vehicle,scenario,policy,episode_id,start,end,outcome_end,alert_full_return,alert_policy_return,authority_independent,benchmark_path_loss,contains_risk_off,downside_event,elevated_observations,end_pos,loud_observations,next_episode_start_pos,outcome_complete,outcome_end_pos,overlaps_next_episode,policy_excess,positive_timing_benefit,recovery_average_gross,recovery_capture,recovery_full_return,recovery_missed_upside,recovery_policy_return,risk_off_observations,start_pos,window_full_return,window_policy_return
shanghai_composite,lag1_cost10,current_riskoff_075,22,2021-08-05,2021-08-23,2021-09-23,-2.590802175e-05,-0.004456022706,True,-0.01434651438,True,False,2,4487,6,4583,True,4508,False,-0.01075766305,False,0.8942857143,0.8678791621,0.04747883843,0.01048743645,0.04120589451,4,4475,0.04745170032,0.0365662574
shanghai_composite,lag1_cost10,current_riskoff_075,23,2022-01-14,2022-02-22,2022-03-23,-0.02759576153,-0.02468794934,False,-0.1381868099,True,True,3,4605,20,4619,True,4626,True,-0.002993534765,False,0.8852380952,,-0.0538362172,0.01858133801,-0.05821752652,17,4583,-0.07994632733,-0.08146820451
shanghai_composite,lag1_cost10,current_riskoff_075,24,2022-03-14,2022-05-17,2022-06-16,-0.06527684835,-0.05302824089,False,-0.1279009195,True,True,7,4660,40,4679,True,4681,True,0.006305238495,True,0.9361904762,0.9295457627,0.06195815194,0.006277600055,0.05759293761,33,4619,-0.007363129296,0.001510644549
shanghai_composite,lag1_cost10,current_riskoff_075,25,2022-06-14,2022-06-23,2022-07-22,0.01984299198,0.01641626636,True,-0.008444038587,False,False,4,4686,4,4730,True,4707,False,-0.007027405921,False,0.969047619,,-0.01511375484,0.004832282961,-0.01854980838,0,4679,0.004429335031,-0.002438060614
shanghai_composite,lag1_cost10,current_riskoff_075,26,2022-08-24,2022-10-25,2022-11-23,-0.0915506114,-0.07180550175,True,-0.1168236546,True,True,8,4768,39,5664,True,4789,False,0.01708291166,True,0.9585714286,0.9113648014,0.04052943673,0.007181890505,0.03693710205,31,4730,-0.05473166939,-0.03752068685
shanghai_composite,lag1_cost10,matched_constant,1,2004-05-25,2004-06-29,2004-07-28,-0.09137242449,-0.08589303752,True,-0.1072146178,True,True,5,318,10,444,True,339,False,0.00649152161,True,0.9387062937,,-0.01411163624,0.00512358111,-0.01315503291,5,293,-0.1041946463,-0.09791814469
shanghai_composite,lag1_cost10,matched_constant,2,2004-12-29,2005-01-31,2005-03-10,-0.06811874773,-0.06399747791,False,-0.07037996484,True,True,6,466,15,481,True,487,True,-0.0006101473779,False,0.9387062937,0.9385857217,0.07921481154,0.009421982716,0.07434989106,9,444,0.005700050042,0.005594207634
shanghai_composite,lag1_cost10,matched_constant,3,2005-03-02,2005-04-06,2005-05-12,-0.06793243132,-0.06377599272,True,-0.1529976303,True,True,4,506,23,536,True,527,False,0.009910503128,True,0.9387062937,,-0.09126505609,0.004973155532,-0.08581488711,19,481,-0.1529976303,-0.1441179502
shanghai_composite,lag1_cost10,matched_constant,4,2005-05-25,2005-07-29,2005-08-29,0.008554209951,0.008476482952,True,-0.05806043114,True,True,14,583,23,1192,True,604,False,-0.005044989091,False,0.9387062937,0.938762478,0.06592137288,0.009337987908,0.06188451136,9,536,0.0750394881,0.07088555732
shanghai_composite,lag1_cost10,matched_constant,5,2008-01-30,2008-11-06,2008-12-05,-0.6146828887,-0.5896157246,True,-0.6171546656,True,True,43,1378,154,1898,True,1399,False,0.04305853543,True,0.9387062937,0.937866001,0.1751936297,0.02105722847,0.1643081489,111,1192,-0.5471777854,-0.522186244
shanghai_composite,lag1_cost10,matched_constant,6,2010-12-27,2010-12-30,2011-01-31,-0.0266588523,-0.02502492786,True,-0.05563187458,True,True,0,1901,4,2019,True,1922,False,0.0008206825297,True,0.9387062937,0.9490407471,0.01127678761,0.007734024098,0.01070213094,4,1898,-0.01568269091,-0.01459061697
shanghai_composite,lag1_cost10,matched_constant,7,2011-06-28,2011-07-25,2011-08-23,-0.02519147686,-0.02360080288,True,-0.08787046224,True,True,3,2038,10,2070,True,2059,False,0.004543807008,True,0.9387062937,,-0.05010776253,0.004302043614,-0.0470190193,7,2019,-0.07403695085,-0.06951013557
shanghai_composite,lag1_cost10,matched_constant,8,2011-09-07,2012-01-20,2012-02-27,-0.06128497857,-0.05718539637,True,-0.1303658783,True,True,18,2159,64,2192,True,2180,False,7.276722869e-06,True,0.9387062937,0.9382871489,0.05516708044,0.006386234331,0.05176256262,46,2070,-0.009498811475,-0.008382896415
shanghai_composite,lag1_cost10,matched_constant,9,2012-03-14,2012-04-05,2012-05-08,-0.06252681696,-0.05874108401,True,-0.08291983682,True,True,8,2205,12,2296,True,2226,False,4.802469836e-05,True,0.9387062937,0.937659868,0.06369579402,0.005881840569,0.05972498981,4,2192,-0.002813718196,-0.002524404843
shanghai_composite,lag1_cost10,matched_constant,10,2012-08-15,2012-08-24,2012-09-24,-0.02353295628,-0.02209791811,True,-0.05492909005,True,True,4,2303,8,2497,True,2324,False,0.003105028299,True,0.9387062937,,-0.02815920585,0.004831403336,-0.02636893695,4,2296,-0.05102949277,-0.04788415645
shanghai_composite,lag1_cost10,matched_constant,11,2013-06-21,2013-07-09,2013-08-07,-0.05689338871,-0.05339019425,True,-0.06430311089,True,True,4,2509,8,2620,True,2530,False,0.0008721311841,True,0.9387062937,0.9401416163,0.04137668725,0.008237895438,0.03889994562,4,2497,-0.01787076141,-0.01656712428
shanghai_composite,lag1_cost10,matched_constant,12,2013-12-20,2014-01-09,2014-02-14,-0.04707699076,-0.04421365992,True,-0.06416930834,True,True,6,2633,7,2668,True,2654,False,0.0002462073684,True,0.9387062937,0.9386249455,0.04351203252,0.00605531067,0.04084147915,1,2620,-0.005613373789,-0.005177932034
shanghai_composite,lag1_cost10,matched_constant,13,2014-03-06,2014-05-16,2014-06-17,-0.01294635595,-0.01202847254,False,-0.02903192511,True,False,9,2716,30,2728,True,2737,True,-0.0005693980949,False,0.9387062937,0.9393433149,0.01983414253,0.003945205489,0.01863106919,21,2668,0.006631006708,0.006378493344
shanghai_composite,lag1_cost10,matched_constant,14,2014-06-04,2014-06-19,2014-07-18,-0.007148129439,-0.006689933293,True,-0.007148129439,False,False,6,2739,6,3030,True,2760,False,-0.0006581317401,False,0.9387062937,0.9389678357,0.01745876285,0.002778613401,0.01639321677,0,2728,0.01018583591,0.009593613948
shanghai_composite,lag1_cost10,matched_constant,15,2015-08-25,2015-09-25,2015-11-02,-0.0366235463,-0.0338649551,False,-0.08804526638,True,True,1,3051,21,3067,True,3072,True,-0.00293466903,False,0.9387062937,0.9388325768,0.0752625895,0.01056653606,0.07065897083,20,3030,0.03588266026,0.03440115286
shanghai_composite,lag1_cost10,matched_constant,16,2015-10-26,2016-01-12,2016-02-17,-0.1141627907,-0.1069022641,True,-0.2217693222,True,True,22,3122,51,3199,True,3143,False,0.00950276785,True,0.9387062937,,-0.05144900445,0.01157454321,-0.0480076736,29,3067,-0.1597382333,-0.1497778087
shanghai_composite,lag1_cost10,matched_constant,17,2016-05-09,2016-05-30,2016-06-30,-0.0311669716,-0.0292509632,True,-0.03650291335,True,False,6,3214,8,3631,True,3235,False,-0.0004742775119,False,0.9387062937,0.9400400959,0.03796524086,0.006344600886,0.03568884866,2,3199,0.00561500768,0.005393952262
shanghai_composite,lag1_cost10,matched_constant,18,2018-02-08,2018-03-21,2018-04-23,-0.008554210121,-0.007935158742,False,-0.07326800853,True,True,3,3655,16,3671,True,3676,True,0.004444755934,True,0.9387062937,,-0.06490187836,0.004061712074,-0.06096593085,13,3631,-0.07290090418,-0.06841731525
shanghai_composite,lag1_cost10,matched_constant,19,2018-04-16,2018-05-23,2018-06-22,0.003137684777,0.003010499558,True,-0.08966042445,True,True,4,3696,26,3719,True,3717,False,0.00529121374,True,0.9387062937,,-0.08810579475,0.002890911864,-0.08284833455,22,3671,-0.08524455818,-0.08008724987
shanghai_composite,lag1_cost10,matched_constant,20,2018-06-26,2018-08-09,2018-09-07,-0.02271641348,-0.0211655628,True,-0.06657835148,True,True,11,3751,28,3777,True,3772,False,0.003211808892,True,0.9387062937,,-0.03295220627,0.0039073266,-0.03090832655,17,3719,-0.0549200638,-0.05141969722
shanghai_composite,lag1_cost10,matched_constant,21,2018-09-14,2018-11-09,2018-12-10,-0.03264592148,-0.0303508157,True,-0.07450330659,True,True,9,3811,32,4475,True,3832,False,0.001922563937,True,0.9387062937,,-0.005498554248,0.006082250738,-0.00507335444,23,3777,-0.03796497036,-0.0352701897
shanghai_composite,lag1_cost10,matched_constant,22,2021-08-05,2021-08-23,2021-09-23,-2.590802175e-05,8.247376919e-06,True,-0.01434651438,True,False,2,4487,6,4583,True,4508,False,-0.002915832931,False,0.9387062937,0.9381804076,0.04747883843,0.005638255236,0.04454371599,4,4475,0.04745170032,0.04455233073
shanghai_composite,lag1_cost10,matched_constant,23,2022-01-14,2022-02-22,2022-03-23,-0.02759576153,-0.02586248907,False,-0.1381868099,True,True,3,4605,20,4619,True,4626,True,0.004833601202,True,0.9387062937,,-0.0538362172,0.00666980563,-0.05043732512,17,4583,-0.07994632733,-0.07499537943
shanghai_composite,lag1_cost10,matched_constant,24,2022-03-14,2022-05-17,2022-06-16,-0.06527684835,-0.06105948807,False,-0.1279009195,True,True,7,4660,40,4679,True,4681,True,1.044352225e-05,True,0.9387062937,0.9379177274,0.06195815194,0.006842554278,0.05811164906,33,4619,-0.007363129296,-0.006496106555
shanghai_composite,lag1_cost10,matched_constant,25,2022-06-14,2022-06-23,2022-07-22,0.01984299198,0.01863499011,True,-0.008444038587,False,False,4,4686,4,4730,True,4707,False,-0.0003445356751,False,0.9387062937,,-0.01511375484,0.004293711691,-0.01414465901,0,4679,0.004429335031,0.004226745509
shanghai_composite,lag1_cost10,matched_constant,26,2022-08-24,2022-10-25,2022-11-23,-0.0915506114,-0.08609022194,True,-0.1168236546,True,True,8,4768,39,5664,True,4789,False,0.003251663465,True,0.9387062937,0.9395710403,0.04052943673,0.006695838907,0.03808028503,31,4730,-0.05473166939,-0.05128827711
shanghai_composite,lag1_cost10,vol_target_15,1,2004-05-25,2004-06-29,2004-07-28,-0.09137242449,-0.06877039737,True,-0.1072146178,True,True,5,318,10,444,True,339,False,0.02985180981,True,0.6993346231,,-0.01411163624,0.02187053995,-0.007063451313,5,293,-0.1041946463,-0.07534809233
shanghai_composite,lag1_cost10,vol_target_15,2,2004-12-29,2005-01-31,2005-03-10,-0.06811874773,-0.05858128592,False,-0.07037996484,True,True,6,466,15,481,True,487,True,-0.01446320219,False,0.5745135992,0.6898296655,0.07921481154,0.05544944122,0.05464472695,9,444,0.005700050042,-0.007137717344
shanghai_composite,lag1_cost10,vol_target_15,3,2005-03-02,2005-04-06,2005-05-12,-0.06793243132,-0.05372956071,True,-0.1529976303,True,True,4,506,23,536,True,527,False,0.04798979973,True,0.6343056518,,-0.09126505609,0.02868172189,-0.05897951973,19,481,-0.1529976303,-0.1095401368
shanghai_composite,lag1_cost10,vol_target_15,4,2005-05-25,2005-07-29,2005-08-29,0.008554209951,0.02734931101,True,-0.05806043114,True,True,14,583,23,1192,True,604,False,-0.008506691232,False,0.7244491705,0.6415084291,0.06592137288,0.04127688086,0.04228911636,9,536,0.0750394881,0.07079500557
shanghai_composite,lag1_cost10,vol_target_15,5,2008-01-30,2008-11-06,2008-12-05,-0.6146828887,-0.3650925464,True,-0.6171546656,True,True,43,1378,154,1898,True,1399,False,0.3541684241,True,0.5,0.4957627322,0.1751936297,0.1717731701,0.0868544725,111,1192,-0.5471777854,-0.3099479945
shanghai_composite,lag1_cost10,vol_target_15,6,2010-12-27,2010-12-30,2011-01-31,-0.0266588523,-0.02515572338,True,-0.05563187458,True,True,0,1901,4,2019,True,1922,False,-0.009150290443,False,0.7659830861,0.1173712375,0.01127678761,0.03165612575,0.001323570517,4,1898,-0.01568269091,-0.02386544823
shanghai_composite,lag1_cost10,vol_target_15,7,2011-06-28,2011-07-25,2011-08-23,-0.02519147686,-0.02736521267,True,-0.08787046224,True,True,3,2038,10,2070,True,2059,False,-0.0006512799823,False,0.8252305023,,-0.05010776253,0.01490935905,-0.0481051325,7,2019,-0.07403695085,-0.07415393799
shanghai_composite,lag1_cost10,vol_target_15,8,2011-09-07,2012-01-20,2012-02-27,-0.06128497857,-0.05172165308,True,-0.1303658783,True,True,18,2159,64,2192,True,2180,False,-0.00745691266,False,0.651086256,0.7428638443,0.05516708044,0.03423083936,0.04098162946,46,2070,-0.009498811475,-0.01285966125
shanghai_composite,lag1_cost10,vol_target_15,9,2012-03-14,2012-04-05,2012-05-08,-0.06252681696,-0.06006029111,True,-0.08291983682,True,True,8,2205,12,2296,True,2226,False,-0.008682260788,False,0.8458938052,0.8189888265,0.06369579402,0.01615043537,0.0521661436,4,2192,-0.002813718196,-0.01102726128
shanghai_composite,lag1_cost10,vol_target_15,10,2012-08-15,2012-08-24,2012-09-24,-0.02353295628,-0.02353295628,True,-0.05492909005,True,True,4,2303,8,2497,True,2324,False,0.007344358612,True,0.9017943476,,-0.02815920585,0.003855699547,-0.02080789981,4,2296,-0.05102949277,-0.0438511847
shanghai_composite,lag1_cost10,vol_target_15,11,2013-06-21,2013-07-09,2013-08-07,-0.05689338871,-0.05188478735,True,-0.06430311089,True,True,4,2509,8,2620,True,2530,False,-0.01047058048,False,0.6136628836,0.6489697313,0.04137668725,0.05222356901,0.0268522176,4,2497,-0.01787076141,-0.02642579135
shanghai_composite,lag1_cost10,vol_target_15,12,2013-12-20,2014-01-09,2014-02-14,-0.04707699076,-0.04707699076,True,-0.06416930834,True,True,6,2633,7,2668,True,2654,False,-0.000110720386,False,0.9953513761,0.9973935807,0.04351203252,0.0002565026915,0.04339862192,1,2620,-0.005613373789,-0.00572144536
shanghai_composite,lag1_cost10,vol_target_15,13,2014-03-06,2014-05-16,2014-06-17,-0.01294635595,-0.01914848474,False,-0.02903192511,True,False,9,2716,30,2728,True,2737,True,-0.006597225873,False,1,1,0.01983414253,0,0.01983414253,21,2668,0.006631006708,0.00030586401
shanghai_composite,lag1_cost10,vol_target_15,14,2014-06-04,2014-06-19,2014-07-18,-0.007148129439,-0.007148129439,True,-0.007148129439,False,False,6,2739,6,3030,True,2760,False,0,False,1,1,0.01745876285,0,0.01745876285,0,2728,0.01018583591,0.01018583591
shanghai_composite,lag1_cost10,vol_target_15,15,2015-08-25,2015-09-25,2015-11-02,-0.0366235463,-0.01604675362,False,-0.08804526638,True,True,1,3051,21,3067,True,3072,True,-0.02512591085,False,0.5232038991,0.4835482323,0.0752625895,0.08452175469,0.03639309211,20,3030,0.03588266026,0.01976234751
shanghai_composite,lag1_cost10,vol_target_15,16,2015-10-26,2016-01-12,2016-02-17,-0.1141627907,-0.08659866733,True,-0.2217693222,True,True,22,3122,51,3199,True,3143,False,0.04602708464,True,0.5,,-0.05144900445,0.09441869248,-0.02444936453,29,3067,-0.1597382333,-0.1089307495
shanghai_composite,lag1_cost10,vol_target_15,17,2016-05-09,2016-05-30,2016-06-30,-0.0311669716,-0.02540659723,True,-0.03650291335,True,False,6,3214,8,3631,True,3235,False,-0.008594672208,False,0.8186018928,0.6191268925,0.03796524086,0.01952599207,0.0235053016,2,3199,0.00561500768,-0.002498485363
shanghai_composite,lag1_cost10,vol_target_15,18,2018-02-08,2018-03-21,2018-04-23,-0.008554210121,-0.01713245659,False,-0.07326800853,True,True,3,3655,16,3671,True,3676,True,-0.004588921148,False,0.9116796486,,-0.06490187836,0.005021714739,-0.06028258233,13,3631,-0.07290090418,-0.07638225019
shanghai_composite,lag1_cost10,vol_target_15,19,2018-04-16,2018-05-23,2018-06-22,0.003137684777,0.002297831167,True,-0.08966042445,True,True,4,3696,26,3719,True,3717,False,0.0005967305747,True,0.9556563911,,-0.08810579475,0.002114532064,-0.08653065188,22,3671,-0.08524455818,-0.08443165354
shanghai_composite,lag1_cost10,vol_target_15,20,2018-06-26,2018-08-09,2018-09-07,-0.02271641348,-0.01717301421,True,-0.06657835148,True,True,11,3751,28,3777,True,3772,False,0.01169434136,True,0.7508883813,,-0.03295220627,0.0157699509,-0.02536603958,17,3719,-0.0549200638,-0.04210344244
shanghai_composite,lag1_cost10,vol_target_15,21,2018-09-14,2018-11-09,2018-12-10,-0.03264592148,-0.01968568344,True,-0.07450330659,True,True,9,3811,32,4475,True,3832,False,0.00487064211,True,0.708894247,,-0.005498554248,0.03042656154,-0.01011594219,23,3777,-0.03796497036,-0.0296024864
shanghai_composite,lag1_cost10,vol_target_15,22,2021-08-05,2021-08-23,2021-09-23,-2.590802175e-05,-0.001102886632,True,-0.01434651438,True,False,2,4487,6,4583,True,4508,False,-0.003638581096,False,0.9817511662,0.9481776921,0.04747883843,0.002711428664,0.04501837544,4,4475,0.04745170032,0.04386583864
shanghai_composite,lag1_cost10,vol_target_15,23,2022-01-14,2022-02-22,2022-03-23,-0.02759576153,-0.02866009081,False,-0.1381868099,True,True,3,4605,20,4619,True,4626,True,-0.02024940201,False,0.8113189342,,-0.0538362172,0.03276361539,-0.07075895038,17,4583,-0.07994632733,-0.09739108325
shanghai_composite,lag1_cost10,vol_target_15,24,2022-03-14,2022-05-17,2022-06-16,-0.06527684835,-0.08247302398,False,-0.1279009195,True,True,7,4660,40,4679,True,4681,True,-0.03106278539,False,0.8060654296,0.8458106505,0.06195815194,0.02119017012,0.0524048648,33,4619,-0.007363129296,-0.03439014686
shanghai_composite,lag1_cost10,vol_target_15,25,2022-06-14,2022-06-23,2022-07-22,0.01984299198,0.01969792591,True,-0.008444038587,False,False,4,4686,4,4730,True,4707,False,-0.0005168814483,False,0.9890392284,,-0.01511375484,0.0007119494385,-0.01547159168,0,4679,0.004429335031,0.003921575961
shanghai_composite,lag1_cost10,vol_target_15,26,2022-08-24,2022-10-25,2022-11-23,-0.0915506114,-0.09112572636,True,-0.1168236546,True,True,8,4768,39,5664,True,4789,False,-0.01064593754,False,0.7772358075,0.7289708585,0.04052943673,0.02349030729,0.02954477829,31,4730,-0.05473166939,-0.06427323745
