family,node,trigger_date,era,state,label_good,label_rot21,label_false_start_5d,accel_z,accel_z_5d,accel,rs_pctile_252d,persistence,washout_w,stochrsi_w_k,stochrsi_kd_diff,vix_pctile,spy_above_200d,tlt_ret_10d,flow_opp_out_20s,flow_same_out_20s,active_in_episodes,prev_same_node_outcome,sigma20
ep_onset_in,XLY,2016-11-11,2015-2019,CLEAN_LIFTOFF,1,1,0,1.9277554584573324,1.2391396585771148,0.040961368987939846,0.9641434262948207,0.55,1.0,17.980898259067143,2.8900608725576085,0.375,1.0,-0.06268401056177553,0,0,3,0.0,0.0356630631781836
ep_onset_in,XLY,2017-11-28,2015-2019,CLEAN_LIFTOFF,1,1,0,1.4321479306754483,1.1265561129261865,0.015178418928905136,0.8565737051792829,0.6,0.0,96.32075986663659,6.6958279012630015,0.09126984126984126,1.0,0.019539913989102597,2,1,0,1.0,0.0211474515848867
ep_onset_in,XLY,2018-06-07,2015-2019,CLEAN_LIFTOFF,1,0,0,2.0940833743908396,1.2729306744843556,0.03320643375570473,0.46215139442231074,0.5,0.0,72.07695183775432,12.741809392653188,0.5059523809523809,1.0,0.018896146101859967,0,0,1,1.0,0.0262556902436792
ep_onset_in,XLY,2019-01-07,2015-2019,CUSHIONED,1,0,0,2.394071789801765,2.285307772019606,0.05906589438431037,0.9960159362549801,0.65,1.0,22.22986106073154,7.929124706978561,0.9166666666666666,0.0,0.008365039470357383,3,0,4,1.0,0.1005958993613302
ep_onset_in,XLY,2020-04-09,2020-2022,CUSHIONED,1,0,0,3.8051367085993553,1.690326411316193,0.1462629295198412,0.8207171314741036,0.6,1.0,16.248844892761078,7.793292299854009,0.9503968253968254,0.0,0.01401321569730607,2,0,7,1.0,0.2322513228799387
ep_onset_in,XLY,2021-10-18,2020-2022,CLEAN_LIFTOFF,1,1,0,2.036630989882551,1.0899162606721238,0.04654485339871655,0.9601593625498008,0.65,0.0,45.11823590533444,1.9931649589759601,0.20238095238095238,1.0,0.0050358860177746045,2,0,1,1.0,0.045568379943051
ep_onset_in,XLY,2022-03-22,2020-2022,STOPPED,0,0,0,3.238296769614666,2.904246606835822,0.0937185857286434,0.9800796812749004,0.55,1.0,16.877311775439633,10.4742348049618,0.5238095238095238,1.0,-0.06597979006412757,0,0,6,1.0,0.1066787667825902
ep_onset_in,XLY,2025-04-28,2023-2026,DEAD_MONEY,0,0,1,3.494355301684151,1.7854701910456812,0.10640343156383524,0.32669322709163345,0.55,1.0,22.137364570107717,9.381315521737582,0.9563492063492064,0.0,0.02946238981802063,3,1,6,0.0,0.1666016716515076
ep_onset_in,XLF,1999-10-06,1999-2014,STOPPED,0,0,1,2.3439388550993474,1.1955338606930241,0.07288792444395614,,0.45,1.0,0.020954176602577205,-5.953733744724006,0.15577889447236182,1.0,,0,0,1,0.0,0.0705296731572074
ep_onset_in,XLF,1999-10-25,1999-2014,CUSHIONED,1,1,0,2.4229547589166915,1.616739734551987,0.0855783441665185,,0.45,1.0,43.60967153347173,18.99411722958626,0.3632075471698113,0.0,,0,0,0,0.0,0.1064024462875889
ep_onset_in,XLF,2000-03-16,1999-2014,CUSHIONED,1,0,0,4.211596298731044,1.2054758289134704,0.1638953921210436,0.9840637450199203,0.6,1.0,18.953643935810447,8.686144335420506,0.07717041800643087,1.0,,0,0,1,1.0,0.1326008995912973
ep_onset_in,XLF,2001-04-17,1999-2014,DEAD_MONEY,0,0,1,1.4280898822426957,1.1323102498704247,0.05214555425164989,0.2948207171314741,0.5,1.0,31.582474669881393,11.464274995477524,0.7063492063492064,0.0,,0,0,5,1.0,0.1038832335643947
ep_onset_in,XLF,2002-03-04,1999-2014,DEAD_MONEY,0,0,0,1.7843335914685519,1.1949069020057634,0.05933445668785679,0.9362549800796812,0.45,1.0,22.27823555136591,11.24368184194583,0.1488095238095238,1.0,,0,0,2,0.0,0.0754436294470958
ep_onset_in,XLF,2002-08-13,1999-2014,STOPPED,0,0,0,1.3598715086062456,1.3348033050335264,0.050092534170843715,0.40239043824701193,0.4,1.0,24.071626372307886,13.94773344721118,0.9603174603174603,0.0,0.06047510151338353,0,0,2,0.0,0.1635274912363933
ep_onset_in,XLF,2003-03-19,1999-2014,CLEAN_LIFTOFF,1,0,1,2.5266244523227663,1.3366982083706722,0.10549975224833051,0.8924302788844621,0.5,1.0,10.62745936778745,-5.422926979657438,0.7559523809523809,0.0,-0.03543093636527139,0,0,3,0.0,0.0885257360239913
ep_onset_in,XLF,2004-05-27,1999-2014,STOPPED,0,0,0,1.9061249462919363,1.5385176618447431,0.033657401834029564,0.09561752988047809,0.35,1.0,6.684688097699598,3.569328873993409,0.03968253968253968,1.0,0.03322954123736799,2,0,3,1.0,0.0401266988985673
ep_onset_in,XLF,2004-08-19,1999-2014,CUSHIONED,1,0,0,1.726129322830906,1.1280192545960346,0.027913788844141845,0.4103585657370518,0.5,1.0,18.791274581545082,0.7303635973104008,0.27976190476190477,0.0,0.019178837996051135,3,0,0,1.0,0.0378687844478347
ep_onset_in,XLF,2005-05-02,1999-2014,CUSHIONED,1,0,0,1.1095988704865403,1.066064325329157,0.018053519510179705,0.2151394422310757,0.45,1.0,10.697428657958781,3.7796841025923653,0.373015873015873,1.0,0.015380130832798544,0,0,0,1.0,0.0458515262474208
ep_onset_in,XLF,2005-10-21,1999-2014,CLEAN_LIFTOFF,1,1,0,0.7496847973993506,1.0600941448599577,0.011250009694364824,0.4342629482071713,0.45,1.0,10.103412599291572,-3.2166371713023736,0.7301587301587301,0.0,-0.004463909643148689,2,0,0,1.0,0.0418043841731452
ep_onset_in,XLF,2006-02-16,1999-2014,CLEAN_LIFTOFF,1,0,0,1.48628833017183,1.0011856727092807,0.022329638095177188,0.36254980079681276,0.55,1.0,15.887564688291192,-9.01968120018266,0.11507936507936507,1.0,0.000221246285660337,1,0,1,1.0,0.028323836899633
ep_onset_in,XLF,2007-04-19,1999-2014,STOPPED,0,0,0,2.3089471482958492,1.470443466327514,0.03832822515693762,0.44223107569721115,0.5,0.0,18.370506348112187,-0.8890941752221657,0.5873015873015873,1.0,0.003406449175615167,0,0,2,1.0,0.039094025448354
ep_onset_in,XLF,2007-09-18,1999-2014,STOPPED,0,0,1,2.7915615738802098,1.4933060738622754,0.05628730204078858,0.952191235059761,0.5,0.0,39.45850168125977,-0.39906939270859,0.9186507936507936,1.0,0.012420732910626509,0,0,2,0.0,0.0654246004744325
ep_onset_in,XLF,2008-01-28,1999-2014,STOPPED,0,0,1,3.6041614127100576,1.4802351543092584,0.11439546499727966,0.9601593625498008,0.55,1.0,16.78660460920467,8.80153768541427,0.9722222222222222,0.0,0.014756853271715054,4,0,0,0.0,0.1347435332112815
ep_onset_in,XLF,2008-09-02,1999-2014,STOPPED,0,0,1,1.7748443274299432,1.0140122051622333,0.09302073949439976,0.8844621513944223,0.55,0.0,79.82118886205497,5.521006039539856,0.6706349206349206,0.0,0.01395086778491339,0,0,0,0.0,0.1383457967615278
ep_onset_in,XLF,2009-03-18,1999-2014,CUSHIONED,1,0,0,2.8612056698997863,3.0848473185352225,0.2887800855852205,0.9681274900398407,0.55,0.0,30.45274378405169,5.607144610690725,0.7797619047619048,0.0,0.022033006856930992,4,0,2,0.0,0.3034449805336619
ep_onset_in,XLF,2010-09-07,1999-2014,CUSHIONED,1,0,0,1.70730256628481,1.3905302770610801,0.05547940213701286,0.05179282868525897,0.5,0.0,52.45702135050536,4.513193557523721,0.27976190476190477,0.0,-0.0004289421190918352,0,0,1,1.0,0.0822390864884156
ep_onset_in,XLF,2010-12-07,1999-2014,CUSHIONED,1,1,0,1.3510234833075212,1.0896835798658937,0.0450616847328294,0.601593625498008,0.45,0.0,47.47867785430329,-8.398979877875021,0.07142857142857142,1.0,-0.025809276442489093,0,0,0,1.0,0.0602183727480082
ep_onset_in,XLF,2011-10-25,1999-2014,DEAD_MONEY,0,0,1,0.7536489969161804,1.3118777743758236,0.02708108050479576,0.11553784860557768,0.45,0.0,66.19705745319332,18.966575221855166,0.878968253968254,0.0,0.00017209666470563434,0,0,6,1.0,0.1419308694548153
ep_onset_in,XLF,2013-10-16,1999-2014,CUSHIONED,1,0,1,2.815570683209048,1.6116227829011034,0.053271136680703025,0.9760956175298805,0.6,0.0,27.97685839743076,-4.006076210902545,0.30158730158730157,1.0,-0.0010391180953721602,0,0,2,0.0,0.0507077668685624
ep_onset_in,XLF,2014-10-28,1999-2014,CUSHIONED,1,0,0,1.2707192723192269,1.9067569478019624,0.02029988673413774,0.47410358565737054,0.5,1.0,15.15719527429384,-9.412288447970479,0.6051587301587301,1.0,-0.01957728056244712,3,0,2,1.0,0.0564946586117984
ep_onset_in,XLF,2015-02-09,2015-2019,DEAD_MONEY,0,0,0,1.4466182300953119,1.3748767570560807,0.027365683569019042,0.3705179282868526,0.6,1.0,17.64623863983557,1.5527258694538055,0.9186507936507936,1.0,-0.02490095944300652,1,0,2,1.0,0.0571918414922737
ep_onset_in,XLF,2015-07-16,2015-2019,STOPPED,0,0,1,2.4019230892130228,1.2748490912901989,0.04210097462544972,0.8804780876494024,0.5,0.0,50.36907299103209,-15.352721123547049,0.10119047619047619,1.0,0.021536130617861637,0,0,2,0.0,0.0520667202666186
ep_onset_in,XLF,2015-10-06,2015-2019,CUSHIONED,1,0,1,1.7684889488442872,1.028786359230556,0.03670369386024757,0.4541832669322709,0.5,1.0,14.533235793481133,0.8945786280163688,0.878968253968254,0.0,0.015406742904236825,0,0,2,0.0,0.0556852056514436
ep_onset_in,XLF,2016-11-10,2015-2019,CLEAN_LIFTOFF,1,1,0,3.953401049268523,1.4128375903616313,0.09615015510806518,0.9960159362549801,0.55,0.0,37.939054680413,-0.9830133383652964,0.45436507936507936,1.0,-0.05947488788128652,0,0,2,1.0,0.0638593169278733
ep_onset_in,XLF,2017-06-13,2015-2019,DEAD_MONEY,0,0,1,2.0686138446722655,1.387795976740899,0.04686286591737971,0.5537848605577689,0.55,1.0,25.057292884785724,6.864218361218899,0.031746031746031744,1.0,0.004460487932980817,0,0,1,1.0,0.0482814108256414
ep_onset_in,XLF,2017-09-18,2015-2019,CLEAN_LIFTOFF,1,1,0,1.1181056572615569,1.2616073915512245,0.024333883627332346,0.9243027888446215,0.45,0.0,25.02725713011201,-1.3427057707250967,0.05357142857142857,1.0,-0.004891905003351571,0,0,4,0.0,0.0435654357839532
ep_onset_in,XLF,2019-01-02,2015-2019,CUSHIONED,1,1,0,3.3833709108265864,1.4996873737347107,0.08639657274497783,0.749003984063745,0.55,1.0,9.77028761261142,-4.344214581336896,0.9444444444444444,0.0,0.027437705624535402,3,0,0,1.0,0.0822788208189821
ep_onset_in,XLF,2020-05-22,2020-2022,CUSHIONED,1,1,0,1.296614011411453,1.2144534049551428,0.06107291004854029,0.19123505976095617,0.45,0.0,45.27756616509463,1.4902522280145547,0.873015873015873,0.0,0.009574466538028625,0,0,7,1.0,0.1109229575562419
ep_onset_in,XLF,2020-11-09,2020-2022,CUSHIONED,1,0,0,1.9803247372760848,1.033211280961661,0.1054644053562669,1.0,0.45,0.0,63.90338929221747,-11.07152909492153,0.6984126984126984,1.0,-0.02039474293653143,0,0,1,1.0,0.1105899336582728
ep_onset_in,XLF,2022-01-07,2020-2022,STOPPED,0,0,1,2.1979082581873337,1.2674316671056645,0.04967612259271878,0.9362549800796812,0.5,0.0,45.476146065512694,15.172584504319406,0.31746031746031744,1.0,-0.04214931899214647,1,0,5,1.0,0.0583814261114971
ep_onset_in,XLF,2022-02-03,2020-2022,STOPPED,0,0,0,1.510241832210818,1.2474613680485458,0.03338243384942558,0.46215139442231074,0.4,0.0,26.811502327048032,-18.42458966195526,0.6091269841269841,1.0,-0.0046038718668997,5,0,1,1.0,0.0514135097522673
ep_onset_in,XLF,2022-03-22,2020-2022,STOPPED,0,0,0,2.271110736398766,2.4027617261046936,0.05529874321923646,0.9163346613545816,0.5,1.0,14.899027691870081,4.0815996975529405,0.5238095238095238,1.0,-0.06597979006412757,0,0,6,1.0,0.0974091914421749
ep_onset_in,XLF,2022-06-01,2020-2022,STOPPED,0,0,1,1.3302632284688714,2.091634094659337,0.03498345954104692,0.2151394422310757,0.5,1.0,18.721073961264732,11.254438649169579,0.7043650793650794,0.0,0.01718307057823787,0,0,3,0.0,0.0812340556489948
ep_onset_in,XLF,2022-06-27,2020-2022,CUSHIONED,1,0,1,2.129145983788821,1.2139238654441928,0.06139769971507454,0.5059760956175299,0.4,0.0,15.52470427822526,-9.851303105142977,0.7678571428571429,0.0,-0.0190735809718654,4,0,1,0.0,0.0841975661269157
ep_onset_in,XLF,2022-10-21,2020-2022,CUSHIONED,1,1,0,1.2227154192704193,1.150793840414615,0.03944980056574014,0.7729083665338645,0.35,1.0,27.94105164585608,12.185016951498387,0.8670634920634921,0.0,-0.07743337547121576,0,0,2,1.0,0.0959410804605345
ep_onset_in,XLF,2024-07-16,2023-2026,STOPPED,0,0,1,1.8549343447067983,1.1049286615973792,0.0343616982510819,0.7051792828685259,0.55,1.0,34.07816270888062,14.083662405361185,0.16468253968253968,1.0,0.04738057582227828,0,0,4,1.0,0.0293065098752348
ep_onset_in,XLF,2024-11-11,2023-2026,DEAD_MONEY,0,0,1,3.3397098910990053,1.727576911804342,0.06440620483706913,0.9840637450199203,0.5,0.0,67.43904558481906,-2.7641046022745286,0.42063492063492064,1.0,0.005013232414901703,3,0,1,0.0,0.0758783477043003
ep_onset_in,XLF,2025-04-28,2023-2026,DEAD_MONEY,0,0,0,2.2825892391416036,1.1823171791173217,0.0597745890718247,0.41434262948207173,0.6,1.0,31.668043094113028,10.225695010033263,0.9563492063492064,0.0,0.02946238981802063,4,0,6,0.0,0.1399464630988383
ep_onset_in,XLV,1999-10-26,1999-2014,CLEAN_LIFTOFF,1,1,0,1.4689668956120352,1.1274876069806434,0.038616516396022496,,0.45,1.0,24.230644227582825,7.08046996363047,0.431924882629108,0.0,,0,0,1,0.0,0.0615703546315249
ep_onset_in,XLV,2001-04-16,1999-2014,CUSHIONED,1,0,0,1.0032370009443612,1.120132770679747,0.03190777326213396,0.7609561752988048,0.45,0.0,37.72032132135772,13.884993086151827,0.7718253968253969,0.0,,0,0,4,1.0,0.0834525297732356
ep_onset_in,XLV,2001-11-07,1999-2014,CUSHIONED,1,1,0,1.4695510808737278,1.0350080102518946,0.053473641156383075,0.30677290836653387,0.5,0.0,49.4149211863646,2.831838997978295,0.871031746031746,0.0,,0,0,2,1.0,0.0701281602081933
ep_onset_in,XLV,2003-09-10,1999-2014,STOPPED,0,0,0,1.1238015744009753,1.009351773219998,0.023952291593314103,0.952191235059761,0.6,1.0,12.020672844823643,5.993025426721979,0.19444444444444445,1.0,0.019888281383730222,0,0,0,1.0,0.0336271777321723
ep_onset_in,XLV,2004-06-02,1999-2014,STOPPED,0,0,0,1.5076992196605266,1.2492077437449063,0.02708157389128352,0.7211155378486056,0.45,0.0,24.204089918817203,-4.357821272911661,0.0992063492063492,1.0,0.005119190338456647,0,0,4,0.0,0.0287369698205642
ep_onset_in,XLV,2004-08-20,1999-2014,STOPPED,0,0,0,2.0538591039224534,1.5755712870922296,0.03538584776112292,0.4940239043824701,0.55,1.0,24.379597917333385,14.305879271867783,0.15476190476190477,0.0,0.0013881493258256494,2,0,1,0.0,0.0434919508312142
ep_onset_in,XLV,2005-09-06,1999-2014,STOPPED,0,0,1,1.5762674866114852,1.035889404232715,0.02229447468045568,0.8605577689243028,0.55,0.0,16.51218909096333,-8.274307138096152,0.2222222222222222,1.0,0.01216821458684314,2,0,0,0.0,0.0283012745468385
ep_onset_in,XLV,2005-11-07,1999-2014,CUSHIONED,1,0,0,0.9873067993618064,1.123301543763179,0.012910747850490055,0.4541832669322709,0.45,1.0,7.809270282116198,4.265425028778999,0.2777777777777778,1.0,-0.021024113795431787,0,0,4,0.0,0.0376264660701558
ep_onset_in,XLV,2005-12-16,1999-2014,CUSHIONED,1,0,0,1.5864058863301498,1.1667478818645325,0.019284626631802155,0.8087649402390438,0.6,0.0,62.78758260696072,9.270187407674946,0.015873015873015872,1.0,0.01340800381357532,0,0,3,0.0,0.0235782110183451
ep_onset_in,XLV,2006-07-06,1999-2014,CLEAN_LIFTOFF,1,1,1,2.4532725606629424,1.5946098117754324,0.03112706533902394,0.7848605577689243,0.4,1.0,16.90953510247407,-0.0974425412676645,0.6448412698412699,1.0,7.250437011774302e-05,0,0,1,1.0,0.0326652306524575
ep_onset_in,XLV,2007-04-09,1999-2014,CUSHIONED,1,1,0,1.8801994416277192,1.1971820307145153,0.026688591730712558,0.649402390438247,0.5,1.0,34.8580153191154,11.707764158992212,0.6706349206349206,1.0,-0.014606730778918608,0,0,2,1.0,0.0305068531047556
ep_onset_in,XLV,2008-12-08,1999-2014,DEAD_MONEY,0,0,0,2.97961386422909,1.3642145699239385,0.08978182248721994,0.01195219123505976,0.6,0.0,36.26488551241739,5.388896293897663,0.9365079365079365,0.0,0.07473242577378514,2,0,2,1.0,0.1286677710304467
ep_onset_in,XLV,2010-06-15,1999-2014,DEAD_MONEY,0,0,1,2.6441370557413757,1.0279108310242093,0.047651485258745165,0.12749003984063745,0.55,1.0,7.602119388117028,3.556038969540971,0.48214285714285715,1.0,-0.003510055602196527,1,0,3,0.0,0.0660574753653559
ep_onset_in,XLV,2010-08-04,1999-2014,STOPPED,0,0,1,2.3520320817947664,1.0882589325587126,0.04360332338739869,0.6573705179282868,0.5,0.0,38.50260797460204,5.8227118816073755,0.22817460317460317,1.0,-0.03088481195731929,0,0,3,0.0,0.0451270067394269
ep_onset_in,XLV,2010-09-08,1999-2014,CUSHIONED,1,0,0,1.8345256566442243,1.2041804313429432,0.035214200745695166,0.3386454183266932,0.45,0.0,65.42860107412122,-3.185139284750022,0.25396825396825395,0.0,-0.024015616142551877,0,0,3,0.0,0.0508603775274395
ep_onset_in,XLV,2011-08-29,1999-2014,DEAD_MONEY,0,0,0,3.5849662708810044,1.7238740808294686,0.07224082852818399,0.13545816733067728,0.55,1.0,7.586365904100282,5.05757726940017,0.9384920634920635,0.0,0.023826873924587266,3,0,5,1.0,0.1242123353588451
ep_onset_in,XLV,2013-01-10,1999-2014,CLEAN_LIFTOFF,1,1,0,1.7162966323381699,1.9578374765820552,0.024417575720060265,0.649402390438247,0.5,0.0,30.66103803432019,-3.0303401534720926,0.001984126984126984,1.0,-0.027904730332456995,0,0,1,0.0,0.0374198006813382
ep_onset_in,XLV,2013-07-11,1999-2014,DEAD_MONEY,0,0,0,2.619618650802528,1.3052188496753292,0.03910451081822858,0.2151394422310757,0.45,1.0,8.989200058782297,1.4009668134407018,0.16071428571428573,1.0,-0.004820376174694108,0,0,1,1.0,0.0468703349973739
ep_onset_in,XLV,2013-09-10,1999-2014,CLEAN_LIFTOFF,1,0,0,1.436918712259888,1.1939750799769775,0.02177435341579599,0.2908366533864542,0.55,1.0,9.702586689174993,-0.28071317893939707,0.25992063492063494,1.0,-0.02060684761861742,0,0,1,1.0,0.0346098321757327
ep_onset_in,XLV,2013-10-16,1999-2014,CUSHIONED,1,0,1,2.9166997155202123,1.162144942978973,0.04593530097594242,0.9721115537848606,0.6,0.0,26.58708485761035,-5.974617669804928,0.30158730158730157,1.0,-0.0010391180953721602,0,0,2,0.0,0.0473705944469514
ep_onset_in,XLV,2014-02-12,1999-2014,DEAD_MONEY,0,0,0,2.4669897421333298,1.0537213959440916,0.03885121471263424,0.4342629482071713,0.35,0.0,9.794439070710556,-20.859949461392656,0.37103174603174605,1.0,-0.015567862903973606,4,0,2,1.0,0.0536065818199327
ep_onset_in,XLV,2014-10-28,1999-2014,CUSHIONED,1,0,0,1.6677276300175798,2.8732096462388763,0.03008448433211035,0.1752988047808765,0.45,0.0,20.05841720045415,-9.587000792317461,0.6051587301587301,1.0,-0.01957728056244712,4,0,2,0.0,0.0692625299490667
ep_onset_in,XLV,2015-10-30,2015-2019,STOPPED,0,0,1,1.5489862128481906,1.6687160698662218,0.033933203287505154,0.22310756972111553,0.4,0.0,38.33437045589446,10.319777724314662,0.6527777777777778,1.0,-0.009279630869094668,0,0,5,1.0,0.0572051554888543
ep_onset_in,XLV,2017-09-06,2015-2019,DEAD_MONEY,0,0,0,1.0837221081165065,1.188300583030215,0.017664806945389543,0.7290836653386454,0.5,1.0,23.239806155237805,10.496195325713684,0.2361111111111111,1.0,0.014184689068276413,1,0,1,0.0,0.0339172850503265
ep_onset_in,XLV,2018-01-08,2015-2019,CLEAN_LIFTOFF,1,1,0,1.9322460649868554,1.3176643752273394,0.025123644707286036,0.04780876494023904,0.45,0.0,46.91274867076745,2.6472001818712982,0.02976190476190476,1.0,0.008266751239082382,0,0,4,0.0,0.0265872407555973
ep_onset_in,XLV,2020-04-07,2020-2022,DEAD_MONEY,0,0,0,1.0383336167748618,1.1867524710534154,0.03061174327899553,0.06772908366533864,0.55,1.0,14.59110130352378,5.0195520263708,0.9583333333333334,0.0,0.022283552040513577,0,0,2,1.0,0.2367325876170352
ep_onset_in,XLV,2020-11-06,2020-2022,DEAD_MONEY,0,0,0,2.180024369285611,1.0678211256139116,0.0781365561219189,0.6613545816733067,0.35,0.0,53.044137440556405,-8.950543926853683,0.6765873015873016,1.0,0.009943010642968986,0,0,0,0.0,0.0725644032530084
ep_onset_in,XLV,2021-12-10,2020-2022,STOPPED,0,1,0,1.986652865310759,1.4881052624167608,0.030737827423442676,0.32669322709163345,0.5,0.0,36.80789155159349,5.495989083876832,0.32936507936507936,1.0,-0.009892315889764136,2,0,3,0.0,0.0310197967465536
ep_onset_in,XLV,2022-03-17,2020-2022,STOPPED,0,0,1,2.6347173973983757,1.053561403990366,0.048809148822069486,0.6892430278884463,0.6,1.0,22.19020591620554,5.382052186539539,0.6507936507936508,0.0,-0.04373971205942229,0,0,2,0.0,0.0610612543818151
ep_onset_in,XLV,2023-04-04,2023-2026,STOPPED,0,0,0,1.4087780047609126,1.0531165186305766,0.03281435169081697,0.6533864541832669,0.45,1.0,39.36429908321321,16.890126614836078,0.30753968253968256,1.0,0.022872174080761143,2,0,3,0.0,0.0410340896910111
ep_onset_in,XLV,2023-07-20,2023-2026,STOPPED,0,0,1,2.0359386213077575,1.1811957517835752,0.038687465673916024,0.9601593625498008,0.5,0.0,57.494142195888564,-6.789494591729685,0.041666666666666664,1.0,0.020264875198461985,0,0,1,0.0,0.0361934033383028
ep_onset_in,XLV,2023-11-21,2023-2026,CLEAN_LIFTOFF,1,1,0,1.1327152787951282,1.0909768876572639,0.017120827384546452,0.8924302788844621,0.5,0.0,49.33629260942215,18.94688087311894,0.015873015873015872,1.0,0.028276375088758243,1,0,5,0.0,0.040101552388033
ep_onset_in,XLV,2024-05-10,2023-2026,CLEAN_LIFTOFF,1,1,0,1.3230837794472698,1.040229257341378,0.01954541233080413,0.6414342629482072,0.5,1.0,19.16430551778983,9.249792970973294,0.021825396825396824,1.0,0.024883770487106105,5,0,1,1.0,0.021239023668072
ep_onset_in,XLV,2024-07-16,2023-2026,STOPPED,0,0,1,1.7053105579625905,1.3142816259376262,0.02733673459993526,0.848605577689243,0.5,0.0,66.15628933418652,10.999504432219346,0.16468253968253968,1.0,0.04738057582227828,0,0,4,1.0,0.0266231721716235
ep_onset_in,XLV,2025-01-10,2023-2026,STOPPED,0,1,0,1.4531249794351864,1.1173464214934172,0.02128714146664478,0.9043824701195219,0.65,1.0,13.631320592286883,4.71603576662427,0.8472222222222222,1.0,-0.027427119871963113,1,0,1,0.0,0.0354497463666263
ep_onset_in,XLV,2025-04-29,2023-2026,DEAD_MONEY,0,0,1,1.7976388102551941,1.1258697424452102,0.03475267808976052,0.32270916334661354,0.45,1.0,16.040413793140736,1.0275264141464096,0.9464285714285714,0.0,0.030739555178091127,5,0,7,0.0,0.0935779322607172
ep_onset_in,XLV,2025-08-18,2023-2026,CLEAN_LIFTOFF,1,0,0,1.9738443571497324,1.2807274860702262,0.04099406396537223,0.4860557768924303,0.45,0.0,65.91540699642607,-1.3027902144309138,0.3968253968253968,1.0,-0.021689736757755762,2,0,0,0.0,0.0556367767892526
ep_onset_in,XLU,2000-04-04,1999-2014,CUSHIONED,1,0,0,1.462400764709273,1.1160334519597497,0.03991220255654444,0.9760956175298805,0.55,0.0,93.37147438279659,9.193723889991489,0.8518518518518519,1.0,,0,0,3,0.0,0.0608132722924672
ep_onset_in,XLU,2000-09-07,1999-2014,CLEAN_LIFTOFF,1,1,0,1.1096354476414725,1.0642438883274858,0.033552314853353325,0.7330677290836654,0.45,0.0,47.44260129280946,5.057963873172817,0.0787037037037037,1.0,,0,0,0,1.0,0.0428431467816728
ep_onset_in,XLU,2001-03-30,1999-2014,DEAD_MONEY,0,0,1,3.042785472698674,1.6227970233592246,0.08386908956061627,0.6254980079681275,0.45,1.0,19.232866207950376,9.89226634693164,0.9384920634920635,0.0,,1,0,0,1.0,0.0932100892786594
ep_onset_in,XLU,2001-10-04,1999-2014,STOPPED,0,0,1,2.031993474536437,1.028132951862294,0.04634029475955033,0.2788844621513944,0.4,1.0,15.056950632654283,2.0904670168706687,0.9702380952380952,0.0,,5,0,0,0.0,0.0641418882553629
ep_onset_in,XLU,2002-03-01,1999-2014,STOPPED,0,0,0,1.8471571571742762,1.0469849647694873,0.04006607114751113,0.6374501992031872,0.45,0.0,48.71599358935244,17.248708727506585,0.1111111111111111,0.0,,1,0,1,0.0,0.0558532603403275
ep_onset_in,XLU,2002-08-07,1999-2014,STOPPED,0,0,0,0.4342232566097185,1.56176496547933,0.011878021037193365,0.17131474103585656,0.4,1.0,10.768904402568266,7.179269601712162,0.9742063492063492,0.0,,4,0,0,0.0,0.192165913574915
ep_onset_in,XLU,2002-10-23,1999-2014,CUSHIONED,1,0,0,2.501657557175684,1.04094747535586,0.09729458873303531,0.7649402390438247,0.65,0.0,31.757585294221613,-7.581858679786471,0.8412698412698413,0.0,-0.06455925145561503,0,0,2,0.0,0.1623775179345782
ep_onset_in,XLU,2002-11-21,1999-2014,STOPPED,0,0,1,1.0707968603249887,1.014071392463232,0.04595401113606721,0.3426294820717131,0.5,0.0,76.3479066852597,7.544529461538104,0.41865079365079366,0.0,-0.018351788018630466,0,0,1,0.0,0.091809220741991
ep_onset_in,XLU,2005-02-01,1999-2014,CUSHIONED,1,1,0,1.8915959646575016,1.0323188190251287,0.03218362730741029,0.41434262948207173,0.5,1.0,16.614502149851518,4.2614378072264945,0.013888888888888888,1.0,0.01209788847716764,3,0,0,0.0,0.0331118220240216
ep_onset_in,XLU,2005-11-23,1999-2014,CUSHIONED,1,0,1,1.6953064493220167,1.3600442575368683,0.028404475557708454,0.9163346613545816,0.7,1.0,11.417975707232928,1.3989904993603126,0.023809523809523808,1.0,0.02059659968571892,0,0,6,1.0,0.0430782930510459
ep_onset_in,XLU,2006-06-01,1999-2014,CUSHIONED,1,0,1,2.0876282744076895,1.218725702825509,0.03725903512619856,0.398406374501992,0.45,0.0,51.83397955328288,-7.0548995663174665,0.748015873015873,1.0,0.011596637503501928,6,0,0,1.0,0.0507628258109732
ep_onset_in,XLU,2007-03-21,1999-2014,CUSHIONED,1,0,0,2.524255076605448,1.1688626001844278,0.03733654288390993,0.32270916334661354,0.5,0.0,53.53272498724178,-10.723850354537845,0.4880952380952381,1.0,-0.007519654391604402,4,0,0,1.0,0.0644608511535092
ep_onset_in,XLU,2008-04-02,1999-2014,CUSHIONED,1,0,0,2.138224631060748,1.2597064671233442,0.05316072803201389,0.848605577689243,0.55,1.0,7.9047857579274785,1.7428046892143136,0.7976190476190477,0.0,-0.008701323086737323,1,0,2,1.0,0.0552042206122734
ep_onset_in,XLU,2010-06-14,1999-2014,DEAD_MONEY,0,0,1,1.9918184104979135,1.1279221140507294,0.0396466888021918,0.8605577689243028,0.45,1.0,17.035841929386965,3.967585870252929,0.5515873015873016,0.0,0.007653506455079118,1,0,0,1.0,0.0719295395173509
