family,node,trigger_date,dedup_variant,parameterization,direction,sigma20,state,state_immature,entry_price,fill_date,stopped_at_bar,liftoff_at_bar,entry_price_fm,fwd_ret_5,fwd_mdd_5,fwd_mfe_5,fwd_ret_10,fwd_mdd_10,fwd_mfe_10,fwd_ret_21,fwd_mdd_21,fwd_mfe_21,fwd_ret_63,fwd_mdd_63,fwd_mfe_63,mfe_R_5,mae_R_5,mfe_R_10,mae_R_10,mfe_R_21,mae_R_21,mfe_R_63,mae_R_63,policy_R_rot21,never_touch_m1r_rot21,excess_21,excess_63,exhaust_exit_ret,exhaust_exit_R,accel_flip_date,accel_flip_exit_ret,accel_flip_exit_R,exhaust_minus_accel_flip_lag,vix_pctile,spy_above_200d,policy_R_pos63,never_touch_m1r_pos63,note,routing_cell
ep_onset_in,XLE,1999-08-09,single,rot21,in,0.06769487677679138,DEAD_MONEY,False,7.383605480194092,1999-08-10,,,7.383605480194092,0.0026315920334232246,-0.004736529841403825,0.008420978261999723,0.004210392260204365,-0.004736529841403825,0.010526497294753856,0.014736631232836528,-0.039999630599366065,0.014736631232836528,-0.10226275325012824,-0.1350432492583088,0.014736631232836528,0.1244,-0.07,0.1555,-0.07,0.2177,-0.5909,0.2177,-1.9949,0.2177,True,-0.032628,-0.177909,-0.026842,-0.3965,1999-08-19,0.005263,0.0777,7.0,,0.0,,,,
ep_onset_in,XLE,1999-08-09,single,pos63,in,0.06769487677679138,STOPPED,False,7.383605480194092,1999-08-10,31.0,,7.383605480194092,0.0026315920334232246,-0.004736529841403825,0.008420978261999723,0.004210392260204365,-0.004736529841403825,0.010526497294753856,0.014736631232836528,-0.039999630599366065,0.014736631232836528,-0.10226275325012824,-0.1350432492583088,0.014736631232836528,0.1244,-0.07,0.1555,-0.07,0.2177,-0.5909,0.2177,-1.9949,,,-0.032628,-0.177909,-0.026842,-0.3965,1999-08-19,0.005263,0.0777,7.0,,0.0,-1.0,False,,
ep_onset_in,XLE,1999-11-12,single,rot21,in,0.07541241334569883,DEAD_MONEY,False,7.003294467926025,1999-11-15,,,7.003294467926025,-0.00501635020368052,-0.00501635020368052,0.03455919746022551,-0.037346633646020866,-0.037346633646020866,0.03455919746022551,-0.03901927238512659,-0.061315834106864586,0.03455919746022551,-0.026121379810530088,-0.08761764592336352,0.040965282635162525,0.4583,-0.0665,0.4583,-0.4952,0.4583,-0.8131,0.5432,-1.1618,-0.5174,True,-0.04917,-0.035733,-0.035675,-0.4731,1999-11-24,-0.027871,-0.3696,2.0,0.10619469026548672,1.0,,,,
ep_onset_in,XLE,1999-11-12,single,pos63,in,0.07541241334569883,STOPPED,False,7.003294467926025,1999-11-15,59.0,,7.003294467926025,-0.00501635020368052,-0.00501635020368052,0.03455919746022551,-0.037346633646020866,-0.037346633646020866,0.03455919746022551,-0.03901927238512659,-0.061315834106864586,0.03455919746022551,-0.026121379810530088,-0.08761764592336352,0.040965282635162525,0.4583,-0.0665,0.4583,-0.4952,0.4583,-0.8131,0.5432,-1.1618,,,-0.04917,-0.035733,-0.035675,-0.4731,1999-11-24,-0.027871,-0.3696,2.0,0.10619469026548672,1.0,-1.0,False,,
ep_onset_in,XLE,2001-04-11,single,rot21,in,0.0899217371070747,DEAD_MONEY,False,8.081330299377441,2001-04-12,,,8.081330299377441,0.012633396543192843,0.0,0.024952769619710713,0.06980419498060453,0.0,0.07706827408289163,0.051168831689912375,0.0,0.07706827408289163,-0.05845373948136445,-0.06194446257202568,0.09538878783991622,0.2775,0.0,0.8571,0.0,0.8571,0.0,1.0608,-0.6889,0.569,True,-0.003943,-0.089903,0.035376,0.3934,2001-05-03,0.032533,0.3618,1.0,0.9126984126984127,0.0,,,,
ep_onset_in,XLE,2001-04-11,single,pos63,in,0.0899217371070747,CUSHIONED,False,8.081330299377441,2001-04-12,,,8.081330299377441,0.012633396543192843,0.0,0.024952769619710713,0.06980419498060453,0.0,0.07706827408289163,0.051168831689912375,0.0,0.07706827408289163,-0.05845373948136445,-0.06194446257202568,0.09538878783991622,0.2775,0.0,0.8571,0.0,0.8571,0.0,1.0608,-0.6889,,,-0.003943,-0.089903,0.035376,0.3934,2001-05-03,0.032533,0.3618,1.0,0.9126984126984127,0.0,-0.6501,True,,
ep_onset_in,XLE,2001-10-10,single,rot21,in,0.11842914380809968,DEAD_MONEY,False,7.350000858306885,2001-10-11,,,7.350000858306885,-0.05789457670132392,-0.05789457670132392,0.0,-0.03578860325589561,-0.059648883108022965,0.0,-0.040350409745797844,-0.08035036044019261,0.0,-0.09981394270390254,-0.12842053581049884,0.0,0.0,-0.4889,0.0,-0.5037,0.0,-0.6785,0.0,-1.0844,-0.3407,True,-0.065077,-0.148317,-0.059649,-0.5037,2001-10-19,-0.042806,-0.3615,2.0,0.9484126984126984,0.0,,,,
ep_onset_in,XLE,2001-10-10,single,pos63,in,0.11842914380809968,STOPPED,False,7.350000858306885,2001-10-11,25.0,,7.350000858306885,-0.05789457670132392,-0.05789457670132392,0.0,-0.03578860325589561,-0.059648883108022965,0.0,-0.040350409745797844,-0.08035036044019261,0.0,-0.09981394270390254,-0.12842053581049884,0.0,0.0,-0.4889,0.0,-0.5037,0.0,-0.6785,0.0,-1.0844,,,-0.065077,-0.148317,-0.059649,-0.5037,2001-10-19,-0.042806,-0.3615,2.0,0.9484126984126984,0.0,-1.0,False,,
ep_onset_in,XLE,2002-08-12,single,rot21,in,0.1706476140622795,DEAD_MONEY,False,5.792550563812256,2002-08-13,,,5.792550563812256,0.0333935387297466,0.0,0.06859183992833628,0.06137147294844292,0.0,0.06859183992833628,-0.00180550334013585,-0.009476567023045002,0.06859183992833628,-0.02086960344205513,-0.07214003718679973,0.06859183992833628,0.402,0.0,0.402,0.0,0.402,-0.0555,0.402,-0.4227,-0.0106,True,-0.007201,-0.017336,-0.007671,-0.045,2002-09-03,-0.009477,-0.0555,1.0,0.9682539682539683,0.0,,,,
ep_onset_in,XLE,2002-08-12,single,pos63,in,0.1706476140622795,DEAD_MONEY,False,5.792550563812256,2002-08-13,,,5.792550563812256,0.0333935387297466,0.0,0.06859183992833628,0.06137147294844292,0.0,0.06859183992833628,-0.00180550334013585,-0.009476567023045002,0.06859183992833628,-0.02086960344205513,-0.07214003718679973,0.06859183992833628,0.402,0.0,0.402,0.0,0.402,-0.0555,0.402,-0.4227,,,-0.007201,-0.017336,-0.007671,-0.045,2002-09-03,-0.009477,-0.0555,1.0,0.9682539682539683,0.0,-0.1223,True,,
ep_onset_in,XLE,2003-12-03,single,rot21,in,0.02756257176363377,CLEAN_LIFTOFF,False,6.7985148429870605,2003-12-04,,6.0,6.7985148429870605,0.024851658973766844,0.0,0.024851658973766844,0.07652902303689713,0.0,0.07652902303689713,0.11108173869521054,0.0,0.11226981356293475,0.19746373825628427,0.0,0.19746373825628427,0.9016,0.0,2.7766,0.0,4.0733,0.0,7.1642,0.0,4.0302,True,0.060136,0.124014,0.128516,4.6627,2004-01-12,0.111874,4.0589,4.0,0.01984126984126984,1.0,,,,
ep_onset_in,XLE,2003-12-03,single,pos63,in,0.02756257176363377,CLEAN_LIFTOFF,False,6.7985148429870605,2003-12-04,,10.0,6.7985148429870605,0.024851658973766844,0.0,0.024851658973766844,0.07652902303689713,0.0,0.07652902303689713,0.11108173869521054,0.0,0.11226981356293475,0.19746373825628427,0.0,0.19746373825628427,0.9016,0.0,2.7766,0.0,4.0733,0.0,7.1642,0.0,,,0.060136,0.124014,0.128516,4.6627,2004-01-12,0.111874,4.0589,4.0,0.01984126984126984,1.0,7.1642,True,,
ep_onset_in,XLE,2004-06-18,single,rot21,in,0.05330235421389504,DEAD_MONEY,False,8.460716247558594,2004-06-21,,,8.460716247558594,-0.0025680523155416912,-0.0025680523155416912,0.023756202867002862,0.018299303042572213,-0.0025680523155416912,0.023756202867002862,0.022793479133208283,-0.0025680523155416912,0.04815467242820537,0.09358889791634173,-0.01765647275878457,0.09358889791634173,0.4457,-0.0482,0.4457,-0.0482,0.9034,-0.0482,1.7558,-0.3313,0.4276,True,0.054772,0.095902,0.015731,0.2951,2004-06-30,0.011878,0.2228,1.0,0.03571428571428571,1.0,,,,
ep_onset_in,XLE,2004-06-18,single,pos63,in,0.05330235421389504,CUSHIONED,False,8.460716247558594,2004-06-21,,,8.460716247558594,-0.0025680523155416912,-0.0025680523155416912,0.023756202867002862,0.018299303042572213,-0.0025680523155416912,0.023756202867002862,0.022793479133208283,-0.0025680523155416912,0.04815467242820537,0.09358889791634173,-0.01765647275878457,0.09358889791634173,0.4457,-0.0482,0.4457,-0.0482,0.9034,-0.0482,1.7558,-0.3313,,,0.054772,0.095902,0.015731,0.2951,2004-06-30,0.011878,0.2228,1.0,0.03571428571428571,1.0,1.7558,True,,
ep_onset_in,XLE,2004-09-02,single,rot21,in,0.05119944925032036,CLEAN_LIFTOFF,False,8.919745445251465,2004-09-03,,11.0,8.919745445251465,0.015529618152660962,-0.001218321632848185,0.015529618152660962,0.037310471867355144,-0.001218321632848185,0.037310471867355144,0.0935629316314679,-0.001218321632848185,0.0935629316314679,0.10028920036723932,-0.001218321632848185,0.15134430752982642,0.3033,-0.0238,0.7287,-0.0238,1.8274,-0.0238,2.956,-0.0238,1.8274,True,0.073459,0.029104,0.074914,1.4632,2004-10-13,0.070328,1.3736,1.0,0.007936507936507936,1.0,,,,
ep_onset_in,XLE,2004-09-02,single,pos63,in,0.05119944925032036,CLEAN_LIFTOFF,False,8.919745445251465,2004-09-03,,22.0,8.919745445251465,0.015529618152660962,-0.001218321632848185,0.015529618152660962,0.037310471867355144,-0.001218321632848185,0.037310471867355144,0.0935629316314679,-0.001218321632848185,0.0935629316314679,0.10028920036723932,-0.001218321632848185,0.15134430752982642,0.3033,-0.0238,0.7287,-0.0238,1.8274,-0.0238,2.956,-0.0238,,,0.073459,0.029104,0.074914,1.4632,2004-10-13,0.070328,1.3736,1.0,0.007936507936507936,1.0,1.9588,True,,
ep_onset_in,XLE,2005-02-02,single,rot21,in,0.04102079753614774,CLEAN_LIFTOFF,False,10.649110794067383,2005-02-03,,8.0,10.649110794067383,0.029813184228903777,-0.003083356662244463,0.029813184228903777,0.05731201509671613,-0.003083356662244463,0.07170465473121967,0.14649239746159948,-0.003083356662244463,0.15445969077595456,0.06289563997427283,-0.003083356662244463,0.15445969077595456,0.7268,-0.0752,1.748,-0.0752,3.7654,-0.0752,3.7654,-0.0752,3.5712,True,0.114297,0.071627,0.107942,2.6314,2005-03-09,0.09098,2.2179,2.0,0.007936507936507936,1.0,,,,
ep_onset_in,XLE,2005-02-02,single,pos63,in,0.04102079753614774,CLEAN_LIFTOFF,False,10.649110794067383,2005-02-03,,13.0,10.649110794067383,0.029813184228903777,-0.003083356662244463,0.029813184228903777,0.05731201509671613,-0.003083356662244463,0.07170465473121967,0.14649239746159948,-0.003083356662244463,0.15445969077595456,0.06289563997427283,-0.003083356662244463,0.15445969077595456,0.7268,-0.0752,1.748,-0.0752,3.7654,-0.0752,3.7654,-0.0752,,,0.114297,0.071627,0.107942,2.6314,2005-03-09,0.09098,2.2179,2.0,0.007936507936507936,1.0,1.5333,True,,
ep_onset_in,XLE,2005-06-16,single,rot21,in,0.04653208758849372,DEAD_MONEY,False,12.626877784729004,2005-06-17,,,12.626877784729004,-0.019633479481226956,-0.02006995189891181,0.0010902369526355482,-0.008726125151347297,-0.030322710893253335,0.0010902369526355482,0.006762565726711411,-0.030322710893253335,0.025305128509367725,0.1437488184693918,-0.030322710893253335,0.15183303687599037,0.0234,-0.4313,0.0234,-0.6517,0.5438,-0.6517,3.263,-0.6517,0.1453,True,-0.006916,0.121783,-0.008726,-0.1875,2005-06-27,-0.023124,-0.4969,3.0,0.001984126984126984,1.0,,,,
ep_onset_in,XLE,2005-06-16,single,pos63,in,0.04653208758849372,CLEAN_LIFTOFF,False,12.626877784729004,2005-06-17,,38.0,12.626877784729004,-0.019633479481226956,-0.02006995189891181,0.0010902369526355482,-0.008726125151347297,-0.030322710893253335,0.0010902369526355482,0.006762565726711411,-0.030322710893253335,0.025305128509367725,0.1437488184693918,-0.030322710893253335,0.15183303687599037,0.0234,-0.4313,0.0234,-0.6517,0.5438,-0.6517,3.263,-0.6517,,,-0.006916,0.121783,-0.008726,-0.1875,2005-06-27,-0.023124,-0.4969,3.0,0.001984126984126984,1.0,3.0892,True,,
ep_onset_in,XLE,2006-06-28,single,rot21,in,0.10402046564211302,DEAD_MONEY,False,15.769742965698242,2006-06-29,,,15.769742965698242,0.002297805956951171,0.0,0.018740822171372296,0.022277517822872905,0.0,0.02369118010442084,0.03695152098716403,-0.0367755993762372,0.03695152098716403,-0.055651945896212696,-0.09698832361884002,0.040311146003809695,0.1802,0.0,0.2278,0.0,0.3552,-0.3535,0.3875,-0.9324,0.3552,True,0.032395,-0.110716,-0.00778,-0.0748,2006-07-18,0.000707,0.0068,3.0,0.873015873015873,0.0,,,,
ep_onset_in,XLE,2006-06-28,single,pos63,in,0.10402046564211302,DEAD_MONEY,False,15.769742965698242,2006-06-29,,,15.769742965698242,0.002297805956951171,0.0,0.018740822171372296,0.022277517822872905,0.0,0.02369118010442084,0.03695152098716403,-0.0367755993762372,0.03695152098716403,-0.055651945896212696,-0.09698832361884002,0.040311146003809695,0.1802,0.0,0.2278,0.0,0.3552,-0.3535,0.3875,-0.9324,,,0.032395,-0.110716,-0.00778,-0.0748,2006-07-18,0.000707,0.0068,3.0,0.873015873015873,0.0,-0.535,True,,
ep_onset_in,XLE,2007-03-23,single,rot21,in,0.0679110053325995,DEAD_MONEY,False,17.07173728942871,2007-03-26,,,17.07173728942871,0.00379285776772198,-0.005936423489753095,0.007915640979890837,0.029848588465435588,-0.005936423489753095,0.029848588465435588,0.05804766143415119,-0.005936423489753095,0.05804766143415119,0.14430959050699577,-0.005936423489753095,0.1765597189075434,0.1166,-0.0874,0.4395,-0.0874,0.8548,-0.0874,2.5999,-0.0874,0.8548,True,0.014193,0.093501,0.136544,2.0106,2007-04-19,0.040567,0.5974,30.0,0.6388888888888888,1.0,,,,
ep_onset_in,XLE,2007-03-23,single,pos63,in,0.0679110053325995,CLEAN_LIFTOFF,False,17.07173728942871,2007-03-26,,47.0,17.07173728942871,0.00379285776772198,-0.005936423489753095,0.007915640979890837,0.029848588465435588,-0.005936423489753095,0.029848588465435588,0.05804766143415119,-0.005936423489753095,0.05804766143415119,0.14430959050699577,-0.005936423489753095,0.1765597189075434,0.1166,-0.0874,0.4395,-0.0874,0.8548,-0.0874,2.5999,-0.0874,,,0.014193,0.093501,0.136544,2.0106,2007-04-19,0.040567,0.5974,30.0,0.6388888888888888,1.0,2.125,True,,
ep_onset_in,XLE,2008-02-14,single,rot21,in,0.09406874940320599,DEAD_MONEY,False,20.675933837890625,2008-02-15,,,20.675933837890625,0.05751528761979552,0.0,0.05751528761979552,0.056966494172033144,0.0,0.07975290734145224,0.033631010805760475,-0.009608451695844678,0.07975290734145224,0.22451805068272157,-0.029512523080874153,0.22451805068272157,0.6114,0.0,0.8478,0.0,0.8478,-0.1021,2.3867,-0.3137,0.3575,True,0.044804,0.163646,0.0,0.0,2008-03-06,0.012492,0.1328,1.0,0.9186507936507936,0.0,,,,
ep_onset_in,XLE,2008-02-14,single,pos63,in,0.09406874940320599,CLEAN_LIFTOFF,False,20.675933837890625,2008-02-15,,63.0,20.675933837890625,0.05751528761979552,0.0,0.05751528761979552,0.056966494172033144,0.0,0.07975290734145224,0.033631010805760475,-0.009608451695844678,0.07975290734145224,0.22451805068272157,-0.029512523080874153,0.22451805068272157,0.6114,0.0,0.8478,0.0,0.8478,-0.1021,2.3867,-0.3137,,,0.044804,0.163646,0.0,0.0,2008-03-06,0.012492,0.1328,1.0,0.9186507936507936,0.0,2.3867,True,,
ep_onset_in,XLE,2008-04-02,single,rot21,in,0.12576212370087492,DEAD_MONEY,False,21.825626373291016,2008-04-03,,,21.825626373291016,0.02503907658486293,0.0,0.026994872110373214,0.07368236797025651,0.0,0.07459524732948264,0.06246713031313522,0.0,0.10302524339517016,0.1267287336075409,0.0,0.17879484194323236,0.2147,0.0,0.5931,0.0,0.8192,0.0,1.4217,0.0,0.4967,True,0.029849,0.20137,0.066118,0.5257,2008-04-28,0.058294,0.4635,1.0,0.7976190476190477,0.0,,,,
ep_onset_in,XLE,2008-04-02,single,pos63,in,0.12576212370087492,CUSHIONED,False,21.825626373291016,2008-04-03,,,21.825626373291016,0.02503907658486293,0.0,0.026994872110373214,0.07368236797025651,0.0,0.07459524732948264,0.06246713031313522,0.0,0.10302524339517016,0.1267287336075409,0.0,0.17879484194323236,0.2147,0.0,0.5931,0.0,0.8192,0.0,1.4217,0.0,,,0.029849,0.20137,0.066118,0.5257,2008-04-28,0.058294,0.4635,1.0,0.7976190476190477,0.0,1.0077,True,,
ep_onset_in,XLE,2009-01-02,single,rot21,in,0.12374081228082807,STOPPED,False,14.772237777709961,2009-01-05,10.0,,14.772237777709961,-0.08981063297467617,-0.08981063297467617,0.010910072903393075,-0.1416322365136211,-0.1416322365136211,0.010910072903393075,-0.07636825077434761,-0.1416322365136211,0.010910072903393075,-0.11705111501016086,-0.25735441368114553,0.010910072903393075,0.0882,-0.7258,0.0882,-1.1446,0.0882,-1.1446,0.0882,-2.0798,-1.0,False,0.026163,-0.023872,-0.100525,-0.8124,2009-01-13,-0.11163,-0.9021,1.0,0.8670634920634921,0.0,,,,
ep_onset_in,XLE,2009-01-02,single,pos63,in,0.12374081228082807,STOPPED,False,14.772237777709961,2009-01-05,10.0,,14.772237777709961,-0.08981063297467617,-0.08981063297467617,0.010910072903393075,-0.1416322365136211,-0.1416322365136211,0.010910072903393075,-0.07636825077434761,-0.1416322365136211,0.010910072903393075,-0.11705111501016086,-0.25735441368114553,0.010910072903393075,0.0882,-0.7258,0.0882,-1.1446,0.0882,-1.1446,0.0882,-2.0798,,,0.026163,-0.023872,-0.100525,-0.8124,2009-01-13,-0.11163,-0.9021,1.0,0.8670634920634921,0.0,-1.0,False,,
ep_onset_in,XLE,2010-06-15,single,rot21,in,0.13032303530697625,DEAD_MONEY,False,16.376995086669922,2010-06-16,,,16.376995086669922,-0.03375770504091302,-0.03375770504091302,0.005101405011866733,-0.10207806377210482,-0.10207806377210482,0.005101405011866733,-0.06502620115715085,-0.10749974785302385,0.005101405011866733,-0.012068930577706527,-0.10749974785302385,0.017753359960364534,0.0391,-0.259,0.0391,-0.7833,0.0391,-0.8249,0.1362,-0.8249,-0.499,True,-0.02222,-0.026878,-0.064122,-0.492,2010-06-24,-0.05129,-0.3936,1.0,0.48214285714285715,1.0,,,,
ep_onset_in,XLE,2010-06-15,single,pos63,in,0.13032303530697625,DEAD_MONEY,False,16.376995086669922,2010-06-16,,,16.376995086669922,-0.03375770504091302,-0.03375770504091302,0.005101405011866733,-0.10207806377210482,-0.10207806377210482,0.005101405011866733,-0.06502620115715085,-0.10749974785302385,0.005101405011866733,-0.012068930577706527,-0.10749974785302385,0.017753359960364534,0.0391,-0.259,0.0391,-0.7833,0.0391,-0.8249,0.1362,-0.8249,,,-0.02222,-0.026878,-0.064122,-0.492,2010-06-24,-0.05129,-0.3936,1.0,0.48214285714285715,1.0,-0.0926,True,,
ep_onset_in,XLE,2011-07-01,single,rot21,in,0.06783290916939898,DEAD_MONEY,False,23.019756317138672,2011-07-05,,,23.019756317138672,-0.02273596894916241,-0.02273596894916241,0.01319788197546412,0.019208082338676213,-0.02273596894916241,0.019208082338676213,-0.03580277110364405,-0.03580277110364405,0.04181380003715307,-0.2585661325868246,-0.2585661325868246,0.04181380003715307,0.1946,-0.3352,0.2832,-0.3352,0.6164,-0.5278,0.6164,-3.8118,-0.5278,True,0.021294,-0.084354,0.000915,0.0135,2011-07-14,0.004312,0.0636,1.0,0.03571428571428571,1.0,,,,
ep_onset_in,XLE,2011-07-01,single,pos63,in,0.06783290916939898,STOPPED,False,23.019756317138672,2011-07-05,22.0,,23.019756317138672,-0.02273596894916241,-0.02273596894916241,0.01319788197546412,0.019208082338676213,-0.02273596894916241,0.019208082338676213,-0.03580277110364405,-0.03580277110364405,0.04181380003715307,-0.2585661325868246,-0.2585661325868246,0.04181380003715307,0.1946,-0.3352,0.2832,-0.3352,0.6164,-0.5278,0.6164,-3.8118,,,0.021294,-0.084354,0.000915,0.0135,2011-07-14,0.004312,0.0636,1.0,0.03571428571428571,1.0,-1.0,False,,
ep_onset_in,XLE,2011-10-10,single,rot21,in,0.13478907610181012,CLEAN_LIFTOFF,False,19.262981414794922,2011-10-11,,12.0,19.262981414794922,0.0580029407833178,0.0,0.0580029407833178,0.06599771272408628,0.0,0.0887287795749232,0.09108051508265391,0.0,0.1450070549094744,0.10907979226385867,0.0,0.1450070549094744,0.4303,0.0,0.6583,0.0,1.0758,0.0,1.0758,0.0,0.6757,True,0.062175,0.022869,0.049224,0.3652,2011-11-04,0.123217,0.9141,10.0,0.9027777777777778,0.0,,,,
ep_onset_in,XLE,2011-10-10,single,pos63,in,0.13478907610181012,CUSHIONED,False,19.262981414794922,2011-10-11,,,19.262981414794922,0.0580029407833178,0.0,0.0580029407833178,0.06599771272408628,0.0,0.0887287795749232,0.09108051508265391,0.0,0.1450070549094744,0.10907979226385867,0.0,0.1450070549094744,0.4303,0.0,0.6583,0.0,1.0758,0.0,1.0758,0.0,,,0.062175,0.022869,0.049224,0.3652,2011-11-04,0.123217,0.9141,10.0,0.9027777777777778,0.0,0.8093,True,,
ep_onset_in,XLE,2014-12-19,single,rot21,in,0.11367760449824636,DEAD_MONEY,False,25.61873435974121,2014-12-22,,,25.61873435974121,0.00012545047702827716,0.0,0.01216296351996915,-0.05605037972035343,-0.0580566939369449,0.01216296351996915,-0.03874588237659038,-0.08639510050742294,0.01216296351996915,-0.026407511542746787,-0.08639510050742294,0.03184938199819154,0.107,0.0,0.107,-0.5107,0.107,-0.76,0.2802,-0.76,-0.3408,True,-0.026696,-0.022593,-0.034859,-0.3066,2015-01-05,-0.058057,-0.5107,2.0,0.8511904761904762,1.0,,,,
ep_onset_in,XLE,2014-12-19,single,pos63,in,0.11367760449824636,DEAD_MONEY,False,25.61873435974121,2014-12-22,,,25.61873435974121,0.00012545047702827716,0.0,0.01216296351996915,-0.05605037972035343,-0.0580566939369449,0.01216296351996915,-0.03874588237659038,-0.08639510050742294,0.01216296351996915,-0.026407511542746787,-0.08639510050742294,0.03184938199819154,0.107,0.0,0.107,-0.5107,0.107,-0.76,0.2802,-0.76,,,-0.026696,-0.022593,-0.034859,-0.3066,2015-01-05,-0.058057,-0.5107,2.0,0.8511904761904762,1.0,-0.2323,True,,
ep_onset_in,XLE,2015-02-05,single,rot21,in,0.08772589495021266,DEAD_MONEY,False,25.641220092773438,2015-02-06,,,25.641220092773438,0.02781264003170625,-0.006514877504056993,0.02781264003170625,0.004885897776928827,-0.006514877504056993,0.03094451516076613,-0.05825646280728125,-0.05825646280728125,0.03094451516076613,0.03126452387285816,-0.0650214261528198,0.0461482763566079,0.317,-0.0743,0.3527,-0.0743,0.3527,-0.6641,0.5261,-0.7412,-0.6641,True,-0.055484,-0.002862,-0.020546,-0.2342,2015-02-25,-0.005637,-0.0643,5.0,0.8551587301587301,1.0,,,,
ep_onset_in,XLE,2015-02-05,single,pos63,in,0.08772589495021266,DEAD_MONEY,False,25.641220092773438,2015-02-06,,,25.641220092773438,0.02781264003170625,-0.006514877504056993,0.02781264003170625,0.004885897776928827,-0.006514877504056993,0.03094451516076613,-0.05825646280728125,-0.05825646280728125,0.03094451516076613,0.03126452387285816,-0.0650214261528198,0.0461482763566079,0.317,-0.0743,0.3527,-0.0743,0.3527,-0.6641,0.5261,-0.7412,,,-0.055484,-0.002862,-0.020546,-0.2342,2015-02-25,-0.005637,-0.0643,5.0,0.8551587301587301,1.0,0.3564,True,,
ep_onset_in,XLE,2015-10-06,single,rot21,in,0.09143779783061104,DEAD_MONEY,False,22.331527709960938,2015-10-07,,,22.331527709960938,-0.00249697817383987,-0.011014633223073944,0.01909276545094385,-0.012923901227110846,-0.012923901227110846,0.01909276545094385,0.030401125643056304,-0.033778686849982864,0.04861202690228139,-0.15855038438175384,-0.15855038438175384,0.04861202690228139,0.2088,-0.1205,0.2088,-0.1413,0.5316,-0.3694,0.5316,-1.734,0.3325,True,-0.023458,-0.137463,-0.030988,-0.3389,2015-10-19,-0.000587,-0.0064,18.0,0.878968253968254,0.0,,,,
ep_onset_in,XLE,2015-10-06,single,pos63,in,0.09143779783061104,STOPPED,False,22.331527709960938,2015-10-07,43.0,,22.331527709960938,-0.00249697817383987,-0.011014633223073944,0.01909276545094385,-0.012923901227110846,-0.012923901227110846,0.01909276545094385,0.030401125643056304,-0.033778686849982864,0.04861202690228139,-0.15855038438175384,-0.15855038438175384,0.04861202690228139,0.2088,-0.1205,0.2088,-0.1413,0.5316,-0.3694,0.5316,-1.734,,,-0.023458,-0.137463,-0.030988,-0.3389,2015-10-19,-0.000587,-0.0064,18.0,0.878968253968254,0.0,-1.0,False,,
ep_onset_in,XLE,2016-03-04,single,rot21,in,0.08326598389505056,DEAD_MONEY,False,20.64743423461914,2016-03-07,,,20.64743423461914,-0.007052154777342778,-0.04199385840559833,0.0,0.02134556011056432,-0.04199385840559833,0.024896717862632034,-0.007226839739341573,-0.04199385840559833,0.024896717862632034,0.09786173043237434,-0.04199385840559833,0.10787022727150952,0.0,-0.5043,0.299,-0.5043,0.299,-0.5043,1.2955,-0.5043,-0.0868,True,-0.041599,0.038785,-0.000932,-0.0112,2016-03-28,-0.002385,-0.0286,2.0,0.7003968253968254,0.0,,,,
ep_onset_in,XLE,2016-03-04,single,pos63,in,0.08326598389505056,CUSHIONED,False,20.64743423461914,2016-03-07,,,20.64743423461914,-0.007052154777342778,-0.04199385840559833,0.0,0.02134556011056432,-0.04199385840559833,0.024896717862632034,-0.007226839739341573,-0.04199385840559833,0.024896717862632034,0.09786173043237434,-0.04199385840559833,0.10787022727150952,0.0,-0.5043,0.299,-0.5043,0.299,-0.5043,1.2955,-0.5043,,,-0.041599,0.038785,-0.000932,-0.0112,2016-03-28,-0.002385,-0.0286,2.0,0.7003968253968254,0.0,1.1753,True,,
ep_onset_in,XLE,2017-09-07,single,rot21,in,0.03279141283207411,CLEAN_LIFTOFF,False,22.13405990600586,2017-09-08,,4.0,22.13405990600586,0.035823140124684905,0.0,0.035823140124684905,0.05721952856370516,0.0,0.05721952856370516,0.07310923182159668,0.0,0.08003164601139101,0.08003164601139101,0.0,0.10520351287616259,1.0925,0.0,1.745,0.0,2.4406,0.0,3.2083,0.0,2.2295,True,0.038109,0.003787,0.062726,1.9129,2017-10-05,0.070907,2.1624,12.0,0.23015873015873015,1.0,,,,
ep_onset_in,XLE,2017-09-07,single,pos63,in,0.03279141283207411,CLEAN_LIFTOFF,False,22.13405990600586,2017-09-08,,11.0,22.13405990600586,0.035823140124684905,0.0,0.035823140124684905,0.05721952856370516,0.0,0.05721952856370516,0.07310923182159668,0.0,0.08003164601139101,0.08003164601139101,0.0,0.10520351287616259,1.0925,0.0,1.745,0.0,2.4406,0.0,3.2083,0.0,,,0.038109,0.003787,0.062726,1.9129,2017-10-05,0.070907,2.1624,12.0,0.23015873015873015,1.0,2.4406,True,,
ep_onset_in,XLE,2017-12-22,single,rot21,in,0.03662403375794062,CLEAN_LIFTOFF,False,25.449304580688477,2017-12-26,,8.0,25.449304580688477,0.026859575207987207,-0.004683437053714101,0.026859575207987207,0.03498592683000856,-0.004683437053714101,0.03884292348699847,0.06763065976205085,-0.004683437053714101,0.074793193164985,-0.08415909296161628,-0.08415909296161628,0.074793193164985,0.7334,-0.1279,1.0606,-0.1279,2.0422,-0.1279,2.0422,-2.2979,1.8466,True,-0.004939,-0.060508,0.041598,1.1358,2018-01-24,0.061846,1.6887,5.0,0.08134920634920635,1.0,,,,
