span_id,start,end,regime,rotation_interpretation,boundary_type,spy_return,qqq_return,spy_max_drawdown,qqq_max_drawdown,qqq_minus_spy,rsp_return,iwm_return,smh_return,hyg_return,tlt_return,xlb_return,xlb_excess_spy,xle_return,xle_excess_spy,xlf_return,xlf_excess_spy,xli_return,xli_excess_spy,xlk_return,xlk_excess_spy,xlp_return,xlp_excess_spy,xlu_return,xlu_excess_spy,xlv_return,xlv_excess_spy,xly_return,xly_excess_spy,xlre_return,xlre_excess_spy,xlc_return,xlc_excess_spy,rank_universe_n,rank_universe,leaders,laggards
1,2018-12-24,2019-04-30,Fed-pivot recovery from the Q4 2018 low,technology/industrials/discretionary,ex_post_descriptive,0.2601991885341792,0.32323996769879737,-0.02386268470163655,-0.032670264068151655,0.06304077916461814,0.2610350386567484,0.26081932044617817,0.43589432547176554,0.1065713231298282,0.025922227945616383,0.21880375975932043,-0.0413954287748588,0.2375277394819466,-0.022671449052232617,0.262350705009029,0.0021515164748497906,0.30029285374295567,0.04009366520877644,0.3704318239129092,0.11023263537872996,0.1907691794103259,-0.06943000912385333,0.14711819194628628,-0.11308099658789295,0.11019103454681578,-0.15000815398736345,0.30984674831009174,0.04964755977591251,0.21557988991785648,-0.044619298616322745,0.2871002055222347,0.02690101698805547,11,XLK;XLY;XLI;XLC;XLF;XLE;XLB;XLRE;XLP;XLU;XLV,XLK 0.3704; XLY 0.3098; XLI 0.3003,XLP 0.1908; XLU 0.1471; XLV 0.1102
2,2020-10-30,2021-05-07,vaccine-to-reopening reflation,energy/financials/materials over duration,ex_post_descriptive,0.30246701860532355,0.24444526674335898,-0.0405972102181571,-0.10851555099352395,-0.058021751861964566,0.4219332407016243,0.47964282804269565,0.40209564740406556,0.0689357586845285,-0.10900332042865779,0.4036401723385088,0.10117315373318525,0.9123921601487868,0.6099251415434632,0.5989522425008504,0.2964852238955269,0.3985948928806129,0.09612787427528935,0.2596783292164846,-0.04278868938883895,0.15028266089096465,-0.1521843577143589,0.07559113461513989,-0.22687588399018366,0.22972591416924937,-0.07274110443607418,0.246638406887284,-0.055828611718039545,0.26932320279009536,-0.033143815815228184,0.3267490056754323,0.024281987070108757,11,XLE;XLF;XLB;XLI;XLC;XLRE;XLK;XLY;XLV;XLP;XLU,XLE 0.9124; XLF 0.5990; XLB 0.4036,XLV 0.2297; XLP 0.1503; XLU 0.0756
3,2023-10-27,2024-03-28,rate-relief rally into AI/reflation broadening,"real estate/financials/growth, then energy/industrials",ex_post_descriptive,0.28280534157874593,0.29078070098728404,-0.019740322036249758,-0.03698665309303195,0.007975359408538107,0.27740666817473314,0.30452470844504176,0.636513474247159,0.10194454665109287,0.13975409641171455,0.25250293488092623,-0.030302406697819695,0.13537864294181867,-0.14742669863692726,0.3509663696107621,0.06816102803201618,0.31730165569028124,0.03449631411153531,0.2976302309113168,0.014824889332570867,0.1640928629556213,-0.11871247862312462,0.1376801840827242,-0.14512515749602173,0.20941418147874202,-0.0733911601000039,0.23417492155409736,-0.04863042002464857,0.24335301791242747,-0.039452323666318456,0.3010316899305072,0.01822634835176129,11,XLF;XLI;XLC;XLK;XLB;XLRE;XLY;XLV;XLP;XLU;XLE,XLF 0.3510; XLI 0.3173; XLC 0.3010,XLP 0.1641; XLU 0.1377; XLE 0.1354
4,2024-11-05,2025-02-19,post-election growth into soft-landing broadening,financials/communications/materials,ex_post_descriptive,0.0663998652059381,0.09788505212688436,-0.04173395573012517,-0.05997264433172944,0.03148518692094626,0.02694318393257822,0.012809469588961342,0.040959236414924494,0.021485903253583016,-0.03841629948215208,-0.035130819814458314,-0.10153068502039642,0.029078242786771513,-0.03732162241916659,0.12208469245959197,0.05568482725365387,0.024748561333943986,-0.041651303871994116,0.06913838372431402,0.002738518518375921,0.01593439169191324,-0.05046547351402486,0.03273267138876079,-0.03366719381717731,-0.0053239895515910796,-0.07172385475752918,0.11698014111508614,0.05058027590914804,-0.024314145152747435,-0.09071401035868554,0.12998407811076818,0.06358421290483007,11,XLC;XLF;XLY;XLK;XLU;XLE;XLI;XLP;XLV;XLRE;XLB,XLC 0.1300; XLF 0.1221; XLY 0.1170,XLV -0.0053; XLRE -0.0243; XLB -0.0351
