asset,signal_date,entry_date,direction,zero_bucket,near_52w_high,signal_price,entry_price,macd,signal,histogram,distance_from_52w_high,rsi14,recent_rsi_ge70,forward_return_4w,max_drawdown_4w,forward_return_8w,max_drawdown_8w,forward_return_13w,max_drawdown_13w,forward_return_26w,max_drawdown_26w,forward_return_52w,max_drawdown_52w
SPY,2016-12-02,2016-12-05,bullish,above_zero,True,188.5561065673828,189.68907165527344,2.3855978774145115,2.3186469807342487,0.06695089668026277,-0.008306105758153604,60.43083710524426,False,0.03129157042899933,-0.012787043860940428,0.03670814931436461,-0.012787043860940428,0.08185947221175827,-0.013429219370376999,0.11792586278863548,-0.026101106214062586,0.215002771596553,-0.026101106214062586
SPY,2017-04-14,2017-04-17,bearish,above_zero,True,201.61793518066406,203.40428161621094,4.678671916788659,4.9762310352851,-0.2975591184964408,-0.020545571625335657,61.18499800183468,False,0.02442750176046271,-0.004817594918885226,0.04254599464093212,-0.018643330673438596,0.05808262572876255,-0.018643330673438596,0.10121915458335784,-0.02081750833073348,0.17384233501669089,-0.10101887625438855
SPY,2017-06-02,2017-06-05,bullish,above_zero,True,211.728759765625,211.5726776123047,4.660071524185753,4.618605291344715,0.04146623284103779,0.0,73.44780884861619,True,-0.002454198428963994,-0.01361070166666356,0.01859115350499474,-0.016798833282539505,0.016861264189495406,-0.02081750833073348,0.092973869843751,-0.02081750833073348,0.14903033234631224,-0.10101887625438855
SPY,2017-06-30,2017-07-03,bearish,above_zero,True,210.69613647460938,211.05343627929688,4.5314299956940545,4.631696622003132,-0.1002666263090779,-0.005470488438782839,68.25225951437186,True,0.02109712847351397,-0.00914460898910796,0.010899752870203505,-0.02081750833073348,0.05039562312322832,-0.02081750833073348,0.14234118140217777,-0.02081750833073348,0.13936473573046304,-0.10101887625438855
SPY,2017-07-28,2017-07-31,bullish,above_zero,True,215.14883422851562,215.02682495117188,4.567800828243861,4.555040191000022,0.012760637243839135,0.0,74.79105640415139,True,-0.008915343303341317,-0.02081750833073348,0.014370354012255726,-0.02081750833073348,0.04723510463172076,-0.02081750833073348,0.08034041730633223,-0.07903542646777084,0.16136725253580075,-0.10101887625438855
SPY,2017-08-11,2017-08-14,bearish,above_zero,True,212.7176971435547,214.826416015625,4.29130349697968,4.504718144865426,-0.21341464788574616,-0.013297829797914051,64.37693675333362,True,0.014237299259372005,-0.01712990957337157,0.03789900946553648,-0.01712990957337157,0.0505763817307987,-0.01712990957337157,0.11195377695245856,-0.10101887625438855,0.17306978744876012,-0.10101887625438855
SPY,2017-09-29,2017-10-02,bullish,above_zero,True,219.99952697753906,220.9540557861328,4.012882462514938,3.9797940673117314,0.03308839520320639,0.0,72.57348800665028,True,0.017556849944873942,-0.007078590332624701,0.04181190564240267,-0.010304359468932156,0.08195286816116498,-0.010304359468932156,0.060449592536693464,-0.10101887625438855,0.17661328778224705,-0.10101887625438855
SPY,2018-02-09,2018-02-12,bearish,above_zero,False,230.16339111328125,233.54318237304688,7.067642316750749,7.184374390983102,-0.11673207423235255,-0.08751463870505372,50.463147389461916,True,0.042888151346517134,-0.036703971345694586,-0.0019732140488710748,-0.07304047244763145,0.030113777504353623,-0.07304047244763145,0.08346615063383145,-0.07304047244763145,0.05605414947294052,-0.19348904858182248
SPY,2018-06-08,2018-06-11,bullish,above_zero,True,245.83399963378906,246.16094970703125,3.0500769594246435,2.8878007010587923,0.16227625836585124,-0.025388334394089385,60.88990821202174,False,0.005716630949733181,-0.02997483107426291,0.029804423444887762,-0.02997483107426291,0.04256984885823578,-0.02997483107426291,-0.05649065074244364,-0.10876388652238089,0.05537401617266724,-0.19348904858182248
SPY,2018-10-12,2018-10-15,bearish,above_zero,False,246.0583953857422,244.6762237548828,4.463989201606495,5.035669026405689,-0.5716798247991939,-0.054933163015571496,46.95100656656242,True,-0.006669056839741727,-0.05915473071083899,-0.03258015025910965,-0.06320056570181831,-0.023264961037663512,-0.16120979416336223,0.07591576754022311,-0.16120979416336223,0.10907340090966677,-0.16120979416336223
