signal_name,filters,sample_size,median_5D,mean_5D,win_rate_5D,ret_5D_p10,ret_5D_p25,ret_5D_p50,ret_5D_p75,ret_5D_p90,median_MFE_5D,median_MAE_5D,median_10D,mean_10D,win_rate_10D,ret_10D_p10,ret_10D_p25,ret_10D_p50,ret_10D_p75,ret_10D_p90,median_MFE_10D,median_MAE_10D,median_20D,mean_20D,win_rate_20D,ret_20D_p10,ret_20D_p25,ret_20D_p50,ret_20D_p75,ret_20D_p90,median_MFE_20D,median_MAE_20D,median_30D,mean_30D,win_rate_30D,ret_30D_p10,ret_30D_p25,ret_30D_p50,ret_30D_p75,ret_30D_p90,median_MFE_30D,median_MAE_30D,MFE_MAE_ratio_20D,stopout_rate_5pct,stopout_rate_8pct,stopout_rate_5pct_5D,stopout_rate_5pct_10D,stopout_rate_5pct_20D,stopout_rate_5pct_30D,new_low_rate_30D,new_low_rate_60D,durable_bottom_30D,durable_bottom_60D,median_distance_from_60D_low,median_distance_from_30D_low,extension_penalty,prob_MFE20_ge_5pct,prob_MFE20_ge_8pct,prob_MFE20_ge_10pct,prob_MFE20_ge_15pct,prob_MFE20_ge_20pct,prob_MAE20_le_3pct,prob_MAE20_le_5pct,prob_MAE20_le_8pct,prob_MAE20_le_10pct,median_time_to_new_low_if_failed,parent_signal
2020,year,96,0.00305091260366952,0.005147151080138301,0.5208333333333334,-0.05329697600222122,-0.023454103194233744,0.00305091260366952,0.03463327932386634,0.06767222710959164,0.029476635306485255,-0.0277747522867689,0.014699088748965417,0.022672252928562186,0.65625,-0.051046081890214146,-0.015013547399485017,0.014699088748965417,0.057722012684134516,0.09415784361585733,0.047455683383726854,-0.03866385338065803,0.05823688002551952,0.06717149712588778,0.75,-0.053788683690288,0.005116570768882278,0.05823688002551952,0.11820558558699079,0.1891186654932373,0.08312945005425976,-0.045497882868313355,0.06688479781101664,0.06450134500652664,0.65625,-0.08211540356610442,-0.017992071333327364,0.06688479781101664,0.13651750890959735,0.19123577422867077,0.1205326504264731,-0.0581192076675911,1.8271058962208242,0.4791666666666667,0.2604166666666667,0.34375,0.40625,0.4791666666666667,0.5729166666666666,0.25,0.34375,0.84375,0.75,0.3302110037110525,0.3028667655317271,0.24297614774770035,0.7083333333333334,0.53125,0.40625,0.2708333333333333,0.14583333333333334,0.6770833333333334,0.4791666666666667,0.2604166666666667,0.1875,22.0,rs_sector_higher_low
2021,year,138,0.003489227020924246,0.00537168152566186,0.5289855072463768,-0.028052417184199915,-0.010589052874249855,0.003489227020924246,0.026832007230515376,0.049388659378004164,0.020669101121034927,-0.01768792873745506,0.01043901353322596,0.011416849513975156,0.6014492753623188,-0.04062753354363769,-0.017489697718520242,0.01043901353322596,0.04182782418367598,0.0665986228908954,0.03034141057789297,-0.024555303941350803,0.021494937635291866,0.015916737337370736,0.5942028985507246,-0.07218166503396091,-0.03245040345095951,0.021494937635291866,0.05815340608667591,0.09482949935925483,0.058806959327804664,-0.03729448033180849,0.029869309102391384,0.030379414576151384,0.6811594202898551,-0.06674659416815813,-0.018915150793534674,0.029869309102391384,0.07918952096499837,0.12303105208912268,0.07201592374375698,-0.04358437349476074,1.5768274233773991,0.37681159420289856,0.1956521739130435,0.09420289855072464,0.17391304347826086,0.37681159420289856,0.4492753623188406,0.3695652173913043,0.5,0.782608695652174,0.7101449275362319,0.15488893605770981,0.14614189089875673,0.1174647801455024,0.5434782608695652,0.32608695652173914,0.16666666666666666,0.06521739130434782,0.036231884057971016,0.572463768115942,0.37681159420289856,0.1956521739130435,0.13768115942028986,16.0,rs_sector_higher_low
2022,year,300,0.008227687083657398,0.004529208780309649,0.5733333333333334,-0.056359001742424204,-0.021960008449547347,0.008227687083657398,0.032600746901099265,0.055697568788643965,0.031043603611755177,-0.027187603302025964,0.010842466471902457,0.0041239205532983296,0.5733333333333334,-0.07911500951032917,-0.03447575956880514,0.010842466471902457,0.041296353379294715,0.07650109038720632,0.04477735224643653,-0.03658698539543598,0.0030842650520109816,-0.003341736490946272,0.52,-0.10837504192135818,-0.05472167821407489,0.0030842650520109816,0.05258217233672263,0.08776774018884619,0.06090351710511588,-0.05261973917369883,-0.021541866405620447,-0.02099633123449405,0.38666666666666666,-0.14177799049933873,-0.07954708203109764,-0.021541866405620447,0.04268019287946978,0.1048941168748445,0.06773637310522096,-0.07522154566766998,1.1574271948416948,0.5233333333333333,0.3433333333333333,0.25333333333333335,0.38666666666666666,0.5233333333333333,0.63,0.45,0.63,0.6566666666666666,0.5666666666666667,0.16466556633313156,0.15595160861050406,0.1314458625330874,0.6133333333333333,0.33666666666666667,0.23,0.08,0.03333333333333333,0.69,0.5233333333333333,0.3433333333333333,0.25666666666666665,18.0,rs_sector_higher_low
2023,year,178,0.009681364489685929,0.013060897185665546,0.6179775280898876,-0.020334246587760132,-0.007889232659586964,0.009681364489685929,0.030756965484804555,0.053453669601171885,0.022768433275032085,-0.01538751848944836,0.021751846349971182,0.023184147146144852,0.7078651685393258,-0.028925542938496952,-0.0031439717035168513,0.021751846349971182,0.04565841121511216,0.07323963882632187,0.04237552637376496,-0.018897748607848208,0.03720114610895253,0.03712645127150856,0.6741573033707865,-0.05026476643182531,-0.017061517598024822,0.03720114610895253,0.08216103796958357,0.12976661457359887,0.0650289388001769,-0.026781952512164087,0.03187872428601457,0.03441789862290056,0.6741573033707865,-0.0671094606499111,-0.01616000951035232,0.03187872428601457,0.08372638676994548,0.14005062119819026,0.07701765940104754,-0.029231901562905893,2.4280880481227585,0.2640449438202247,0.10674157303370786,0.07303370786516854,0.1348314606741573,0.2640449438202247,0.34831460674157305,0.24719101123595505,0.33146067415730335,0.8764044943820225,0.8258426966292135,0.1456230065002193,0.1388785633164591,0.11450821361453431,0.6573033707865169,0.3651685393258427,0.2808988764044944,0.1348314606741573,0.06179775280898876,0.4438202247191011,0.2640449438202247,0.10674157303370786,0.03932584269662921,13.0,rs_sector_higher_low
2024,year,106,-0.0066899420321489544,-0.0066205108892708284,0.44339622641509435,-0.05726346771593671,-0.025522448546111687,-0.0066899420321489544,0.020429450486746215,0.040892913564533506,0.02338852454637419,-0.024181454785329848,0.006149994300431838,0.0019696821095856066,0.5377358490566038,-0.06876596601144613,-0.03472141983606858,0.006149994300431838,0.03976271164188305,0.0686958407088949,0.034296840991975164,-0.03247363049771396,0.017305495108386304,0.019459150784063,0.6037735849056604,-0.07667742292190699,-0.032406031049264344,0.017305495108386304,0.05696433577588006,0.11151984131554382,0.05175660574079255,-0.03786315782358424,0.021980783931751957,0.033015542484192036,0.5849056603773585,-0.08198032447230907,-0.03649400169980657,0.021980783931751957,0.0865893787550091,0.15949698474580276,0.06927514385135891,-0.05363828090708178,1.3669384360898273,0.42452830188679247,0.22641509433962265,0.18867924528301888,0.29245283018867924,0.42452830188679247,0.5094339622641509,0.4056603773584906,0.49056603773584906,0.7924528301886793,0.7547169811320755,0.14733013765564507,0.13824694869713616,0.11780951822713082,0.5188679245283019,0.29245283018867924,0.2169811320754717,0.0660377358490566,0.03773584905660377,0.5943396226415094,0.42452830188679247,0.22641509433962265,0.12264150943396226,10.0,rs_sector_higher_low
2025,year,153,-0.00444836518420999,-0.0009517244734675428,0.43137254901960786,-0.04211152980194484,-0.02623261562022494,-0.00444836518420999,0.021018174467700712,0.042853503816887836,0.019070478443967254,-0.02840997517519972,-0.0020703980516084686,0.0016613070041912312,0.477124183006536,-0.04604471402303555,-0.025039156510201832,-0.0020703980516084686,0.03239331635965814,0.06752402639941968,0.029629944502176597,-0.03843471182352165,0.006387916544588146,0.003445009537686673,0.5228758169934641,-0.08672192360724232,-0.03489088363390347,0.006387916544588146,0.05078248111237138,0.09882161557873519,0.045873854245217505,-0.05053384729241084,0.009794160465126156,0.01455940746174779,0.5424836601307189,-0.12240423908993378,-0.040492825287779755,0.009794160465126156,0.08102273229954626,0.1495403536003145,0.05916995567527139,-0.06629856985112381,0.9077847166429149,0.5098039215686274,0.2679738562091503,0.22875816993464052,0.35947712418300654,0.5098039215686274,0.6274509803921569,0.39215686274509803,0.5620915032679739,0.7450980392156863,0.6470588235294118,0.16504443592337759,0.16153847461700366,0.13004254003505183,0.477124183006536,0.2875816993464052,0.19607843137254902,0.08496732026143791,0.0457516339869281,0.7581699346405228,0.5098039215686274,0.2679738562091503,0.1830065359477124,17.0,rs_sector_higher_low
2026,year,56,0.010066432338469489,0.02270238112925399,0.6785714285714286,-0.03442414967413637,-0.010702752215787342,0.010066432338469489,0.045959048765323696,0.082462236478274,0.03368129733798497,-0.022687404099936304,0.01655132790819769,0.04143941900047441,0.6785714285714286,-0.0326047631278687,-0.005058719818688967,0.01655132790819769,0.06690948784838857,0.1582982279514924,0.057551625859983746,-0.029065824918451666,0.036803211170208794,0.041884330046949005,0.7142857142857143,-0.12934573274033678,-0.014519431892105555,0.036803211170208794,0.0895172114326927,0.20793340051730524,0.08902214247103024,-0.03692093651548767,0.06219178771365008,0.0797066685173253,0.6964285714285714,-0.10089321403696777,-0.033431247594342295,0.06219178771365008,0.14383087903940334,0.2438169650316181,0.11246187944052555,-0.04763137414964319,2.4111561317976604,0.375,0.2857142857142857,0.125,0.23214285714285715,0.375,0.4642857142857143,0.32142857142857145,0.4107142857142857,0.75,0.35714285714285715,0.16177377056501985,0.15573074361282724,0.1353836384858515,0.7321428571428571,0.5535714285714286,0.39285714285714285,0.21428571428571427,0.17857142857142858,0.5714285714285714,0.375,0.2857142857142857,0.19642857142857142,10.0,rs_sector_higher_low
2015,year,243,0.003410246264900163,-0.0012509097075196075,0.5349794238683128,-0.04061025742908249,-0.01578487714936455,0.003410246264900163,0.021811361881078795,0.03405589071947621,0.017958342779667014,-0.02142754747169029,0.007274263606718012,0.0025092258660182913,0.5761316872427984,-0.052302006392501064,-0.01935223933817909,0.007274263606718012,0.034076830299835104,0.05550245752055546,0.029564763235049085,-0.02593434079461654,-0.0035352753231474576,-0.007316416653374608,0.4691358024691358,-0.0742998490000505,-0.03584256876085856,-0.0035352753231474576,0.02832842987475026,0.05898622815955772,0.040046616425451376,-0.03877934770229208,-0.006960987291471432,-0.009190705851005477,0.4609053497942387,-0.0976417565018893,-0.046984206995499045,-0.006960987291471432,0.03814803956009327,0.08612959621297402,0.04613860464008246,-0.05183721217219439,1.0326789592462484,0.3950617283950617,0.20987654320987653,0.13580246913580246,0.2222222222222222,0.3950617283950617,0.522633744855967,0.411522633744856,0.6995884773662552,0.7736625514403292,0.5349794238683128,0.13806134165567197,0.12489551782110886,0.10661596355733205,0.36213991769547327,0.15637860082304528,0.09053497942386832,0.01646090534979424,0.00823045267489712,0.6090534979423868,0.3950617283950617,0.20987654320987653,0.1440329218106996,24.0,cohort_sector_25
2016,year,183,0.00889998783700352,0.011190302014505688,0.6338797814207651,-0.03413866556833163,-0.005828284010248375,0.00889998783700352,0.032694977445647866,0.052049124092654796,0.02000541111187193,-0.018331955905614095,0.01917384187932014,0.019422323024177526,0.7377049180327869,-0.03744287705918625,-0.0036453094463368974,0.01917384187932014,0.04612955071784075,0.07366623808876321,0.03548998862328068,-0.02036778449108989,0.02848248632184558,0.02832738886994526,0.7213114754098361,-0.039803908108142605,-0.005697948512638995,0.02848248632184558,0.06790682799285297,0.09374604406809739,0.05577275859859809,-0.023562394733839365,0.03707317038569702,0.03849177367442859,0.7540983606557377,-0.04743408797672122,0.002024827193679024,0.03707317038569702,0.08346066279119624,0.11690426561133888,0.06856190618428148,-0.0285695766113242,2.367024202276838,0.2677595628415301,0.14207650273224043,0.14207650273224043,0.1912568306010929,0.2677595628415301,0.32786885245901637,0.1912568306010929,0.25136612021857924,0.8907103825136612,0.8743169398907104,0.1474667375803893,0.1435929087998402,0.11649085188127611,0.5628415300546448,0.29508196721311475,0.1912568306010929,0.04918032786885246,0.02185792349726776,0.43169398907103823,0.2677595628415301,0.14207650273224043,0.12021857923497267,13.0,cohort_sector_25
2017,year,157,0.005416014508956346,0.00797096352184743,0.5668789808917197,-0.024263622859356036,-0.009692963629049922,0.005416014508956346,0.02363530341556941,0.043415985854092475,0.01641459758630992,-0.014827770029334886,0.016938895439511548,0.017578150997302536,0.6942675159235668,-0.024937517113848395,-0.006021520064519725,0.016938895439511548,0.035303318950074214,0.06723267919941042,0.029223728150409745,-0.018907672025818778,0.03352471454633066,0.030009198149811494,0.7197452229299363,-0.04064217073522973,-0.006886119935719637,0.03352471454633066,0.06645150214131146,0.100027661793877,0.052525502160072346,-0.02374255234756828,0.04279541576729806,0.04289798725728258,0.7070063694267515,-0.05046702772573728,-0.017379431866733852,0.04279541576729806,0.09870707088016006,0.14640852650659011,0.0718801442971071,-0.027108478908256406,2.21229383392102,0.1592356687898089,0.08917197452229299,0.025477707006369428,0.08917197452229299,0.1592356687898089,0.2484076433121019,0.2484076433121019,0.3503184713375796,0.8407643312101911,0.8407643312101911,0.11295519193996051,0.10338758855708008,0.08886973290446687,0.5222929936305732,0.28662420382165604,0.16560509554140126,0.06369426751592357,0.01910828025477707,0.4012738853503185,0.1592356687898089,0.08917197452229299,0.05732484076433121,18.0,cohort_sector_25
