signal_name,filters,sample_size,median_5D,mean_5D,win_rate_5D,ret_5D_p10,ret_5D_p25,ret_5D_p50,ret_5D_p75,ret_5D_p90,median_MFE_5D,median_MAE_5D,median_10D,mean_10D,win_rate_10D,ret_10D_p10,ret_10D_p25,ret_10D_p50,ret_10D_p75,ret_10D_p90,median_MFE_10D,median_MAE_10D,median_20D,mean_20D,win_rate_20D,ret_20D_p10,ret_20D_p25,ret_20D_p50,ret_20D_p75,ret_20D_p90,median_MFE_20D,median_MAE_20D,median_30D,mean_30D,win_rate_30D,ret_30D_p10,ret_30D_p25,ret_30D_p50,ret_30D_p75,ret_30D_p90,median_MFE_30D,median_MAE_30D,MFE_MAE_ratio_20D,stopout_rate_5pct,stopout_rate_8pct,stopout_rate_5pct_5D,stopout_rate_5pct_10D,stopout_rate_5pct_20D,stopout_rate_5pct_30D,new_low_rate_30D,new_low_rate_60D,durable_bottom_30D,durable_bottom_60D,median_distance_from_60D_low,median_distance_from_30D_low,extension_penalty,prob_MFE20_ge_5pct,prob_MFE20_ge_8pct,prob_MFE20_ge_10pct,prob_MFE20_ge_15pct,prob_MFE20_ge_20pct,prob_MAE20_le_3pct,prob_MAE20_le_5pct,prob_MAE20_le_8pct,prob_MAE20_le_10pct,median_time_to_new_low_if_failed,bounce_quality_score,asymmetric_entry_score
candidate_4_volume_reclaim,flush volume > 2x 20D average + up/down volume ratio >= 1.3 + 20D/60D failed breakdown reclaim,46,-0.002303792693149065,-0.0019400498932846386,0.45652173913043476,-0.10211001882856074,-0.07363456009259897,-0.002303792693149065,0.05707764298235801,0.09940287571046502,0.06644424154579887,-0.05442914305103114,-0.004510727887528931,-0.00042791280341422536,0.45652173913043476,-0.14190050158662904,-0.05851283961464129,-0.004510727887528931,0.08733541180628429,0.13226137569838514,0.08788398100441652,-0.06611556553129166,0.0211429717934708,0.027359086220160745,0.5652173913043478,-0.17551599046995214,-0.10733464864121439,0.0211429717934708,0.15560175405479987,0.2567893382298907,0.107292890725883,-0.08970214597146786,0.040885234758036626,0.06425745218114302,0.6086956521739131,-0.18693713815071367,-0.07288939748426959,0.040885234758036626,0.17597822023266563,0.3392897538483668,0.12855354717799594,-0.11296220818364683,1.196101716005884,0.6956521739130435,0.5434782608695652,0.5652173913043478,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.1956521739130435,0.391304347826087,0.8260869565217391,0.6956521739130435,0.22845756724810484,0.22845756724810484,0.1818147715466603,0.717391304347826,0.6521739130434783,0.5434782608695652,0.391304347826087,0.2826086956521739,0.7608695652173914,0.6956521739130435,0.5434782608695652,0.4782608695652174,27.5,46.63482440090138,37.95603155739378
candidate_1_cohort_rs_antichase,same-industry 2W StochRSI washout >= 40% + stock/sector ETF RS 20D slope > 0 + signal within 12% of 60D low,315,0.008773379731614073,0.005081376978047382,0.6190476190476191,-0.03766793085658089,-0.011431012562341636,0.008773379731614073,0.02663338186032249,0.04736738814619322,0.022212254689229605,-0.015539036092042435,0.016670527166724902,0.010607868540974659,0.6476190476190476,-0.05125789687183113,-0.01387998133588475,0.016670527166724902,0.04218844126203636,0.06206918101748807,0.0349528128460197,-0.019500479145607263,0.02219642111122755,0.014367562815396693,0.6126984126984127,-0.07728159858954377,-0.027917512220135388,0.02219642111122755,0.059771425058750105,0.09057782159479523,0.05306451888168873,-0.02956592838382255,0.023530751027388996,0.02098570413346621,0.6253968253968254,-0.07825484886593359,-0.030167203143870225,0.023530751027388996,0.07355823551793028,0.123484629621868,0.06709770759278677,-0.03975991017176983,1.7947861536025296,0.32063492063492066,0.1873015873015873,0.10158730158730159,0.19047619047619047,0.32063492063492066,0.4095238095238095,0.473015873015873,0.5904761904761905,0.707936507936508,0.6412698412698413,0.09259853572299326,0.08540344062620608,0.07177483129708467,0.5238095238095238,0.29523809523809524,0.1619047619047619,0.02857142857142857,0.009523809523809525,0.4984126984126984,0.32063492063492066,0.1873015873015873,0.11746031746031746,13.0,82.10705338658622,76.45104784585786
strict_quality_stack,"same-sector 2W StochRSI washout >= 40% + stock/SPY RS 20D slope > 0 + signal within 12% of 60D low + RSI or MACD-hist bullish divergence, 40D",74,0.0010550379337133098,0.002045064144137048,0.581081081081081,-0.03568817283458362,-0.01913909678003911,0.0010550379337133098,0.01848222191603982,0.04744745826783364,0.021516623949809244,-0.01775961584776714,0.019173427336963367,0.00646039969071826,0.6081081081081081,-0.07268354905453502,-0.01970955967900112,0.019173427336963367,0.043459046480926466,0.0750877526699906,0.0333020759945325,-0.02764626598568215,0.0056982902427327176,-0.0011156345813181276,0.5405405405405406,-0.1072839359319053,-0.038194378808508456,0.0056982902427327176,0.05987208639989622,0.0913920453802057,0.05005164790203598,-0.0365303094649968,0.022508773155143103,0.007392707286173181,0.6081081081081081,-0.11858875534358698,-0.04858103166765562,0.022508773155143103,0.07149059072781627,0.11798046917619355,0.06649194019727911,-0.040900902430738906,1.3701402653047676,0.3783783783783784,0.28378378378378377,0.08108108108108109,0.22972972972972974,0.3783783783783784,0.44594594594594594,0.43243243243243246,0.5675675675675675,0.7297297297297297,0.6486486486486487,0.09610337094787813,0.09545524512426329,0.07745672901655479,0.5,0.32432432432432434,0.16216216216216217,0.02702702702702703,0.013513513513513514,0.5405405405405406,0.3783783783783784,0.28378378378378377,0.20270270270270271,12.0,61.251489603260396,59.42546146943807
candidate_3_monthly_cohort,monthly StochRSI oversold dwell 1-3 bars + reject monthly oversold dwell >= 6 bars + same-sector 2W StochRSI washout >= 40% + signal within 12% of 60D low,148,0.004857089563001238,0.005789150964104522,0.5675675675675675,-0.040616082889807774,-0.01575022934153436,0.004857089563001238,0.03317366028059754,0.05753942239402236,0.022698902645830632,-0.016383939759530397,0.011218505725753114,0.007046543005312024,0.6013513513513513,-0.054546091937757404,-0.019147391895925042,0.011218505725753114,0.034028813470877106,0.06132831238175975,0.03067133688416601,-0.019705275868451055,0.0071313710787968,0.009161959162389863,0.5743243243243243,-0.06976387718993989,-0.02716675311541486,0.0071313710787968,0.05533507016212863,0.08517980324072087,0.05339824487263356,-0.03153550016916484,0.02203195864530283,0.02203089699052746,0.668918918918919,-0.07164751427752246,-0.030920306435323647,0.02203195864530283,0.07139704578248102,0.11929992347163436,0.0636458818512654,-0.040161343801632166,1.6932740748106456,0.34459459459459457,0.19594594594594594,0.12837837837837837,0.22972972972972974,0.34459459459459457,0.4189189189189189,0.44594594594594594,0.5945945945945946,0.722972972972973,0.6081081081081081,0.08512090772271019,0.0792011523629389,0.06463623108566863,0.5135135135135135,0.2702702702702703,0.16891891891891891,0.05405405405405406,0.02702702702702703,0.5067567567567568,0.34459459459459457,0.19594594594594594,0.13513513513513514,9.5,64.70910758668782,67.7194619941872
cohort+anti_chase,same-sector 2W StochRSI washout >= 40% + signal within 12% of 60D low,470,0.006762231082898418,0.004069361479697274,0.5893617021276596,-0.03967696261897733,-0.015527693233400364,0.006762231082898418,0.02757310290925985,0.04887443018999007,0.021456680656066762,-0.01580217693305974,0.014658638266367485,0.010012307680145771,0.6425531914893617,-0.05362021861465501,-0.013967141198965083,0.014658638266367485,0.04197187809172587,0.06285092294615796,0.03331401444487203,-0.02026215760498279,0.016528512805624174,0.01230192441934491,0.5957446808510638,-0.07588674840817629,-0.025700843531269224,0.016528512805624174,0.05516302266590328,0.09209317523059475,0.05195454325879212,-0.030345419644125404,0.0216723839674835,0.020194832125344567,0.6297872340425532,-0.0787224359715273,-0.03284857501674285,0.0216723839674835,0.0690028393572788,0.11903193586386736,0.06522247808893444,-0.03972052105475171,1.7121049525129912,0.33404255319148934,0.19787234042553192,0.12127659574468085,0.2170212765957447,0.33404255319148934,0.4127659574468085,0.4765957446808511,0.6191489361702127,0.7170212765957447,0.6063829787234043,0.09036844570740077,0.08245715387533581,0.06929325641736575,0.5148936170212766,0.28085106382978725,0.16595744680851063,0.04680851063829787,0.014893617021276596,0.5042553191489362,0.33404255319148934,0.19787234042553192,0.12978723404255318,12.0,72.44725204965462,71.15476818042475
rs_sector_higher_low,stock/sector ETF RS higher low,1743,0.0063127955397770386,0.005409039102007131,0.5685599541021228,-0.04169893231607329,-0.015839157894769917,0.0063127955397770386,0.027467369834993427,0.04993658164337752,0.02330412921379099,-0.01939577384580926,0.011608909834917913,0.011295751747313587,0.6190476190476191,-0.05235965160973448,-0.017549940192201408,0.011608909834917913,0.04005651977837643,0.07102081197978531,0.0371801990610825,-0.026535292913611674,0.02073027576458286,0.01989813365638714,0.6242111302352267,-0.07625151918389621,-0.02710520972162561,0.02073027576458286,0.06480630132602294,0.10875523758449737,0.05811478684944382,-0.03668730682405974,0.021547919882802802,0.022916483998600235,0.5995410212277682,-0.08967920608336803,-0.03729610155448149,0.021547919882802802,0.07912332441117376,0.13683924441445583,0.06973321008522948,-0.045949453163139364,1.584057045346589,0.38095238095238093,0.2134251290877797,0.16179001721170397,0.25588066551921973,0.38095238095238093,0.46873207114170967,0.3453815261044177,0.4750430292598967,0.7768215720022948,0.6982214572576019,0.15382136639757715,0.14429603756238807,0.11833184409713376,0.5685599541021228,0.3247274813539874,0.21629374641422836,0.08835341365461848,0.04360298336201951,0.5697074010327022,0.38095238095238093,0.2134251290877797,0.1491681009753299,16.5,74.39360009993088,65.35562869216535
cohort_sector_50,same-sector 2W StochRSI washout >= 50%,1203,0.007656846987206256,0.006960445689860165,0.5860349127182045,-0.04103339546224531,-0.01511741383857862,0.007656846987206256,0.030002891127905995,0.05352369070151077,0.024491009274831166,-0.019807107629813192,0.015892426270458282,0.014023487033997178,0.6408977556109726,-0.05221430270914573,-0.014168649789131404,0.015892426270458282,0.04626767896071837,0.07647723181869188,0.03832344147843392,-0.027000758652458656,0.018534489959926903,0.017075388486526143,0.6059850374064838,-0.07577205336243557,-0.027435688882731624,0.018534489959926903,0.06498266072619807,0.11032574592172192,0.05824025522592269,-0.035351753047983325,0.019993868494619926,0.021542417079804768,0.6018287614297589,-0.09377524345694038,-0.03432825431850228,0.019993868494619926,0.07714988157924041,0.13678826394617716,0.06999564870999087,-0.04380394285903155,1.647450273452424,0.3657522859517872,0.19783873649210307,0.1596009975062344,0.2502078137988362,0.3657522859517872,0.4513715710723192,0.3034081463009144,0.47215295095594345,0.8088113050706567,0.6691604322527016,0.15563821196066097,0.14661533202378574,0.12085330323037247,0.5652535328345802,0.34497090606816294,0.23773898586866168,0.09891936824605153,0.0457190357439734,0.5627597672485453,0.3657522859517872,0.19783873649210307,0.14546965918536992,20.0,76.87631330221917,64.4937305014162
cohort_sector_25,same-sector 2W StochRSI washout >= 25%,2480,0.006484837316776737,0.006298933081014208,0.5766129032258065,-0.04014150133280562,-0.015156938002316434,0.006484837316776737,0.027870539964933272,0.05183985605406189,0.023045156203951644,-0.019348458509425015,0.012841046380428933,0.011735768766510623,0.6157258064516129,-0.05439261585410382,-0.018961638906498934,0.012841046380428933,0.04251264550470063,0.07540885747420319,0.03684021885871547,-0.02696909415716986,0.0195136098680041,0.01719260284682545,0.6141129032258065,-0.07846416768087354,-0.028171156451211987,0.0195136098680041,0.06241593153727221,0.10603227797998002,0.0570161674524412,-0.035925040447810364,0.01988374918625402,0.01913057716529529,0.592741935483871,-0.09809640405721011,-0.03821725456475042,0.01988374918625402,0.07439952118735421,0.13064564419382807,0.06800193732212678,-0.044330503476274985,1.5870870774737387,0.3721774193548387,0.20927419354838708,0.1536290322580645,0.2532258064516129,0.3721774193548387,0.45725806451612905,0.3379032258064516,0.4786290322580645,0.7842741935483871,0.667741935483871,0.1485506569211239,0.13971798014681813,0.11639847179960944,0.5560483870967742,0.3258064516129032,0.2217741935483871,0.08870967741935484,0.04153225806451613,0.5701612903225807,0.3721774193548387,0.20927419354838708,0.15080645161290324,18.0,73.55369920065232,64.15898850895309
rs_sector_20d_pos,stock/sector ETF RS 20D slope > 0,2466,0.005321635116633416,0.0045867814954484555,0.5608272506082725,-0.04361256295746224,-0.01655874903878274,0.005321635116633416,0.026488577840092342,0.049572386658891854,0.022945472204836226,-0.019547224823901754,0.010523784727682117,0.009142392467847567,0.6017842660178426,-0.057695026302723385,-0.020995010638552886,0.010523784727682117,0.03954605473100409,0.07109652653776188,0.0360596620549829,-0.027394966844231483,0.018330530263036438,0.01579246270226893,0.6074614760746148,-0.08100796660315901,-0.03094433291687479,0.018330530263036438,0.060539638153901565,0.10547996208395527,0.055660334298445746,-0.03805680492300528,0.01988374918625402,0.019649696670513042,0.5936739659367397,-0.09774497691110418,-0.03901445616349261,0.01988374918625402,0.07581654570906166,0.13542516976589436,0.0678444391531462,-0.04664542859743187,1.4625593086717366,0.3913219789132198,0.22830494728304948,0.16058394160583941,0.26034063260340634,0.3913219789132198,0.47526358475263586,0.3386050283860503,0.47283049472830496,0.7802108678021087,0.6950527169505272,0.15248034436134694,0.14462591602426067,0.12021248168497145,0.545823195458232,0.3171127331711273,0.21532846715328466,0.08759124087591241,0.040551500405515,0.5806974858069749,0.3913219789132198,0.22830494728304948,0.16261151662611517,17.0,69.21555152765033,61.32972400345127
cohort_sector_40,same-sector 2W StochRSI washout >= 40%,1652,0.007065454823803496,0.00665431576414272,0.5768765133171913,-0.04197844307110881,-0.015750166505897306,0.007065454823803496,0.028927640058416415,0.0523322391562301,0.023579681329943036,-0.01981852157388969,0.012781458120132205,0.012244103648858215,0.62590799031477,-0.05579908047060834,-0.016560584498776593,0.012781458120132205,0.043211937482155016,0.0753846331889276,0.037426367545943307,-0.02717964833821379,0.017407236150607797,0.016316668492248037,0.5968523002421308,-0.07814847812775214,-0.03059523701416761,0.017407236150607797,0.06210285622594286,0.11068959205338469,0.057584606063895594,-0.03712240291025731,0.019656099901920743,0.01893371312688897,0.5889830508474576,-0.1014180257620646,-0.040327176463871406,0.019656099901920743,0.07391295689683602,0.13242198038857345,0.06772316256559174,-0.04528903506398746,1.5512090152974543,0.3813559322033898,0.20883777239709442,0.16162227602905568,0.25484261501210653,0.3813559322033898,0.4679176755447942,0.33292978208232443,0.4854721549636804,0.7857142857142857,0.6513317191283293,0.15467877806275565,0.14584896044859263,0.12075035025351727,0.5617433414043583,0.33232445520581116,0.2215496368038741,0.09443099273607748,0.04600484261501211,0.5756658595641646,0.3813559322033898,0.20883777239709442,0.15193704600484262,19.0,71.12544483371936,60.93579049502768
