signal_name,filters,sample_size,median_5D,mean_5D,win_rate_5D,ret_5D_p10,ret_5D_p25,ret_5D_p50,ret_5D_p75,ret_5D_p90,median_MFE_5D,median_MAE_5D,median_10D,mean_10D,win_rate_10D,ret_10D_p10,ret_10D_p25,ret_10D_p50,ret_10D_p75,ret_10D_p90,median_MFE_10D,median_MAE_10D,median_20D,mean_20D,win_rate_20D,ret_20D_p10,ret_20D_p25,ret_20D_p50,ret_20D_p75,ret_20D_p90,median_MFE_20D,median_MAE_20D,median_30D,mean_30D,win_rate_30D,ret_30D_p10,ret_30D_p25,ret_30D_p50,ret_30D_p75,ret_30D_p90,median_MFE_30D,median_MAE_30D,MFE_MAE_ratio_20D,stopout_rate_5pct,stopout_rate_8pct,stopout_rate_5pct_5D,stopout_rate_5pct_10D,stopout_rate_5pct_20D,stopout_rate_5pct_30D,new_low_rate_30D,new_low_rate_60D,durable_bottom_30D,durable_bottom_60D,median_distance_from_60D_low,median_distance_from_30D_low,extension_penalty,prob_MFE20_ge_5pct,prob_MFE20_ge_8pct,prob_MFE20_ge_10pct,prob_MFE20_ge_15pct,prob_MFE20_ge_20pct,prob_MAE20_le_3pct,prob_MAE20_le_5pct,prob_MAE20_le_8pct,prob_MAE20_le_10pct,median_time_to_new_low_if_failed,parent_signal
Consumer Cyclical,sector,114,0.006330524775879032,0.00717256592940895,0.5526315789473685,-0.039167425419823675,-0.01705310935529883,0.006330524775879032,0.030063313816507065,0.05050055980321595,0.02709882093622018,-0.021062283205466492,0.015382381407563872,0.011494267999317888,0.6754385964912281,-0.04746984192781684,-0.014465032069593015,0.015382381407563872,0.04003011385245919,0.06212000256689364,0.0427910945433132,-0.030261499500125744,0.013836993467680303,0.01859840132914159,0.543859649122807,-0.08021967650383464,-0.044939988595610825,0.013836993467680303,0.06911294958410075,0.1283224252785924,0.06843401911163483,-0.044190883833945815,0.018509414266867696,0.025498525573884698,0.5526315789473685,-0.08832237184510881,-0.033152603436797545,0.018509414266867696,0.08632762292287216,0.14911070629827375,0.08787086065598149,-0.054399340024667064,1.5486003712617833,0.45614035087719296,0.2894736842105263,0.21929824561403508,0.3333333333333333,0.45614035087719296,0.543859649122807,0.2894736842105263,0.4473684210526316,0.7982456140350878,0.7192982456140351,0.18285354046381186,0.16986522182697805,0.13915558533470845,0.6578947368421053,0.4649122807017544,0.32456140350877194,0.11403508771929824,0.05263157894736842,0.6228070175438597,0.45614035087719296,0.2894736842105263,0.19298245614035087,19.0,cohort_sector_50
Consumer Defensive,sector,53,-0.004503724449715252,-0.003057711893933714,0.4339622641509434,-0.035163164412711966,-0.020299659190084807,-0.004503724449715252,0.014532801146249108,0.030007908145257712,0.01340479608428713,-0.019029827741528504,0.004592586177011526,0.00370176480391566,0.5849056603773585,-0.0444823593873237,-0.018006206359785004,0.004592586177011526,0.02491327296793866,0.042346118768274515,0.024056655516709213,-0.022053043245332304,0.004807031231133241,0.012753010754672814,0.6037735849056604,-0.05485222090133701,-0.019216794050488706,0.004807031231133241,0.04503809853285867,0.09228668974276301,0.03854452098283012,-0.029482865098647948,0.01892799037052928,0.015721839876727598,0.5660377358490566,-0.08480635510498621,-0.04636376270802911,0.01892799037052928,0.07181088415169223,0.10847899178466973,0.04794523148857688,-0.04235717977969644,1.3073533000901507,0.3584905660377358,0.20754716981132076,0.11320754716981132,0.22641509433962265,0.3584905660377358,0.4528301886792453,0.33962264150943394,0.4339622641509434,0.7547169811320755,0.7924528301886793,0.12396450418128513,0.12200248754759335,0.09475107717115638,0.39622641509433965,0.24528301886792453,0.11320754716981132,0.018867924528301886,0.018867924528301886,0.49056603773584906,0.3584905660377358,0.20754716981132076,0.1320754716981132,13.0,cohort_sector_50
Energy,sector,64,0.006680351129697004,0.006194356235534432,0.5625,-0.05674309499849391,-0.022274810570305892,0.006680351129697004,0.03279713028101755,0.07232002228871011,0.030437190549502002,-0.020540134486504158,-0.00037693041905190183,0.004801979672265422,0.5,-0.07484638471477732,-0.04708048932291062,-0.00037693041905190183,0.052027569054597156,0.1089372698062307,0.04168070144168834,-0.030170285234604965,0.024658813408518054,0.0118893897682174,0.640625,-0.1190313633445513,-0.052120747576671594,0.024658813408518054,0.06996322391556736,0.1551091298685771,0.05613552522234688,-0.04779793926775061,0.026349439597998736,0.02854508929666627,0.609375,-0.09938117032761636,-0.03873776088933689,0.026349439597998736,0.08790536587727293,0.16299027540953173,0.06889577926705326,-0.06670765488449831,1.1744340045266692,0.484375,0.34375,0.28125,0.390625,0.484375,0.53125,0.390625,0.53125,0.734375,0.640625,0.20279979463796427,0.19168946181764068,0.1620286544256506,0.5625,0.34375,0.3125,0.171875,0.0625,0.609375,0.484375,0.34375,0.28125,15.5,cohort_sector_50
Financial,sector,205,0.003461701496893177,0.0034621876356170323,0.5317073170731708,-0.03838702303846912,-0.017439112619178854,0.003461701496893177,0.025301141078260425,0.05332621328139213,0.017874925423994936,-0.020313815780095945,0.003991311444336176,0.0034983320708345342,0.5609756097560976,-0.06013847769578819,-0.021914026905577866,0.003991311444336176,0.030854013307682004,0.062176279064942705,0.024465201844314777,-0.028129090879697505,0.007140210534275937,0.001963060274574894,0.5317073170731708,-0.07494961832486331,-0.03140550426200617,0.007140210534275937,0.03625720589664372,0.07248694043563352,0.0359339289215459,-0.03686783464948551,0.006502586009818012,0.00852291939957657,0.5414634146341464,-0.09286564437931345,-0.03692783575076175,0.006502586009818012,0.05018711629801187,0.10862244351985642,0.05143678565748533,-0.044045716238409915,0.974668820753414,0.32682926829268294,0.15121951219512195,0.13170731707317074,0.2146341463414634,0.32682926829268294,0.4195121951219512,0.3463414634146341,0.5609756097560976,0.8,0.5365853658536586,0.1475502914926965,0.13462940693974335,0.1129842121475294,0.4,0.22439024390243903,0.14146341463414633,0.04878048780487805,0.024390243902439025,0.5853658536585366,0.32682926829268294,0.15121951219512195,0.1073170731707317,21.0,cohort_sector_50
Healthcare,sector,130,0.003794177954928868,0.006061904415122773,0.5692307692307692,-0.03279164890967069,-0.01603042931129725,0.003794177954928868,0.029654186606650312,0.04462701728053252,0.025848965315824257,-0.022999636781904254,0.022052838570675637,0.016766731593706233,0.6692307692307692,-0.051103678506219496,-0.009624610159762653,0.022052838570675637,0.04933229056885785,0.0779505480312606,0.04231632643587058,-0.027715381667236694,0.03647980125247019,0.03182243459791081,0.7076923076923077,-0.04260906548684957,-0.007811539570720422,0.03647980125247019,0.07078263450571448,0.1168877431683904,0.06411850479615488,-0.03064906875963852,0.04020835322679983,0.040551598357051674,0.7307692307692307,-0.057394538399261764,-0.013448696356304884,0.04020835322679983,0.09676486126155881,0.14391730700707095,0.07984505257374241,-0.037893370429334605,2.0920213041053946,0.33076923076923076,0.12307692307692308,0.13846153846153847,0.24615384615384617,0.33076923076923076,0.36923076923076925,0.3,0.3923076923076923,0.823076923076923,0.7307692307692307,0.14573878628159964,0.14231113312775934,0.1172177909576079,0.6153846153846154,0.38461538461538464,0.2153846153846154,0.1076923076923077,0.046153846153846156,0.5230769230769231,0.33076923076923076,0.12307692307692308,0.11538461538461539,9.0,cohort_sector_50
Industrials,sector,198,0.009671711221038604,0.009018066803636565,0.6161616161616161,-0.032453882080982745,-0.009657539385275193,0.009671711221038604,0.0323898718832894,0.05226326334226228,0.028155814227609044,-0.01662541483319807,0.025554569689128503,0.021778307435263582,0.6868686868686869,-0.03157941512869758,-0.007641482607408545,0.025554569689128503,0.054867162609931464,0.08070927687797749,0.04085302474152963,-0.02266182839804287,0.027794482259437037,0.02473662494960112,0.6464646464646465,-0.052891600816684384,-0.021578105181038004,0.027794482259437037,0.06962835840708903,0.10200416124603802,0.06188333063985951,-0.031604279796517254,0.03648437002010552,0.02951015166930897,0.6767676767676768,-0.07834862946941398,-0.022141694240635446,0.03648437002010552,0.08506928359305893,0.12011235620686621,0.0765318901247184,-0.035782226115921745,1.9580680540196638,0.3181818181818182,0.12626262626262627,0.10101010101010101,0.17676767676767677,0.3181818181818182,0.3939393939393939,0.24242424242424243,0.4292929292929293,0.8535353535353535,0.7525252525252525,0.151066839534167,0.14489275297465476,0.120214705326813,0.5858585858585859,0.35353535353535354,0.2474747474747475,0.07575757575757576,0.025252525252525252,0.51010101010101,0.3181818181818182,0.12626262626262627,0.08080808080808081,25.0,cohort_sector_50
Real Estate,sector,78,0.014197667068920117,0.01075782460420969,0.7564102564102564,-0.02521156773469304,0.00045825395313320305,0.014197667068920117,0.027094648933571164,0.04487438586463547,0.026350661206303583,-0.022121745302285778,0.01707528642189715,0.0147544759589421,0.6666666666666666,-0.03520285862174142,-0.010824667432077356,0.01707528642189715,0.03633701770986447,0.05409997105049482,0.03799275767917931,-0.02418250404453154,0.0043112240427291,0.0080845488743523,0.5256410256410257,-0.059436209441111,-0.024110345828153856,0.0043112240427291,0.03257425840693595,0.07792803422926685,0.057016201043099346,-0.034276960691667746,-0.004490044681283056,-0.0002820998965594948,0.47435897435897434,-0.08534395958155616,-0.03713413274503699,-0.004490044681283056,0.03550828578076415,0.09307655243803847,0.06023915685826642,-0.042643417835770636,1.663397217623183,0.2692307692307692,0.08974358974358974,0.05128205128205128,0.15384615384615385,0.2692307692307692,0.44871794871794873,0.32051282051282054,0.5128205128205128,0.8076923076923077,0.6794871794871795,0.13696262064446485,0.12639328922839355,0.10312443524688486,0.5769230769230769,0.1794871794871795,0.1282051282051282,0.05128205128205128,0.01282051282051282,0.5769230769230769,0.2692307692307692,0.08974358974358974,0.0641025641025641,25.0,cohort_sector_50
Technology,sector,193,0.010332016247405651,0.008343694239980878,0.6010362694300518,-0.056045368834938596,-0.02122781599283896,0.010332016247405651,0.04067422684053468,0.07176331242982067,0.03127032141757269,-0.023953235865711187,0.02909764002310178,0.021904498370823453,0.6839378238341969,-0.0790591915949347,-0.009709274197426176,0.02909764002310178,0.05942946423121631,0.0923570596790051,0.05278613241148755,-0.032512046579923015,0.03560920853912397,0.022143226101044907,0.6217616580310881,-0.11711569762742192,-0.05437899962534676,0.03560920853912397,0.08848915772339572,0.1443075932618277,0.08140578412142041,-0.04490444089793366,0.027202361533118502,0.030881998642369863,0.5803108808290155,-0.11901380554490534,-0.04551901427484273,0.027202361533118502,0.10133843482082217,0.18616078467211844,0.09619579055708294,-0.05724179455419831,1.8128671127751734,0.47668393782383417,0.32642487046632124,0.27979274611398963,0.37823834196891193,0.47668393782383417,0.5440414507772021,0.2849740932642487,0.47150259067357514,0.8082901554404145,0.6113989637305699,0.19115193941589226,0.17948716680684607,0.14938569940677376,0.6787564766839378,0.5129533678756477,0.39378238341968913,0.19689119170984457,0.10880829015544041,0.6010362694300518,0.47668393782383417,0.32642487046632124,0.2538860103626943,20.0,cohort_sector_50
Utilities,sector,58,0.007362200140995867,0.00935292620083542,0.6551724137931034,-0.01231358983813513,-0.0065983367870612875,0.007362200140995867,0.02727515682868381,0.03918855936112056,0.02089963515197968,-0.012172766403363566,0.016860339269951008,0.01796838355705981,0.6896551724137931,-0.02092533802526145,-0.009173899093203125,0.016860339269951008,0.037716007602809576,0.06275580075154011,0.028131101632516087,-0.01484046908870662,0.021305984351628116,0.01694303370110894,0.603448275862069,-0.0360891722760184,-0.021492533993448137,0.021305984351628116,0.049131254995579965,0.06700824531545774,0.0468392636293139,-0.018599237359308463,0.016126380100798254,0.007252198348602338,0.6724137931034483,-0.10416328653248902,-0.03845987055192246,0.016126380100798254,0.04250651467675348,0.09306460436066169,0.057896049598400334,-0.019375521526848016,2.518343237652806,0.13793103448275862,0.06896551724137931,0.05172413793103448,0.06896551724137931,0.13793103448275862,0.3448275862068966,0.3620689655172414,0.46551724137931033,0.7931034482758621,0.7413793103448276,0.10119194668231735,0.08933811318209128,0.07768218551817235,0.46551724137931033,0.1724137931034483,0.08620689655172414,0.017241379310344827,0.0,0.3620689655172414,0.13793103448275862,0.06896551724137931,0.017241379310344827,26.0,cohort_sector_50
Basic Materials,sector,83,0.008768450948396067,0.005831185040883232,0.5421686746987951,-0.04546496107145923,-0.018863859735166688,0.008768450948396067,0.029912156772891385,0.05840213799897772,0.022212254689229605,-0.02430725455014493,0.014831189146149448,0.005631384725131588,0.5903614457831325,-0.0784741515492922,-0.032906792145467934,0.014831189146149448,0.04205210417405092,0.06935143642826652,0.03623676817352739,-0.033045768319388547,0.01247659158451353,0.01588570486917931,0.5903614457831325,-0.08926738727774523,-0.03827037875659356,0.01247659158451353,0.06614083889080347,0.11631371310032868,0.06068230976134692,-0.036881731863308787,0.013548541813930726,0.008122698301599385,0.5421686746987951,-0.1452236328370394,-0.04416688092082849,0.013548541813930726,0.0845741174039597,0.13496358818506937,0.06682379012995088,-0.04490289696484406,1.64532159135715,0.40963855421686746,0.26506024096385544,0.1927710843373494,0.30120481927710846,0.40963855421686746,0.43373493975903615,0.30120481927710846,0.4819277108433735,0.7590361445783133,0.6987951807228916,0.16985178718750604,0.1605887661426859,0.12906297206462297,0.5783132530120482,0.30120481927710846,0.1927710843373494,0.08433734939759036,0.03614457831325301,0.5783132530120482,0.40963855421686746,0.26506024096385544,0.21686746987951808,22.0,rs_sector_higher_low
