signal_name,filters,sample_size,median_5D,mean_5D,win_rate_5D,ret_5D_p10,ret_5D_p25,ret_5D_p50,ret_5D_p75,ret_5D_p90,median_MFE_5D,median_MAE_5D,median_10D,mean_10D,win_rate_10D,ret_10D_p10,ret_10D_p25,ret_10D_p50,ret_10D_p75,ret_10D_p90,median_MFE_10D,median_MAE_10D,median_20D,mean_20D,win_rate_20D,ret_20D_p10,ret_20D_p25,ret_20D_p50,ret_20D_p75,ret_20D_p90,median_MFE_20D,median_MAE_20D,median_30D,mean_30D,win_rate_30D,ret_30D_p10,ret_30D_p25,ret_30D_p50,ret_30D_p75,ret_30D_p90,median_MFE_30D,median_MAE_30D,MFE_MAE_ratio_20D,stopout_rate_5pct,stopout_rate_8pct,stopout_rate_5pct_5D,stopout_rate_5pct_10D,stopout_rate_5pct_20D,stopout_rate_5pct_30D,new_low_rate_30D,new_low_rate_60D,durable_bottom_30D,durable_bottom_60D,median_distance_from_60D_low,median_distance_from_30D_low,extension_penalty,prob_MFE20_ge_5pct,prob_MFE20_ge_8pct,prob_MFE20_ge_10pct,prob_MFE20_ge_15pct,prob_MFE20_ge_20pct,prob_MAE20_le_3pct,prob_MAE20_le_5pct,prob_MAE20_le_8pct,prob_MAE20_le_10pct,median_time_to_new_low_if_failed,bounce_quality_score,asymmetric_entry_score
candidate_1_cohort_rs_antichase,same-industry 2W StochRSI washout >= 40% + stock/sector ETF RS 20D slope > 0 + signal within 12% of 60D low,315,0.008773379731614073,0.005081376978047382,0.6190476190476191,-0.03766793085658089,-0.011431012562341636,0.008773379731614073,0.02663338186032249,0.04736738814619322,0.022212254689229605,-0.015539036092042435,0.016670527166724902,0.010607868540974659,0.6476190476190476,-0.05125789687183113,-0.01387998133588475,0.016670527166724902,0.04218844126203636,0.06206918101748807,0.0349528128460197,-0.019500479145607263,0.02219642111122755,0.014367562815396693,0.6126984126984127,-0.07728159858954377,-0.027917512220135388,0.02219642111122755,0.059771425058750105,0.09057782159479523,0.05306451888168873,-0.02956592838382255,0.023530751027388996,0.02098570413346621,0.6253968253968254,-0.07825484886593359,-0.030167203143870225,0.023530751027388996,0.07355823551793028,0.123484629621868,0.06709770759278677,-0.03975991017176983,1.7947861536025296,0.32063492063492066,0.1873015873015873,0.10158730158730159,0.19047619047619047,0.32063492063492066,0.4095238095238095,0.473015873015873,0.5904761904761905,0.707936507936508,0.6412698412698413,0.09259853572299326,0.08540344062620608,0.07177483129708467,0.5238095238095238,0.29523809523809524,0.1619047619047619,0.02857142857142857,0.009523809523809525,0.4984126984126984,0.32063492063492066,0.1873015873015873,0.11746031746031746,13.0,82.10705338658622,76.45104784585786
cohort_sector_50,same-sector 2W StochRSI washout >= 50%,1203,0.007656846987206256,0.006960445689860165,0.5860349127182045,-0.04103339546224531,-0.01511741383857862,0.007656846987206256,0.030002891127905995,0.05352369070151077,0.024491009274831166,-0.019807107629813192,0.015892426270458282,0.014023487033997178,0.6408977556109726,-0.05221430270914573,-0.014168649789131404,0.015892426270458282,0.04626767896071837,0.07647723181869188,0.03832344147843392,-0.027000758652458656,0.018534489959926903,0.017075388486526143,0.6059850374064838,-0.07577205336243557,-0.027435688882731624,0.018534489959926903,0.06498266072619807,0.11032574592172192,0.05824025522592269,-0.035351753047983325,0.019993868494619926,0.021542417079804768,0.6018287614297589,-0.09377524345694038,-0.03432825431850228,0.019993868494619926,0.07714988157924041,0.13678826394617716,0.06999564870999087,-0.04380394285903155,1.647450273452424,0.3657522859517872,0.19783873649210307,0.1596009975062344,0.2502078137988362,0.3657522859517872,0.4513715710723192,0.3034081463009144,0.47215295095594345,0.8088113050706567,0.6691604322527016,0.15563821196066097,0.14661533202378574,0.12085330323037247,0.5652535328345802,0.34497090606816294,0.23773898586866168,0.09891936824605153,0.0457190357439734,0.5627597672485453,0.3657522859517872,0.19783873649210307,0.14546965918536992,20.0,76.87631330221917,64.4937305014162
candidate_5_clean_compounder,price near rising 200W MA + monthly StochRSI oversold dwell 1-3 bars + stock/sector ETF RS higher low,60,0.007249896710689208,0.00513208433254014,0.5666666666666667,-0.056832379218764384,-0.008893359756816543,0.007249896710689208,0.028707166828963293,0.04420418267558859,0.023034097635747486,-0.017454400595182662,0.010742238986099384,0.005996229524650661,0.6333333333333333,-0.06988563709492536,-0.02309758745183932,0.010742238986099384,0.031080191756767128,0.07360436455965876,0.03709687021189645,-0.03080787583551159,0.014171888111625952,0.00479673193293984,0.5833333333333334,-0.09624054561583348,-0.054228239867017275,0.014171888111625952,0.05809632348696708,0.09126116793321142,0.057920374500870175,-0.04509450327934289,0.019205762975238905,0.0073825094314603846,0.5666666666666667,-0.12841150249318745,-0.047777564944913586,0.019205762975238905,0.07591298617194903,0.11177369794089972,0.06759909449804835,-0.05374236494186041,1.2844220534391078,0.48333333333333334,0.3333333333333333,0.21666666666666667,0.31666666666666665,0.48333333333333334,0.5166666666666667,0.4666666666666667,0.5666666666666667,0.6333333333333333,0.5833333333333334,0.12672789172617938,0.1129009695773211,0.09268260360642361,0.5833333333333334,0.3333333333333333,0.2,0.08333333333333333,0.03333333333333333,0.6,0.48333333333333334,0.3333333333333333,0.25,9.5,58.45299078108991,53.464431789605236
cohort_sector_40,same-sector 2W StochRSI washout >= 40%,1652,0.007065454823803496,0.00665431576414272,0.5768765133171913,-0.04197844307110881,-0.015750166505897306,0.007065454823803496,0.028927640058416415,0.0523322391562301,0.023579681329943036,-0.01981852157388969,0.012781458120132205,0.012244103648858215,0.62590799031477,-0.05579908047060834,-0.016560584498776593,0.012781458120132205,0.043211937482155016,0.0753846331889276,0.037426367545943307,-0.02717964833821379,0.017407236150607797,0.016316668492248037,0.5968523002421308,-0.07814847812775214,-0.03059523701416761,0.017407236150607797,0.06210285622594286,0.11068959205338469,0.057584606063895594,-0.03712240291025731,0.019656099901920743,0.01893371312688897,0.5889830508474576,-0.1014180257620646,-0.040327176463871406,0.019656099901920743,0.07391295689683602,0.13242198038857345,0.06772316256559174,-0.04528903506398746,1.5512090152974543,0.3813559322033898,0.20883777239709442,0.16162227602905568,0.25484261501210653,0.3813559322033898,0.4679176755447942,0.33292978208232443,0.4854721549636804,0.7857142857142857,0.6513317191283293,0.15467877806275565,0.14584896044859263,0.12075035025351727,0.5617433414043583,0.33232445520581116,0.2215496368038741,0.09443099273607748,0.04600484261501211,0.5756658595641646,0.3813559322033898,0.20883777239709442,0.15193704600484262,19.0,71.12544483371936,60.93579049502768
cohort+anti_chase,same-sector 2W StochRSI washout >= 40% + signal within 12% of 60D low,470,0.006762231082898418,0.004069361479697274,0.5893617021276596,-0.03967696261897733,-0.015527693233400364,0.006762231082898418,0.02757310290925985,0.04887443018999007,0.021456680656066762,-0.01580217693305974,0.014658638266367485,0.010012307680145771,0.6425531914893617,-0.05362021861465501,-0.013967141198965083,0.014658638266367485,0.04197187809172587,0.06285092294615796,0.03331401444487203,-0.02026215760498279,0.016528512805624174,0.01230192441934491,0.5957446808510638,-0.07588674840817629,-0.025700843531269224,0.016528512805624174,0.05516302266590328,0.09209317523059475,0.05195454325879212,-0.030345419644125404,0.0216723839674835,0.020194832125344567,0.6297872340425532,-0.0787224359715273,-0.03284857501674285,0.0216723839674835,0.0690028393572788,0.11903193586386736,0.06522247808893444,-0.03972052105475171,1.7121049525129912,0.33404255319148934,0.19787234042553192,0.12127659574468085,0.2170212765957447,0.33404255319148934,0.4127659574468085,0.4765957446808511,0.6191489361702127,0.7170212765957447,0.6063829787234043,0.09036844570740077,0.08245715387533581,0.06929325641736575,0.5148936170212766,0.28085106382978725,0.16595744680851063,0.04680851063829787,0.014893617021276596,0.5042553191489362,0.33404255319148934,0.19787234042553192,0.12978723404255318,12.0,72.44725204965462,71.15476818042475
cohort_sector_25,same-sector 2W StochRSI washout >= 25%,2480,0.006484837316776737,0.006298933081014208,0.5766129032258065,-0.04014150133280562,-0.015156938002316434,0.006484837316776737,0.027870539964933272,0.05183985605406189,0.023045156203951644,-0.019348458509425015,0.012841046380428933,0.011735768766510623,0.6157258064516129,-0.05439261585410382,-0.018961638906498934,0.012841046380428933,0.04251264550470063,0.07540885747420319,0.03684021885871547,-0.02696909415716986,0.0195136098680041,0.01719260284682545,0.6141129032258065,-0.07846416768087354,-0.028171156451211987,0.0195136098680041,0.06241593153727221,0.10603227797998002,0.0570161674524412,-0.035925040447810364,0.01988374918625402,0.01913057716529529,0.592741935483871,-0.09809640405721011,-0.03821725456475042,0.01988374918625402,0.07439952118735421,0.13064564419382807,0.06800193732212678,-0.044330503476274985,1.5870870774737387,0.3721774193548387,0.20927419354838708,0.1536290322580645,0.2532258064516129,0.3721774193548387,0.45725806451612905,0.3379032258064516,0.4786290322580645,0.7842741935483871,0.667741935483871,0.1485506569211239,0.13971798014681813,0.11639847179960944,0.5560483870967742,0.3258064516129032,0.2217741935483871,0.08870967741935484,0.04153225806451613,0.5701612903225807,0.3721774193548387,0.20927419354838708,0.15080645161290324,18.0,73.55369920065232,64.15898850895309
cohort+rs,same-sector 2W StochRSI washout >= 40% + stock/SPY RS 20D slope > 0,1425,0.006480430893132549,0.006444176012090704,0.5705263157894737,-0.04219836602199452,-0.016100122281144436,0.006480430893132549,0.02865331261543491,0.052091562264772566,0.02370764814248183,-0.020163846501935923,0.012632682452927924,0.01232346029473337,0.623859649122807,-0.05630962396093992,-0.016459348053652123,0.012632682452927924,0.04357976781888362,0.07590188962180196,0.03791391763444296,-0.027366127543940966,0.017506644609691868,0.016845440212537185,0.6028070175438597,-0.07822012409401569,-0.030837291705219982,0.017506644609691868,0.06255730641576607,0.11180373177234867,0.05760750092036626,-0.03719678456872455,0.019491277862259127,0.01908275279850397,0.5873684210526315,-0.1021383104095648,-0.040159320862937276,0.019491277862259127,0.07326312998112905,0.134428310119353,0.06764018867825317,-0.0457502910103037,1.5487226003078571,0.38456140350877194,0.21403508771929824,0.16701754385964912,0.25684210526315787,0.38456140350877194,0.47157894736842104,0.31087719298245614,0.4610526315789474,0.7971929824561403,0.6701754385964912,0.16289804680283226,0.15534666611424197,0.12853908390157465,0.5642105263157895,0.3368421052631579,0.223859649122807,0.09754385964912281,0.047719298245614036,0.5747368421052632,0.38456140350877194,0.21403508771929824,0.15578947368421053,20.0,71.42349723982396,60.627270066180685
cohort_industry_40,same-industry 2W StochRSI washout >= 40%,1643,0.00643261608796486,0.006203289538476646,0.5745587340231284,-0.03815338491663575,-0.014831470185837914,0.00643261608796486,0.027691399454232823,0.051243892559820155,0.022727238226770474,-0.01922508003290513,0.012366681089660547,0.011660234501815792,0.6171637248934875,-0.05137099234081344,-0.017793203333885177,0.012366681089660547,0.04179485440234598,0.0712570281961772,0.03718334988129701,-0.02693117702045178,0.01703887745969035,0.01513635407287827,0.6062081558125381,-0.07801061984081882,-0.02927670959926648,0.01703887745969035,0.05872165374864746,0.10505185442956749,0.05577275859859809,-0.03623924955439983,0.017946136917106115,0.016998620142758093,0.5836883749239197,-0.09751529075737701,-0.03839243692683281,0.017946136917106115,0.07093769471377431,0.1270641554127115,0.0674822077726267,-0.04422735282481782,1.5390152744436918,0.3712720632988436,0.19902617163724892,0.14607425441265978,0.2404138770541692,0.3712720632988436,0.45830797321972,0.3359707851491175,0.4917833231892879,0.7857577601947656,0.664637857577602,0.1481662510967252,0.13839877360151553,0.11507703131095609,0.5496043822276324,0.32075471698113206,0.2057212416311625,0.08216676810712112,0.038953134510042606,0.5715155203895314,0.3712720632988436,0.19902617163724892,0.1357273280584297,19.0,70.4828361442467,62.13316090359831
rs_sector_higher_low,stock/sector ETF RS higher low,1743,0.0063127955397770386,0.005409039102007131,0.5685599541021228,-0.04169893231607329,-0.015839157894769917,0.0063127955397770386,0.027467369834993427,0.04993658164337752,0.02330412921379099,-0.01939577384580926,0.011608909834917913,0.011295751747313587,0.6190476190476191,-0.05235965160973448,-0.017549940192201408,0.011608909834917913,0.04005651977837643,0.07102081197978531,0.0371801990610825,-0.026535292913611674,0.02073027576458286,0.01989813365638714,0.6242111302352267,-0.07625151918389621,-0.02710520972162561,0.02073027576458286,0.06480630132602294,0.10875523758449737,0.05811478684944382,-0.03668730682405974,0.021547919882802802,0.022916483998600235,0.5995410212277682,-0.08967920608336803,-0.03729610155448149,0.021547919882802802,0.07912332441117376,0.13683924441445583,0.06973321008522948,-0.045949453163139364,1.584057045346589,0.38095238095238093,0.2134251290877797,0.16179001721170397,0.25588066551921973,0.38095238095238093,0.46873207114170967,0.3453815261044177,0.4750430292598967,0.7768215720022948,0.6982214572576019,0.15382136639757715,0.14429603756238807,0.11833184409713376,0.5685599541021228,0.3247274813539874,0.21629374641422836,0.08835341365461848,0.04360298336201951,0.5697074010327022,0.38095238095238093,0.2134251290877797,0.1491681009753299,16.5,74.39360009993088,65.35562869216535
production_score_65_proxy,same-sector 2W StochRSI washout >= 25% + stock/SPY RS 20D slope > 0 + signal within 15% of 60D low + reject monthly oversold dwell >= 6 bars,929,0.005329595113370722,0.003378052841775029,0.5715823466092572,-0.03724075276127949,-0.012426863776516583,0.005329595113370722,0.024116965404561874,0.04344508655045596,0.019881572251046364,-0.01669035849212208,0.01082416568391742,0.007913209539575288,0.6114101184068891,-0.04880978160908254,-0.017529302829507043,0.01082416568391742,0.03647557115643307,0.0625946768728293,0.031660117101251606,-0.02282294179995803,0.016305685296173156,0.010080756012392748,0.6071044133476857,-0.07624740308902597,-0.025560057202370312,0.016305685296173156,0.051392186667131634,0.08321083724745855,0.048933522990979306,-0.031358111553520085,0.017824318805123474,0.011397272611453815,0.5920344456404736,-0.09225271389454866,-0.03500117193938468,0.017824318805123474,0.06160003111153611,0.10494316123997197,0.059133369231892496,-0.0396174781862656,1.5604741665473891,0.3379978471474704,0.18622174381054898,0.11302475780409042,0.20559741657696448,0.3379978471474704,0.4241119483315393,0.39289558665231433,0.5382131324004306,0.7502691065662002,0.667384284176534,0.11480228294872341,0.10769453946352114,0.08927554672878696,0.48869752421959095,0.24757804090419805,0.13347685683530677,0.03659849300322928,0.013993541442411194,0.5145317545748116,0.3379978471474704,0.18622174381054898,0.1302475780409042,16.5,69.48453349690125,67.32962079517173
