signal_name,filters,sample_size,median_5D,mean_5D,win_rate_5D,ret_5D_p10,ret_5D_p25,ret_5D_p50,ret_5D_p75,ret_5D_p90,median_MFE_5D,median_MAE_5D,median_10D,mean_10D,win_rate_10D,ret_10D_p10,ret_10D_p25,ret_10D_p50,ret_10D_p75,ret_10D_p90,median_MFE_10D,median_MAE_10D,median_20D,mean_20D,win_rate_20D,ret_20D_p10,ret_20D_p25,ret_20D_p50,ret_20D_p75,ret_20D_p90,median_MFE_20D,median_MAE_20D,median_30D,mean_30D,win_rate_30D,ret_30D_p10,ret_30D_p25,ret_30D_p50,ret_30D_p75,ret_30D_p90,median_MFE_30D,median_MAE_30D,MFE_MAE_ratio_20D,stopout_rate_5pct,stopout_rate_8pct,stopout_rate_5pct_5D,stopout_rate_5pct_10D,stopout_rate_5pct_20D,stopout_rate_5pct_30D,new_low_rate_30D,new_low_rate_60D,durable_bottom_30D,durable_bottom_60D,median_distance_from_60D_low,median_distance_from_30D_low,extension_penalty,prob_MFE20_ge_5pct,prob_MFE20_ge_8pct,prob_MFE20_ge_10pct,prob_MFE20_ge_15pct,prob_MFE20_ge_20pct,prob_MAE20_le_3pct,prob_MAE20_le_5pct,prob_MAE20_le_8pct,prob_MAE20_le_10pct,median_time_to_new_low_if_failed,window,period,years
base,validation,656,0.00867167491737015,0.014872318075418478,0.538109756097561,-0.08469791218870755,-0.02880376879836285,0.00867167491737015,0.0498781703758777,0.11521111804826331,0.048062439427697654,-0.04264551669256605,0.0149343510140649,0.027589450479555924,0.5960365853658537,-0.1006692980804043,-0.037786972612684905,0.0149343510140649,0.06984660501811303,0.16287475187341766,0.06860446863308994,-0.0596034081187614,0.037222624991296055,0.06056832839959387,0.6082317073170732,-0.15465943748239797,-0.0519591236380839,0.037222624991296055,0.13216830171402666,0.2857934727352176,0.1133770483351054,-0.07876076556217015,0.045762699784973104,0.07319126983474357,0.6036585365853658,-0.2060096054848325,-0.06146812148179767,0.045762699784973104,0.16926797627013562,0.334501378725032,0.15025849052265244,-0.0959459091695184,1.4395117610380606,0.6509146341463414,0.49390243902439024,0.44359756097560976,0.5625,0.6509146341463414,0.7057926829268293,0.34146341463414637,0.45426829268292684,0.7317073170731707,0.6554878048780488,0.3314942568176673,0.28639343706128984,0.24113030867168642,0.7698170731707317,0.6158536585365854,0.5487804878048781,0.40396341463414637,0.29115853658536583,0.7850609756097561,0.6509146341463414,0.49390243902439024,0.4024390243902439,12.0,2017-2019|2020|2021,validation,2020
base,test,956,-0.00089030758741175,-0.0014605877192308881,0.48326359832635984,-0.07215290735530505,-0.029437462621322574,-0.00089030758741175,0.026199626314506723,0.06239156343690655,0.02571773476347755,-0.0304399611388588,-0.0037966821327936997,-0.003926738553477179,0.4801255230125523,-0.10375165157699495,-0.05005050897857215,-0.0037966821327936997,0.04067524030080112,0.0791672844981339,0.0398108758072154,-0.04483440886753655,-0.0070683104566224,-0.013641127980638509,0.46443514644351463,-0.16131176420384954,-0.07801370658560802,-0.0070683104566224,0.049448712445767276,0.10540784239890495,0.0617103857215318,-0.07266220397974024,-0.0032917966229737,-0.013514720930554523,0.4884937238493724,-0.18247692557332557,-0.08510940327524041,-0.0032917966229737,0.06733940727648892,0.1335997075227418,0.0749557514031161,-0.0867484837860054,0.8492776483732583,0.6192468619246861,0.46129707112970714,0.3106694560669456,0.4665271966527197,0.6192468619246861,0.6882845188284519,0.4592050209205021,0.5910041841004184,0.6589958158995816,0.5721757322175732,0.1869249398655832,0.1706887550556688,0.14641647742878122,0.5700836820083682,0.3901673640167364,0.2928870292887029,0.14748953974895398,0.08682008368200837,0.7583682008368201,0.6192468619246861,0.46129707112970714,0.37552301255230125,13.0,2017-2019|2020|2021,test,2021
candidate_1_cohort_rs_antichase,train,92,0.0078271030417379,0.005417442988833388,0.6195652173913043,-0.03707904485363472,-0.0090787633449484,0.0078271030417379,0.023045570799169125,0.03423838237957814,0.01751090253712525,-0.01431295724605075,0.01214877851746435,0.007818746189921202,0.6413043478260869,-0.04855816966752727,-0.01413109135789235,0.01214877851746435,0.030191744230393676,0.0475670632748289,0.02861726455972755,-0.01528324274569415,0.02853523301992825,0.020440666774069603,0.6956521739130435,-0.04678827816325824,-0.009954618035300976,0.02853523301992825,0.05445824385331735,0.08332521097021592,0.04485475190814355,-0.01969762741715,0.0228495298881005,0.027692194094721862,0.6739130434782609,-0.050122192338604536,-0.020062480823996174,0.0228495298881005,0.06523756784389709,0.11200156668788269,0.06515978316563106,-0.0264493279500585,2.277165211739672,0.22826086956521738,0.09782608695652174,0.07608695652173914,0.18478260869565216,0.22826086956521738,0.2826086956521739,0.41304347826086957,0.5108695652173914,0.782608695652174,0.6956521739130435,0.091439253489144,0.08038576170528369,0.0703018249291259,0.42391304347826086,0.1956521739130435,0.08695652173913043,0.03260869565217391,0.010869565217391304,0.358695652173913,0.22826086956521738,0.09782608695652174,0.05434782608695652,15.0,2017-2019|2020|2021,train,"2017,2018,2019"
candidate_1_cohort_rs_antichase,validation,9,0.0150557495609999,0.015021190339603589,0.8888888888888888,0.002324820140867703,0.0120509792663345,0.0150557495609999,0.0233515843127911,0.03225721973935764,0.0233515843127911,-0.0113935002987232,0.0222791278548275,0.025353721670906947,0.8888888888888888,0.0007627940438554202,0.013048290770359,0.0222791278548275,0.0425068674150579,0.0498635175100877,0.0409976265336682,-0.0113935002987232,0.0182212766902076,0.0010047071319498465,0.5555555555555556,-0.059521897749820696,-0.036734592104525,0.0182212766902076,0.0536810704741215,0.05713714389754898,0.0586553986175544,-0.0303216735394293,0.0181432939011525,-0.06999705579453336,0.5555555555555556,-0.3762336017095375,-0.1619824983399753,0.0181432939011525,0.0855392557922158,0.11053448065840103,0.0669844583208791,-0.0303216735394293,1.9344380362541949,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.0906915409806623,0.0884352724327799,0.07335463520861865,0.7777777777777778,0.0,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.2222222222222222,22.0,2017-2019|2020|2021,validation,2020
candidate_1_cohort_rs_antichase,test,20,-0.007978110994460351,-0.005992412583424015,0.45,-0.02968231468000775,-0.02292946308216475,-0.007978110994460351,0.013633942954425424,0.022733600499821517,0.019041576228700903,-0.0181344330471171,0.014926654468562051,0.0020625529958955995,0.55,-0.05720498642709685,-0.038118224459247826,0.014926654468562051,0.037157137048250674,0.04681398083120589,0.0352119124334571,-0.021341452185298197,0.031064018109070703,0.025057502313686024,0.75,-0.07994094530892518,-0.006573855333472949,0.031064018109070703,0.08068010334060258,0.09774781116501513,0.0649925647883329,-0.0214972840088643,0.06603499467797755,0.0489616954248937,0.75,-0.07898945534034227,0.01342284441565525,0.06603499467797755,0.10658282785076305,0.13823856849244764,0.08492311016783645,-0.0214972840088643,3.0232919080165446,0.35,0.15,0.05,0.2,0.35,0.35,0.5,0.5,0.7,0.75,0.08569364645576874,0.08569364645576874,0.0718405024276094,0.55,0.4,0.2,0.0,0.0,0.45,0.35,0.15,0.1,4.5,2017-2019|2020|2021,test,2021
cohort_sector_50,train,323,0.0078343564396989,0.0066039868489588165,0.6222910216718266,-0.03412653678401063,-0.0099965902801878,0.0078343564396989,0.028727026544067148,0.043513997139423916,0.0216565693230237,-0.0147034586542073,0.013130472742213,0.013132915514056518,0.6439628482972136,-0.047465698707151796,-0.012541181865606751,0.013130472742213,0.042749595892222,0.0711085004567646,0.0337514182719602,-0.019585662241023,0.0348208685492721,0.032577214286528745,0.7058823529411765,-0.04046455160878708,-0.00626812517157425,0.0348208685492721,0.07055863375296985,0.1247672717764996,0.0563014624938047,-0.0255281064680327,0.0361906709343455,0.03849699458417316,0.7120743034055728,-0.05018308059855448,-0.010776321029834501,0.0361906709343455,0.08287666944515909,0.1364921610858158,0.0712051869152345,-0.0282118166637082,2.205469589540752,0.25386996904024767,0.11145510835913312,0.09907120743034056,0.1826625386996904,0.25386996904024767,0.29721362229102166,0.23219814241486067,0.3498452012383901,0.8513931888544891,0.7956656346749226,0.1485560939370784,0.1384206168810713,0.11341502975758964,0.5603715170278638,0.3281733746130031,0.21981424148606812,0.08668730650154799,0.034055727554179564,0.4582043343653251,0.25386996904024767,0.11145510835913312,0.08978328173374613,15.0,2017-2019|2020|2021,train,"2017,2018,2019"
cohort_sector_50,validation,29,0.0046270589398884,0.01518009549371849,0.5517241379310345,-0.02850062953377548,-0.0198520667621026,0.0046270589398884,0.0300153904275701,0.05231392850024548,0.0318308568993981,-0.0303216735394293,0.0357908775146407,0.04326502581838905,0.7586206896551724,-0.022407413469451177,0.0060380570714619,0.0357908775146407,0.0581827823915086,0.13633274776649137,0.0501202503856583,-0.0383888052772745,0.0650573555079145,0.077940639703424,0.8620689655172413,-0.012802458282136539,0.031745968009091,0.0650573555079145,0.1076649793668784,0.15909369580130775,0.0844834790282944,-0.039286206253318,0.0992972821709345,0.12263832639100994,0.8275862068965517,-0.007683647788395559,0.0428607721184761,0.0992972821709345,0.1771094187043584,0.24442800887506225,0.1729300313649004,-0.0428502074843483,2.1504616272577644,0.4482758620689655,0.13793103448275862,0.3103448275862069,0.3793103448275862,0.4482758620689655,0.4827586206896552,0.10344827586206896,0.20689655172413793,0.9310344827586207,0.8275862068965517,0.4136758572130399,0.4136758572130399,0.3008014947639715,0.8275862068965517,0.5862068965517241,0.4482758620689655,0.27586206896551724,0.13793103448275862,0.6896551724137931,0.4482758620689655,0.13793103448275862,0.10344827586206896,31.5,2017-2019|2020|2021,validation,2020
cohort_sector_50,test,27,0.0047333066553438,0.004380472429567003,0.5185185185185185,-0.02880934651160402,-0.01352177652993915,0.0047333066553438,0.020571414173596203,0.041138394875350884,0.0208360625172159,-0.0137691870398084,0.0131310529789288,0.01549449047269006,0.5185185185185185,-0.04343018264816836,-0.01337657862588495,0.0131310529789288,0.044961555018948454,0.08817584814667137,0.0302999319282424,-0.0153071426027507,0.0151073800797272,0.029721710731565067,0.6296296296296297,-0.04724528479423496,-0.020956351389440547,0.0151073800797272,0.053491772996828904,0.13586394467285753,0.0447161678312479,-0.0221103383357345,0.0299234050092001,0.05953208364866011,0.7407407407407407,-0.037368999580588896,0.0017267802814462,0.0299234050092001,0.12826864550699502,0.15899165857618863,0.0645669996390783,-0.0341385555679071,2.0224099311487285,0.37037037037037035,0.14814814814814814,0.07407407407407407,0.14814814814814814,0.37037037037037035,0.4444444444444444,0.25925925925925924,0.4074074074074074,0.8518518518518519,0.7777777777777778,0.1236826995526438,0.1198632779856097,0.10460613130518256,0.48148148148148145,0.3333333333333333,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.48148148148148145,0.37037037037037035,0.14814814814814814,0.07407407407407407,10.0,2017-2019|2020|2021,test,2021
rs_sector_higher_low,train,466,0.00880658334490195,0.006940873599538646,0.6244635193133047,-0.03477754399632385,-0.010142840901086001,0.00880658334490195,0.024958501468340298,0.0434656304145093,0.0221182815966308,-0.014872885190990951,0.012993964704950251,0.012944266642837472,0.6609442060085837,-0.04395570838666555,-0.00999098266421005,0.012993964704950251,0.03786387946418907,0.0651935963924742,0.0328468486753804,-0.0198171187563859,0.029892976836994697,0.026956029966763016,0.6759656652360515,-0.057271389093088404,-0.01497908065467015,0.029892976836994697,0.06524101616585698,0.1082508785979395,0.05501358472662725,-0.0265113105317551,0.0310409080301868,0.03269774796933312,0.6652360515021459,-0.0691895103697894,-0.024803879148522074,0.0310409080301868,0.08337771367289767,0.13443842015428842,0.0708395207056299,-0.032851655345966055,2.0750986512240606,0.27467811158798283,0.1459227467811159,0.10300429184549356,0.18240343347639484,0.27467811158798283,0.3562231759656652,0.3240343347639485,0.4270386266094421,0.7896995708154506,0.7446351931330472,0.1365336265857513,0.12587257954377204,0.10365652194648897,0.5643776824034334,0.3090128755364807,0.19313304721030042,0.06652360515021459,0.02575107296137339,0.4678111587982833,0.27467811158798283,0.1459227467811159,0.11158798283261803,16.0,2017-2019|2020|2021,train,"2017,2018,2019"
rs_sector_higher_low,validation,96,0.00305091260366945,0.005147151080138297,0.5208333333333334,-0.0532969760022212,-0.023454103194233727,0.00305091260366945,0.034633279323866326,0.0676722271095916,0.0294766353064852,-0.02777475228676885,0.01469908874896535,0.022672252928562165,0.65625,-0.051046081890214104,-0.015013547399484949,0.01469908874896535,0.057722012684134474,0.0941578436158573,0.0474556833837268,-0.038663853380658,0.0582368800255195,0.06717149712588777,0.75,-0.05378868369028795,0.005116570768882225,0.0582368800255195,0.11820558558699072,0.1891186654932373,0.0831294500542597,-0.045497882868313355,0.0668847978110166,0.06450134500652661,0.65625,-0.08211540356610435,-0.017992071333327322,0.0668847978110166,0.13651750890959735,0.19123577422867075,0.12053265042647304,-0.05811920766759105,1.827105896220823,0.4791666666666667,0.2604166666666667,0.34375,0.40625,0.4791666666666667,0.5729166666666666,0.25,0.34375,0.84375,0.75,0.3302110037110525,0.3028667655317271,0.24297614774770032,0.7083333333333334,0.53125,0.40625,0.2708333333333333,0.14583333333333334,0.6770833333333334,0.4791666666666667,0.2604166666666667,0.1875,22.0,2017-2019|2020|2021,validation,2020
rs_sector_higher_low,test,138,0.0034892270209242,0.0053716815256618575,0.5289855072463768,-0.028052417184199856,-0.0105890528742498,0.0034892270209242,0.0268320072305153,0.049388659378004116,0.0206691011210349,-0.017687928737455,0.0104390135332259,0.011416849513975149,0.6014492753623188,-0.040627533543637635,-0.017489697718520172,0.0104390135332259,0.04182782418367593,0.06659862289089534,0.030341410577892948,-0.024555303941350748,0.0214949376352918,0.015916737337370725,0.5942028985507246,-0.07218166503396085,-0.032450403450959474,0.0214949376352918,0.05815340608667587,0.09482949935925475,0.058806959327804595,-0.03729448033180845,0.02986930910239135,0.03037941457615137,0.6811594202898551,-0.0667465941681581,-0.018915150793534598,0.02986930910239135,0.07918952096499834,0.12303105208912267,0.07201592374375695,-0.0435843734947607,1.576827423377399,0.37681159420289856,0.1956521739130435,0.09420289855072464,0.17391304347826086,0.37681159420289856,0.4492753623188406,0.3695652173913043,0.5,0.782608695652174,0.7101449275362319,0.15488893605770976,0.14614189089875668,0.11746478014550238,0.5434782608695652,0.32608695652173914,0.16666666666666666,0.06521739130434782,0.036231884057971016,0.572463768115942,0.37681159420289856,0.1956521739130435,0.13768115942028986,16.0,2017-2019|2020|2021,test,2021
cohort_sector_25,train,626,0.008588225528781749,0.008474884260270774,0.6230031948881789,-0.029924574219480048,-0.009276351379825274,0.008588225528781749,0.02652354312912965,0.044153591157830754,0.02047432962806915,-0.01445717808242505,0.0126727244365868,0.014354835955157153,0.6517571884984026,-0.04061897452180275,-0.009995058519746525,0.0126727244365868,0.03937389922777855,0.06940202518362776,0.03260973832660735,-0.019273452750455847,0.03131396776517495,0.027825763335349106,0.6932907348242812,-0.0536155231473983,-0.009354873167766176,0.03131396776517495,0.0654280259523148,0.1072016329641497,0.0536370603762214,-0.0265512305443728,0.0361610268714935,0.03615549637949743,0.6916932907348243,-0.05556020936760825,-0.015011077578931449,0.0361610268714935,0.0829218407834149,0.13321773944458026,0.0684560143765349,-0.03038549837767765,2.0201346331795196,0.2476038338658147,0.12779552715654952,0.07667731629392971,0.1597444089456869,0.2476038338658147,0.31150159744408945,0.2795527156549521,0.3929712460063898,0.8306709265175719,0.7747603833865815,0.1365336265857513,0.12796686984644928,0.10558950904159871,0.536741214057508,0.29073482428115016,0.18370607028753994,0.07028753993610223,0.027156549520766772,0.46166134185303515,0.2476038338658147,0.12779552715654952,0.09424920127795527,16.0,2017-2019|2020|2021,train,"2017,2018,2019"
cohort_sector_25,validation,71,0.0064533757092979,0.010367534357510729,0.5633802816901409,-0.0455744270997556,-0.02068603793839515,0.0064533757092979,0.037721937719485704,0.0667743957184154,0.0318308568993981,-0.0303216735394293,0.0257050197942247,0.03454010188431793,0.7323943661971831,-0.0372382122131326,-0.0030215764131891,0.0257050197942247,0.05814358360255395,0.1063981212402938,0.0484790769302188,-0.0399636933080399,0.062557306415766,0.07726796992185814,0.7605633802816901,-0.0489879128317777,0.0117772445030459,0.062557306415766,0.12908398449853586,0.2022152766041027,0.0830916419799547,-0.0501136297387363,0.0889615331274149,0.08198962686518765,0.7323943661971831,-0.1027088192369373,-0.0012616995063933,0.0889615331274149,0.16911127818600885,0.2301803287143504,0.131568598143569,-0.0576824007580779,1.6580647303567277,0.5070422535211268,0.2535211267605634,0.352112676056338,0.4225352112676056,0.5070422535211268,0.5774647887323944,0.2112676056338028,0.2676056338028169,0.8450704225352113,0.7746478873239436,0.3609575451209239,0.3271704411438696,0.25749085179752074,0.7464788732394366,0.5352112676056338,0.43661971830985913,0.29577464788732394,0.18309859154929578,0.7323943661971831,0.5070422535211268,0.2535211267605634,0.16901408450704225,17.0,2017-2019|2020|2021,validation,2020
cohort_sector_25,test,159,0.0029973792736239,0.0045499755750731735,0.5220125786163522,-0.0297309991228722,-0.01227383033803725,0.0029973792736239,0.02563572212349605,0.04096426869553455,0.0210442904066756,-0.0165093794218302,0.0113168929213096,0.011508075606061088,0.6037735849056604,-0.0435965596031622,-0.01740881788214465,0.0113168929213096,0.0435216212586747,0.06732937519139703,0.0353159877710846,-0.0264780682274441,0.0162747044948747,0.014791838092312274,0.5974842767295597,-0.06531140117748067,-0.0300178018781391,0.0162747044948747,0.057792124807533346,0.089240468532028,0.0592923233721931,-0.0373793542539142,0.0318029283824159,0.028605021225841118,0.660377358490566,-0.07434882420607875,-0.0248502548664866,0.0318029283824159,0.08092856756566144,0.1205075739440264,0.0696285758899986,-0.0433978983458577,1.5862318800219581,0.36477987421383645,0.15723270440251572,0.09433962264150944,0.2138364779874214,0.36477987421383645,0.4591194968553459,0.34591194968553457,0.5220125786163522,0.7987421383647799,0.6415094339622641,0.1494486174296538,0.1352509781360891,0.11657582044647409,0.559748427672956,0.3018867924528302,0.16981132075471697,0.05660377358490566,0.025157232704402517,0.5849056603773585,0.36477987421383645,0.15723270440251572,0.0880503144654088,19.0,2017-2019|2020|2021,test,2021
cohort+anti_chase,train,130,0.0087734460350056,0.008337081184205213,0.6307692307692307,-0.03364291858961109,-0.009656898988428324,0.0087734460350056,0.0302158368867143,0.0480252705501127,0.01952204733956605,-0.01341573126660385,0.0133986162980387,0.010913014078567367,0.6615384615384615,-0.04929320922076447,-0.011575529942598525,0.0133986162980387,0.035097003697406176,0.058594303092155575,0.0293451518667281,-0.014354143636112201,0.02681173829272125,0.0261063666622446,0.7153846153846154,-0.036228692752187756,-0.007822057180597851,0.02681173829272125,0.05516302266590325,0.09928765624260859,0.0450422144218839,-0.01827935216598485,0.0381993691258195,0.038222845653589736,0.7153846153846154,-0.04953330464847337,-0.0139644208695584,0.0381993691258195,0.07030722595828087,0.13643881436332086,0.06411457895234746,-0.0208394331313774,2.4641034328175344,0.2153846153846154,0.08461538461538462,0.07692307692307693,0.16923076923076924,0.2153846153846154,0.25384615384615383,0.3230769230769231,0.47692307692307695,0.8153846153846154,0.7307692307692307,0.0848166811332082,0.07742385358420076,0.06343530889969626,0.46153846153846156,0.2230769230769231,0.14615384615384616,0.06153846153846154,0.023076923076923078,0.35384615384615387,0.2153846153846154,0.08461538461538462,0.05384615384615385,12.5,2017-2019|2020|2021,train,"2017,2018,2019"
cohort+anti_chase,validation,6,0.01321085031846575,0.008384588867831732,0.8333333333333334,-0.014740571085151147,0.005535977538238625,0.01321085031846575,0.021106368577242574,0.0266834873701806,0.0206676663314508,-0.0166693843697142,0.0391488724648493,0.031292697987003015,0.8333333333333334,0.00387048032622175,0.017358803996531273,0.0391488724648493,0.0475267431564051,0.050858741169938,0.0420808851546227,-0.0166693843697142,0.035343573860615804,0.019675952460874137,0.6666666666666666,-0.0356849294690114,-0.018039958122850603,0.035343573860615804,0.04999609778362628,0.059369212991018,0.0545935513826001,-0.02613347099006725,0.03210326310720435,0.003478259048868717,0.5,-0.1553675677018739,-0.11689766019228115,0.03210326310720435,0.09270337390041739,0.1336990817412757,0.08300871888171965,-0.0742403971519732,2.089027952060019,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.5,0.5,1.0,0.5,0.0,0.09496571683764865,0.08941571574627036,0.07452371428189836,0.8333333333333334,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666,0.0,31.5,2017-2019|2020|2021,validation,2020
cohort+anti_chase,test,23,-0.0045559443147989,-0.01120493263997037,0.43478260869565216,-0.05206280914381996,-0.027229128757728,-0.0045559443147989,0.01338641683743185,0.024894399213297544,0.0147223775801836,-0.015186108454571,0.0094252526574882,-0.002124697593135182,0.5217391304347826,-0.0669101834515726,-0.0391184146497345,0.0094252526574882,0.03622822226880735,0.06180309153948295,0.0252535849304877,-0.0156623595019177,0.0227198207237659,0.007296014486736719,0.6956521739130435,-0.08233137786507104,-0.0426534645499525,0.0227198207237659,0.040750177056782605,0.07608489801949865,0.0447161678312479,-0.0156623595019177,0.0451950481320349,0.03450961607395198,0.6956521739130435,-0.07482968648297107,-0.028575302185455696,0.0451950481320349,0.0885864725570592,0.11827335505016967,0.0781816764798464,-0.0238768937686674,2.8550083929418713,0.391304347826087,0.21739130434782608,0.13043478260869565,0.21739130434782608,0.391304347826087,0.391304347826087,0.5217391304347826,0.6086956521739131,0.6956521739130435,0.6521739130434783,0.0938080316733487,0.0859838522853315,0.07204541999025814,0.4782608695652174,0.34782608695652173,0.043478260869565216,0.0,0.0,0.4782608695652174,0.391304347826087,0.21739130434782608,0.17391304347826086,8.5,2017-2019|2020|2021,test,2021
base,train,3134,0.0057611415928566,0.00619657202521693,0.5548819400127633,-0.05832488905789183,-0.0217231447575971,0.0057611415928566,0.03149612634060065,0.06657729904654462,0.0287676474331477,-0.025215584476045702,0.0079832392100416,0.011491671587644156,0.5606253988513082,-0.08335714143188856,-0.03290044613975135,0.0079832392100416,0.04370006799709643,0.09433799560025773,0.0434089549537126,-0.037734101734494555,0.01815226450707815,0.024478739758698208,0.5813656668793874,-0.11753664832698381,-0.040965032067837324,0.01815226450707815,0.07319816977094104,0.1578839031440609,0.0677069375217498,-0.0523492595394251,0.0201943143866714,0.03228874168347155,0.5871091257179324,-0.13454702388732745,-0.046407223715734525,0.0201943143866714,0.09180398225378544,0.19202756362759077,0.084449485584794,-0.06333672993927986,1.2933695360248332,0.5162731333758774,0.35354179961710275,0.2737715379706445,0.3978940650925335,0.5162731333758774,0.5816847479259732,0.3784301212507977,0.5003190810465858,0.7236758136566688,0.654435226547543,0.1749167007620201,0.16466806991605193,0.13229035234132108,0.614550095724314,0.4262922782386726,0.3385449904275686,0.20197830248883217,0.12890874282067646,0.6761327377153797,0.5162731333758774,0.35354179961710275,0.27855775366943203,13.0,2018-2020|2021|2022,train,"2018,2019,2020"
base,validation,956,-0.00089030758741175,-0.0014605877192308881,0.48326359832635984,-0.07215290735530505,-0.029437462621322574,-0.00089030758741175,0.026199626314506723,0.06239156343690655,0.02571773476347755,-0.0304399611388588,-0.0037966821327936997,-0.003926738553477179,0.4801255230125523,-0.10375165157699495,-0.05005050897857215,-0.0037966821327936997,0.04067524030080112,0.0791672844981339,0.0398108758072154,-0.04483440886753655,-0.0070683104566224,-0.013641127980638509,0.46443514644351463,-0.16131176420384954,-0.07801370658560802,-0.0070683104566224,0.049448712445767276,0.10540784239890495,0.0617103857215318,-0.07266220397974024,-0.0032917966229737,-0.013514720930554523,0.4884937238493724,-0.18247692557332557,-0.08510940327524041,-0.0032917966229737,0.06733940727648892,0.1335997075227418,0.0749557514031161,-0.0867484837860054,0.8492776483732583,0.6192468619246861,0.46129707112970714,0.3106694560669456,0.4665271966527197,0.6192468619246861,0.6882845188284519,0.4592050209205021,0.5910041841004184,0.6589958158995816,0.5721757322175732,0.1869249398655832,0.1706887550556688,0.14641647742878122,0.5700836820083682,0.3901673640167364,0.2928870292887029,0.14748953974895398,0.08682008368200837,0.7583682008368201,0.6192468619246861,0.46129707112970714,0.37552301255230125,13.0,2018-2020|2021|2022,validation,2021
base,test,2383,0.0028422450354119,0.0009754882153044371,0.5186739404112464,-0.08237282321351175,-0.034429482069963005,0.0028422450354119,0.0365269432635223,0.07536019139273774,0.0368787048541463,-0.0348526762761164,0.0027382440355632,-0.0011020927311403543,0.5111204364246748,-0.11391505974977498,-0.053896336724436805,0.0027382440355632,0.048894330119986854,0.10231380226994287,0.0531758680324296,-0.0515759642006119,-0.014402034568872,-0.010155627093556883,0.44565673520772137,-0.1557736787145667,-0.0815279185399244,-0.014402034568872,0.052149438396203854,0.12264381896445838,0.068429667603393,-0.0745629299743075,-0.0334818168931503,-0.02722985614902781,0.375577003776752,-0.20053316196152085,-0.1095298916648632,-0.0334818168931503,0.043215187522581744,0.1373617828908181,0.0786049327961049,-0.0984194674532592,0.9177438121996029,0.6433067561896769,0.47041544271926145,0.365925304238355,0.5153168275283256,0.6433067561896769,0.741502308015107,0.49685270667226183,0.6470835081829627,0.6101552664708351,0.5060847671002937,0.1810889989199626,0.1720297891296243,0.14024898066324504,0.6428871170793118,0.4385228703315149,0.3424255140579102,0.18799832144355855,0.11204364246747797,0.7880822492656315,0.6433067561896769,0.47041544271926145,0.38229122954259337,14.0,2018-2020|2021|2022,test,2022
candidate_1_cohort_rs_antichase,train,66,0.0117101601695522,0.009482768966637894,0.7121212121212122,-0.0237299166478235,-0.0034493398647432497,0.0117101601695522,0.024189381513979074,0.0381825234761188,0.0232698715927006,-0.013230625479541451,0.01356637847309535,0.011521287494614977,0.696969696969697,-0.032996269830199654,-0.0033408878900526746,0.01356637847309535,0.034250226232109424,0.046341063826004406,0.03206965850243025,-0.014589031309770451,0.0329963094140695,0.021220726659454556,0.6818181818181818,-0.04796628754774815,-0.011634297488816324,0.0329963094140695,0.05318532556038773,0.0820877402160046,0.048889995516647605,-0.02225839126617355,0.0237676245156132,0.016091321662404894,0.6666666666666666,-0.066624789477951,-0.0219687149144924,0.0237676245156132,0.0672589753575948,0.1066304334295219,0.0690077746889903,-0.0264493279500585,2.1964748005372043,0.24242424242424243,0.07575757575757576,0.06060606060606061,0.16666666666666666,0.24242424242424243,0.3333333333333333,0.3939393939393939,0.5454545454545454,0.7575757575757576,0.5757575757575758,0.0909778331893744,0.0818656179579222,0.07185082257586567,0.48484848484848486,0.16666666666666666,0.09090909090909091,0.030303030303030304,0.015151515151515152,0.36363636363636365,0.24242424242424243,0.07575757575757576,0.045454545454545456,17.5,2018-2020|2021|2022,train,"2018,2019,2020"
candidate_1_cohort_rs_antichase,validation,20,-0.007978110994460351,-0.005992412583424015,0.45,-0.02968231468000775,-0.02292946308216475,-0.007978110994460351,0.013633942954425424,0.022733600499821517,0.019041576228700903,-0.0181344330471171,0.014926654468562051,0.0020625529958955995,0.55,-0.05720498642709685,-0.038118224459247826,0.014926654468562051,0.037157137048250674,0.04681398083120589,0.0352119124334571,-0.021341452185298197,0.031064018109070703,0.025057502313686024,0.75,-0.07994094530892518,-0.006573855333472949,0.031064018109070703,0.08068010334060258,0.09774781116501513,0.0649925647883329,-0.0214972840088643,0.06603499467797755,0.0489616954248937,0.75,-0.07898945534034227,0.01342284441565525,0.06603499467797755,0.10658282785076305,0.13823856849244764,0.08492311016783645,-0.0214972840088643,3.0232919080165446,0.35,0.15,0.05,0.2,0.35,0.35,0.5,0.5,0.7,0.75,0.08569364645576874,0.08569364645576874,0.0718405024276094,0.55,0.4,0.2,0.0,0.0,0.45,0.35,0.15,0.1,4.5,2018-2020|2021|2022,validation,2021
