month,node_id,symbol,value,era,in_universe,stamp_session
2023-09,co:us:PYPL,PYPL,0.5822888500643396,reconstruction,True,2023-09-29
2023-09,co:us:SOFI,SOFI,0.6127217599400312,reconstruction,True,2023-09-29
2023-09,co:us:SYF,SYF,0.5140718308342158,reconstruction,True,2023-09-29
2023-09,co:us:TOST,TOST,0.27192586979987654,reconstruction,True,2023-09-29
2023-09,co:us:UPST,UPST,0.37623878667292104,reconstruction,True,2023-09-29
2023-09,co:us:V,V,0.456632671106332,reconstruction,True,2023-09-29
2023-09,co:us:WU,WU,0.3580117520358467,reconstruction,True,2023-09-29
2023-09,co:us:XYZ,XYZ,0.691952657134392,reconstruction,True,2023-09-29
2023-10,co:us:AFRM,AFRM,0.7142667577659109,reconstruction,True,2023-10-31
2023-10,co:us:AXP,AXP,0.6027098833495497,reconstruction,True,2023-10-31
2023-10,co:us:COF,COF,0.3875623496615667,reconstruction,True,2023-10-31
2023-10,co:us:FI,FI,0.5978103135902185,reconstruction,True,2023-10-31
2023-10,co:us:FIS,FIS,0.502691069580744,reconstruction,True,2023-10-31
2023-10,co:us:FLYW,FLYW,0.5259818643719025,reconstruction,True,2023-10-31
2023-10,co:us:FOUR,FOUR,0.6378012685461978,reconstruction,True,2023-10-31
2023-10,co:us:FUTU,FUTU,0.5373122524388748,reconstruction,True,2023-10-31
2023-10,co:us:GPN,GPN,0.5290404898692365,reconstruction,True,2023-10-31
2023-10,co:us:HOOD,HOOD,0.7178279408664627,reconstruction,True,2023-10-31
2023-10,co:us:JKHY,JKHY,0.4473305261249574,reconstruction,True,2023-10-31
2023-10,co:us:MA,MA,0.5133358175638938,reconstruction,True,2023-10-31
2023-10,co:us:MQ,MQ,0.4642857017038761,reconstruction,True,2023-10-31
2023-10,co:us:PYPL,PYPL,0.5271583525864636,reconstruction,True,2023-10-31
2023-10,co:us:SOFI,SOFI,0.78656929442742,reconstruction,True,2023-10-31
2023-10,co:us:SYF,SYF,0.4173018672557786,reconstruction,True,2023-10-31
2023-10,co:us:TOST,TOST,0.462555834999186,reconstruction,True,2023-10-31
2023-10,co:us:UPST,UPST,0.294062677992977,reconstruction,True,2023-10-31
2023-10,co:us:V,V,0.42738453764517015,reconstruction,True,2023-10-31
2023-10,co:us:WU,WU,0.22006866749069634,reconstruction,True,2023-10-31
2023-10,co:us:XYZ,XYZ,0.683156786481096,reconstruction,True,2023-10-31
2023-11,co:us:AFRM,AFRM,0.6797135166565149,reconstruction,True,2023-11-30
2023-11,co:us:AXP,AXP,0.6521796009636954,reconstruction,True,2023-11-30
2023-11,co:us:COF,COF,0.49948301281471474,reconstruction,True,2023-11-30
2023-11,co:us:FI,FI,0.5905095781332508,reconstruction,True,2023-11-30
2023-11,co:us:FIS,FIS,0.653375399098812,reconstruction,True,2023-11-30
2023-11,co:us:FLYW,FLYW,0.46885278845578543,reconstruction,True,2023-11-30
2023-11,co:us:FOUR,FOUR,0.4140401525757476,reconstruction,True,2023-11-30
2023-11,co:us:FUTU,FUTU,0.3865335721386508,reconstruction,True,2023-11-30
2023-11,co:us:GPN,GPN,0.7797539134511331,reconstruction,True,2023-11-30
2023-11,co:us:HOOD,HOOD,0.653432535829309,reconstruction,True,2023-11-30
2023-11,co:us:JKHY,JKHY,0.4975722784881139,reconstruction,True,2023-11-30
2023-11,co:us:MA,MA,0.46699899113183213,reconstruction,True,2023-11-30
2023-11,co:us:MQ,MQ,0.28749133278628347,reconstruction,True,2023-11-30
2023-11,co:us:PYPL,PYPL,0.7901082086871809,reconstruction,True,2023-11-30
2023-11,co:us:SOFI,SOFI,0.7118702570647502,reconstruction,True,2023-11-30
2023-11,co:us:SYF,SYF,0.5811625272207306,reconstruction,True,2023-11-30
2023-11,co:us:TOST,TOST,0.7101323612374216,reconstruction,True,2023-11-30
2023-11,co:us:UPST,UPST,0.6639584228790375,reconstruction,True,2023-11-30
2023-11,co:us:V,V,0.4146151866900928,reconstruction,True,2023-11-30
2023-11,co:us:WU,WU,0.30729672597464225,reconstruction,True,2023-11-30
2023-11,co:us:XYZ,XYZ,0.7482334731878849,reconstruction,True,2023-11-30
2023-12,co:us:AFRM,AFRM,0.7164342234112142,reconstruction,True,2023-12-29
2023-12,co:us:AXP,AXP,0.657589087444693,reconstruction,True,2023-12-29
2023-12,co:us:COF,COF,0.5329010388951929,reconstruction,True,2023-12-29
2023-12,co:us:FI,FI,0.49145332518702084,reconstruction,True,2023-12-29
2023-12,co:us:FIS,FIS,0.6829823045834237,reconstruction,True,2023-12-29
2023-12,co:us:FLYW,FLYW,0.5488163454386034,reconstruction,True,2023-12-29
2023-12,co:us:FOUR,FOUR,0.3356860411236247,reconstruction,True,2023-12-29
2023-12,co:us:FUTU,FUTU,0.3703498654279569,reconstruction,True,2023-12-29
2023-12,co:us:GPN,GPN,0.7482097906059023,reconstruction,True,2023-12-29
2023-12,co:us:HOOD,HOOD,0.5908616237554384,reconstruction,True,2023-12-29
2023-12,co:us:JKHY,JKHY,0.4288412146535711,reconstruction,True,2023-12-29
2023-12,co:us:MA,MA,0.4052006882598248,reconstruction,True,2023-12-29
2023-12,co:us:MQ,MQ,0.3669484021346788,reconstruction,True,2023-12-29
2023-12,co:us:PYPL,PYPL,0.8017391312435307,reconstruction,True,2023-12-29
2023-12,co:us:SOFI,SOFI,0.759316342024654,reconstruction,True,2023-12-29
2023-12,co:us:SYF,SYF,0.6446573586678536,reconstruction,True,2023-12-29
2023-12,co:us:TOST,TOST,0.7474357361554779,reconstruction,True,2023-12-29
