month,node_id,symbol,value,magnitude,era,in_universe,no_events_month
2026-06,co:cn:002129.SZ,002129.SZ,0.07728417189433705,90.55,reconstruction,True,False
2026-06,co:cn:002459.SZ,002459.SZ,0.06874919984637051,80.55,reconstruction,True,False
2026-06,co:cn:300274.SZ,300274.SZ,0.07451030597874793,87.3,reconstruction,True,False
2026-06,co:cn:300316.SZ,300316.SZ,0.07711347245337771,90.35,reconstruction,True,False
2026-06,co:cn:300751.SZ,300751.SZ,0.0675543037596552,79.15,reconstruction,True,False
2026-06,co:cn:300763.SZ,300763.SZ,0.06166517304655828,72.25,reconstruction,True,False
2026-06,co:cn:600438.SS,600438.SS,0.062006571928476945,72.65,reconstruction,True,False
2026-06,co:cn:601012.SS,601012.SS,0.06460973840310673,75.69999999999999,reconstruction,True,False
2026-06,co:cn:603806.SS,603806.SS,0.06708488029701704,78.6,reconstruction,True,False
2026-06,co:cn:605117.SS,605117.SS,0.06746895403917552,79.05,reconstruction,True,False
2026-06,co:cn:688223.SS,688223.SS,0.06025690265864379,70.6,reconstruction,True,False
2026-06,co:cn:688303.SS,688303.SS,0.06350019203687109,74.4,reconstruction,True,False
2026-06,co:cn:688390.SS,688390.SS,0.06320146801519226,74.05,reconstruction,True,False
2026-06,co:cn:688472.SS,688472.SS,0.05983015405624547,70.1,reconstruction,True,False
2026-06,co:cn:688599.SS,688599.SS,0.06516451158622456,76.35,reconstruction,True,False
2026-07,co:cn:002129.SZ,002129.SZ,0.07586443245973197,88.54736842105264,reconstruction,True,False
2026-07,co:cn:002459.SZ,002459.SZ,0.06855936941974351,80.02105263157895,reconstruction,True,False
2026-07,co:cn:300274.SZ,300274.SZ,0.07355567179524178,85.85263157894737,reconstruction,True,False
2026-07,co:cn:300316.SZ,300316.SZ,0.07095831604769032,82.82105263157894,reconstruction,True,False
2026-07,co:cn:300751.SZ,300751.SZ,0.06718854277520246,78.42105263157895,reconstruction,True,False
2026-07,co:cn:300763.SZ,300763.SZ,0.06291372810735736,73.43157894736842,reconstruction,True,False
2026-07,co:cn:600438.SS,600438.SS,0.06565538139643945,76.63157894736842,reconstruction,True,False
2026-07,co:cn:601012.SS,601012.SS,0.06823469995129958,79.6421052631579,reconstruction,True,False
2026-07,co:cn:603806.SS,603806.SS,0.06812647679515159,79.51578947368421,reconstruction,True,False
2026-07,co:cn:605117.SS,605117.SS,0.0683789974928302,79.81052631578947,reconstruction,True,False
2026-07,co:cn:688223.SS,688223.SS,0.06197579408740823,72.33684210526316,reconstruction,True,False
2026-07,co:cn:688303.SS,688303.SS,0.06188560812395158,72.23157894736842,reconstruction,True,False
2026-07,co:cn:688390.SS,688390.SS,0.060767302177089144,70.92631578947368,reconstruction,True,False
2026-07,co:cn:688472.SS,688472.SS,0.06100178568207644,71.2,reconstruction,True,False
2026-07,co:cn:688599.SS,688599.SS,0.06493389368878627,75.78947368421052,reconstruction,True,False
2026-08,co:cn:002129.SZ,002129.SZ,0.06812214334338229,80.05714285714285,reconstruction,True,False
2026-08,co:cn:002459.SZ,002459.SZ,0.06773315180394829,79.60000000000001,reconstruction,True,False
2026-08,co:cn:300274.SZ,300274.SZ,0.07424876008946805,87.25714285714285,reconstruction,True,False
2026-08,co:cn:300316.SZ,300316.SZ,0.06812214334338229,80.05714285714285,reconstruction,True,False
2026-08,co:cn:300751.SZ,300751.SZ,0.062092774482155014,72.97142857142856,reconstruction,True,False
2026-08,co:cn:300763.SZ,300763.SZ,0.06296800544588156,74.0,reconstruction,True,False
2026-08,co:cn:600438.SS,600438.SS,0.07706894875036469,90.57142857142857,reconstruction,True,False
2026-08,co:cn:601012.SS,601012.SS,0.06987260527083537,82.11428571428571,reconstruction,True,False
2026-08,co:cn:603806.SS,603806.SS,0.06914324613439658,81.25714285714285,reconstruction,True,False
2026-08,co:cn:605117.SS,605117.SS,0.06826801517067005,80.22857142857143,reconstruction,True,False
2026-08,co:cn:688223.SS,688223.SS,0.06272488573373529,73.71428571428571,reconstruction,True,False
2026-08,co:cn:688303.SS,688303.SS,0.061752406885150254,72.57142857142857,reconstruction,True,False
2026-08,co:cn:688390.SS,688390.SS,0.06068268015170671,71.31428571428572,reconstruction,True,False
2026-08,co:cn:688472.SS,688472.SS,0.06257901390644753,73.54285714285713,reconstruction,True,False
2026-08,co:cn:688599.SS,688599.SS,0.06462121948847614,75.94285714285715,reconstruction,True,False
