month,node_id,symbol,value,value_display_shrunk,corr_to_ex_self,sd_own_daily,sd_ex_self_daily,era,in_universe,stamp_session
2025-05,co:us:V,V,0.5269800615455873,0.6798055248523269,0.7910430750674703,0.01961438264456608,0.02944290058565214,reconstruction,True,2025-05-30
2025-05,co:us:WU,WU,0.4411734880592317,0.6231731863513321,0.5455462500396001,0.02390147269119603,0.02955607975100092,reconstruction,True,2025-05-30
2025-05,co:us:XYZ,XYZ,1.0862794126235011,1.04894309656375,0.6565815057464698,0.04734618728588735,0.028617527477984843,reconstruction,True,2025-05-30
2025-06,co:us:AFRM,AFRM,1.7790387691255456,1.5008209772352616,0.8124028692187433,0.05696191732954478,0.026011813726504223,reconstruction,True,2025-06-30
2025-06,co:us:AXP,AXP,0.9893201114879698,0.9796066631944617,0.9340644687610513,0.028626837714188034,0.02702796764294529,reconstruction,True,2025-06-30
2025-06,co:us:COF,COF,1.1032604993980148,1.0548073192150915,0.8981679904884825,0.03301585648417013,0.026878317032852685,reconstruction,True,2025-06-30
2025-06,co:us:CRCL,CRCL,,,,,,reconstruction,True,2025-06-30
2025-06,co:us:FI,FI,0.5656059551627738,0.6999553200198323,0.38328951849236936,0.04062127668036781,0.027527485234632543,reconstruction,True,2025-06-30
2025-06,co:us:FIS,FIS,0.4783570570861916,0.6423710472892881,0.6072629825843582,0.021814028121762915,0.027692393334993615,reconstruction,True,2025-06-30
2025-06,co:us:FLYW,FLYW,0.5245223401873277,0.6728401341360379,0.5198908627018095,0.02786620633162207,0.027620150639912893,reconstruction,True,2025-06-30
2025-06,co:us:FOUR,FOUR,1.0418730566080425,1.0142916069737096,0.7858290196256497,0.035724921957956325,0.026945394374456037,reconstruction,True,2025-06-30
2025-06,co:us:FUTU,FUTU,0.992934913331472,0.9819924324111732,0.6015687979597587,0.044526611253202286,0.02697641068832921,reconstruction,True,2025-06-30
2025-06,co:us:GPN,GPN,0.9705553535100657,0.967221922929045,0.6727344564984434,0.0389849774957365,0.027022196675695675,reconstruction,True,2025-06-30
2025-06,co:us:HOOD,HOOD,1.5368583989264668,1.3409819329038697,0.8464201268832375,0.047794175295094686,0.02632249786044818,reconstruction,True,2025-06-30
2025-06,co:us:JKHY,JKHY,0.3321999396197288,0.5459073497614226,0.5881412451879752,0.015756407697380386,0.027895830605612626,reconstruction,True,2025-06-30
2025-06,co:us:MA,MA,0.5520008231626671,0.6909759328997619,0.7238224147293122,0.02104551624677134,0.027596365349031336,reconstruction,True,2025-06-30
2025-06,co:us:MQ,MQ,0.6026806547730964,0.7244246217626452,0.6060747476906585,0.02736353602967923,0.027517638178308438,reconstruction,True,2025-06-30
2025-06,co:us:PYPL,PYPL,0.8626118621917738,0.8959792186589723,0.8651294870845239,0.027109287657511562,0.027188409010257465,reconstruction,True,2025-06-30
2025-06,co:us:SOFI,SOFI,1.5415718067900566,1.3440927820938389,0.910123950246841,0.04459928278329965,0.026330836647456016,reconstruction,True,2025-06-30
2025-06,co:us:SYF,SYF,1.2517657746577528,1.1528208008865186,0.9013329226124289,0.03706545250276609,0.026688948770311718,reconstruction,True,2025-06-30
2025-06,co:us:TOST,TOST,0.9786334564587961,0.972553470875207,0.7663786875151881,0.034512564887786513,0.027027171416347563,reconstruction,True,2025-06-30
2025-06,co:us:UPST,UPST,1.9340647135279159,1.603138100540826,0.84592567594523,0.05907420635800378,0.0258380123450823,reconstruction,True,2025-06-30
2025-06,co:us:V,V,0.5313510079688035,0.6773470548718119,0.7090290182348192,0.020701769016442908,0.027624215897439852,reconstruction,True,2025-06-30
2025-06,co:us:WU,WU,0.6074652848221594,0.7275824775950268,0.7351777359691962,0.022742425675611716,0.027523753927006348,reconstruction,True,2025-06-30
2025-06,co:us:XYZ,XYZ,0.9991022854987764,0.9860628980415941,0.6074557155331559,0.044356843320818025,0.026969028486195572,reconstruction,True,2025-06-30
2025-07,co:us:AFRM,AFRM,1.6637974809313658,1.3814301595471181,0.5734082772493851,0.03998889140283854,0.01378170215498739,reconstruction,True,2025-07-31
2025-07,co:us:AXP,AXP,0.8034701796285926,0.8136141406872877,0.7459708202650221,0.015531162645827148,0.014419694012704657,reconstruction,True,2025-07-31
2025-07,co:us:COF,COF,0.8934924772555896,0.8730288571211056,0.7336147039244083,0.017482404957441775,0.014354177190315032,reconstruction,True,2025-07-31
2025-07,co:us:CRCL,CRCL,,,,,,reconstruction,True,2025-07-31
2025-07,co:us:FI,FI,0.5873479136846311,0.670973445164273,0.2630867233114417,0.03236377357991911,0.014496483169098419,reconstruction,True,2025-07-31
2025-07,co:us:FIS,FIS,0.4663060980755315,0.5910858468622673,0.5432310214918578,0.012578218986919205,0.014653204787610608,reconstruction,True,2025-07-31
2025-07,co:us:FLYW,FLYW,0.4163952263719084,0.5581446715378761,0.24410325593973234,0.024999589575077464,0.014655502335136987,reconstruction,True,2025-07-31
2025-07,co:us:FOUR,FOUR,1.0211953555362778,0.95731275678636,0.6771219494027283,0.02151008416530428,0.014262648221876067,reconstruction,True,2025-07-31
