month,node_id,symbol,value,value_display_shrunk,corr_to_ex_self,sd_own_daily,sd_ex_self_daily,era,in_universe,stamp_session
2023-06,co:us:ALAB,ALAB,,,,,,reconstruction,True,2023-06-30
2023-06,co:us:AMAT,AMAT,0.8182242262706968,0.8601661170965831,0.8366989198817831,0.020116720120608073,0.020570935760717043,reconstruction,True,2023-06-30
2023-06,co:us:AMD,AMD,0.9136315958544268,0.9231349810218449,0.5741845033473777,0.03253049228838007,0.02044424102997566,reconstruction,True,2023-06-30
2023-06,co:us:ANET,ANET,1.0670236997852156,1.0243737696161654,0.6344183020274933,0.03413588534211846,0.020296110031399757,reconstruction,True,2023-06-30
2023-06,co:us:APH,APH,0.4028685786535306,0.5860313896692534,0.6858302744874055,0.012331093663322797,0.020992050013212086,reconstruction,True,2023-06-30
2023-06,co:us:ARM,ARM,,,,,,reconstruction,True,2023-06-30
2023-06,co:us:AVGO,AVGO,0.8419254066819736,0.8758088961680257,0.7528775351400118,0.022971122073090038,0.020541536849381595,reconstruction,True,2023-06-30
2023-06,co:us:CIEN,CIEN,0.610806404385234,0.7232703546521777,0.5344377200963173,0.023728835771439624,0.02076203654575614,reconstruction,True,2023-06-30
2023-06,co:us:COHR,COHR,1.4859176858244663,1.3008438004020708,0.6424932920576002,0.0459559009958411,0.019870789884237967,reconstruction,True,2023-06-30
2023-06,co:us:CRDO,CRDO,1.5178404168561532,1.3219128028829843,0.6705918605684352,0.04492544195795367,0.01984835518601065,reconstruction,True,2023-06-30
2023-06,co:us:DELL,DELL,0.4455283845281388,0.6141868615464947,0.4841455990457262,0.01926663712683246,0.020936617951392945,reconstruction,True,2023-06-30
2023-06,co:us:GLW,GLW,0.23544738344318955,0.4755334008304283,0.3263440747891608,0.015265120080401162,0.021158364201511598,reconstruction,True,2023-06-30
2023-06,co:us:KLAC,KLAC,0.9004047925744593,0.9144052908570663,0.8035300215493422,0.022956270168973825,0.020486399467984456,reconstruction,True,2023-06-30
2023-06,co:us:LITE,LITE,1.1914052086304407,1.106465565454014,0.7094288155847838,0.03389658712480096,0.020183910127400766,reconstruction,True,2023-06-30
2023-06,co:us:LRCX,LRCX,0.7978424546730535,0.8467141478421385,0.7282786883642977,0.022550693260897405,0.020584501631317677,reconstruction,True,2023-06-30
2023-06,co:us:MPWR,MPWR,1.2068095059197899,1.1166324016649845,0.6904502167993377,0.03524535612521988,0.020164875780689588,reconstruction,True,2023-06-30
