month,node_id,symbol,value,value_display_shrunk,corr_to_ex_self,sd_own_daily,sd_ex_self_daily,era,in_universe,stamp_session
2024-01,co:cn:000977.SZ,000977.SZ,1.1287893670518376,1.074291308755242,0.6760158426857256,0.030833220891591687,0.018465575963196736,reconstruction,True,2024-01-31
2024-01,co:cn:002049.SZ,002049.SZ,0.7935256115928585,0.8530172301523158,0.7922828633046607,0.018681319724179357,0.018652062725073935,reconstruction,True,2024-01-31
2024-01,co:cn:002156.SZ,002156.SZ,0.9007639257619051,0.9237945175038866,0.5964596049914783,0.02806890842366933,0.01858641265719284,reconstruction,True,2024-01-31
2024-01,co:cn:002281.SZ,002281.SZ,1.4027809158040054,1.2551257309316728,0.7964456669881249,0.032276925036227776,0.018325610791525664,reconstruction,True,2024-01-31
2024-01,co:cn:002371.SZ,002371.SZ,0.753379506303327,0.826520800661225,0.6722004976767779,0.020926011393898134,0.018671167924900766,reconstruction,True,2024-01-31
2024-01,co:cn:002463.SZ,002463.SZ,0.9819705664383513,0.9773909003503412,0.6816868744580854,0.026715575744787744,0.01854603177656031,reconstruction,True,2024-01-31
2024-01,co:cn:002837.SZ,002837.SZ,0.9610525536139947,0.9635850118862657,0.6843767791076483,0.026059944386331642,0.01855759160700947,reconstruction,True,2024-01-31
2024-01,co:cn:300308.SZ,300308.SZ,1.604506081294824,1.388264340155613,0.7651272382359404,0.03820172279138681,0.01821693229834383,reconstruction,True,2024-01-31
2024-01,co:cn:300394.SZ,300394.SZ,1.4507539439041965,1.2867879294777989,0.6863650630389485,0.038663173863511986,0.01829190392872553,reconstruction,True,2024-01-31
2024-01,co:cn:300442.SZ,300442.SZ,0.8539716430403324,0.8929116109076485,0.6464148336249109,0.02459181641207531,0.018614804184774597,reconstruction,True,2024-01-31
2024-01,co:cn:300476.SZ,300476.SZ,1.231362131565711,1.1419893333343984,0.8368540810879095,0.027101006933629573,0.01841829277725304,reconstruction,True,2024-01-31
2024-01,co:cn:300502.SZ,300502.SZ,1.9390737907584297,1.6090790284015928,0.7114153041154156,0.04915645355795856,0.018034720248316247,reconstruction,True,2024-01-31
2024-01,co:cn:300620.SZ,300620.SZ,1.5694211066266506,1.3651082568746187,0.6727129899814378,0.042522065380799993,0.018226558583749837,reconstruction,True,2024-01-31
2024-01,co:cn:300661.SZ,300661.SZ,0.5972239374865305,0.7234581252421393,0.5162058069766521,0.02169638112875835,0.01875309616051065,reconstruction,True,2024-01-31
2024-01,co:cn:300782.SZ,300782.SZ,0.6559095176109953,0.762190608124286,0.555109087077816,0.02212106375516523,0.018721490047965247,reconstruction,True,2024-01-31
2024-01,co:cn:600460.SS,600460.SS,0.7032082986146039,0.7934078035866677,0.7302329101214651,0.018008071599812134,0.01870012989879899,reconstruction,True,2024-01-31
2024-01,co:cn:600584.SS,600584.SS,0.7992285492493829,0.856781169005622,0.7829205226094661,0.01903722609608248,0.018648777021513498,reconstruction,True,2024-01-31
2024-01,co:cn:601138.SS,601138.SS,1.1096540851725736,1.0616620227149278,0.716964356631934,0.028598998072667865,0.018478246984779383,reconstruction,True,2024-01-31
2024-01,co:cn:603019.SS,603019.SS,0.9679085813465098,0.9681099901897257,0.7162262738491404,0.025075454890636274,0.018555161063256526,reconstruction,True,2024-01-31
2024-01,co:cn:603501.SS,603501.SS,0.6142900401304475,0.7347217529871245,0.5917900832216423,0.01945878829017768,0.018746059986893472,reconstruction,True,2024-01-31
2024-01,co:cn:603986.SS,603986.SS,0.8446639928063182,0.8867685617531991,0.7203323254940259,0.02183678991872843,0.018622488702544928,reconstruction,True,2024-01-31
2024-01,co:cn:688008.SS,688008.SS,0.6801073505388011,0.778161177856638,0.6232698039677352,0.020416524031022978,0.01871028584007675,reconstruction,True,2024-01-31
2024-01,co:cn:688012.SS,688012.SS,0.7397462463187173,0.8175228490713826,0.593196579673925,0.023289946783254214,0.018676021461907846,reconstruction,True,2024-01-31
2024-01,co:cn:688019.SS,688019.SS,0.8701673455956263,0.9036007745941426,0.6700287807418264,0.024164713745215807,0.018606827490865546,reconstruction,True,2024-01-31
2024-01,co:cn:688041.SS,688041.SS,1.015861841049416,0.9997591415936438,0.6087540659188191,0.03091078516594563,0.018523253251715728,reconstruction,True,2024-01-31
2024-01,co:cn:688072.SS,688072.SS,0.8449255903967952,0.886941216162914,0.5425021357672192,0.028991042044543763,0.018614304509224504,reconstruction,True,2024-01-31
2024-01,co:cn:688082.SS,688082.SS,0.8711007310205178,0.9042168089745708,0.638621088227188,0.025377865323864286,0.01860501247774466,reconstruction,True,2024-01-31
2024-01,co:cn:688120.SS,688120.SS,0.8891477938581196,0.9161278704473881,0.6346391879803215,0.026051933684758496,0.018594859204757317,reconstruction,True,2024-01-31
2024-01,co:cn:688126.SS,688126.SS,0.5729067345540814,0.7074087713067229,0.6251316965232503,0.017201877887842453,0.018769964566366315,reconstruction,True,2024-01-31
2024-01,co:cn:688249.SS,688249.SS,0.7827955292213856,0.8459353757871437,0.6195729061765255,0.023567160710113687,0.01865311400796827,reconstruction,True,2024-01-31
2024-01,co:cn:688256.SS,688256.SS,1.2884239527489312,1.1796501353153237,0.572752993526507,0.04131990448673877,0.018368254437148512,reconstruction,True,2024-01-31
2024-01,co:cn:688347.SS,688347.SS,0.6082157491480908,0.7307127209387692,0.5982361001803274,0.019062410624744917,0.018749633182232488,reconstruction,True,2024-01-31
2024-01,co:cn:688385.SS,688385.SS,1.0678426116937703,1.0340664502189176,0.777465053079896,0.025414284257998437,0.018503398949674628,reconstruction,True,2024-01-31
2024-01,co:cn:688702.SS,688702.SS,1.273315027510843,1.1696782446581855,0.7199358381736142,0.03252559579677912,0.018390061819835823,reconstruction,True,2024-01-31
2024-01,co:cn:688795.SS,688795.SS,,,,,,reconstruction,True,2024-01-31
2024-01,co:cn:688802.SS,688802.SS,,,,,,reconstruction,True,2024-01-31
2024-01,co:cn:688981.SS,688981.SS,0.5295389605711777,0.6787860404780064,0.5770696700311139,0.01724522667639085,0.01879313517748045,reconstruction,True,2024-01-31
2024-02,co:cn:000977.SZ,000977.SZ,1.1555036007305364,1.0953264209193418,0.8351914357720547,0.034228174395452005,0.024739929931088422,reconstruction,True,2024-02-29
2024-02,co:cn:002049.SZ,002049.SZ,0.8792982774793188,0.9130309075735381,0.8250447723015426,0.02657784259348477,0.024937965480460785,reconstruction,True,2024-02-29
2024-02,co:cn:002156.SZ,002156.SZ,0.8384291432451773,0.8860572789790047,0.6713983090969641,0.031172229141579483,0.02496213556631991,reconstruction,True,2024-02-29
2024-02,co:cn:002281.SZ,002281.SZ,1.386156678539854,1.2475574522734914,0.8562458558703145,0.039788052780348,0.024577564595518273,reconstruction,True,2024-02-29
2024-02,co:cn:002371.SZ,002371.SZ,0.620865167798417,0.742465055184143,0.6751754286185354,0.023102176157754215,0.025123042003859022,reconstruction,True,2024-02-29
2024-02,co:cn:002463.SZ,002463.SZ,1.1263729487082068,1.0761001905846042,0.7827978264155624,0.03562474171974152,0.024758203237046795,reconstruction,True,2024-02-29
2024-02,co:cn:002837.SZ,002837.SZ,1.0306887309519035,1.012948606865444,0.7286475274767165,0.03511468873508898,0.02482440173892913,reconstruction,True,2024-02-29
2024-02,co:cn:300308.SZ,300308.SZ,1.517293365946342,1.3341076659617734,0.7811410140536513,0.04754892613485556,0.024479390216655537,reconstruction,True,2024-02-29
2024-02,co:cn:300394.SZ,300394.SZ,1.3881869141201644,1.2488974077564963,0.6736020678204917,0.05061483197619015,0.0245602772470719,reconstruction,True,2024-02-29
2024-02,co:cn:300442.SZ,300442.SZ,0.8968487368401569,0.9246142107516913,0.722967199996092,0.030915547525046175,0.024921623806124955,reconstruction,True,2024-02-29
2024-02,co:cn:300476.SZ,300476.SZ,1.4856262047329332,1.3132073395609236,0.8910866734563672,0.040863156532269636,0.024509943419995583,reconstruction,True,2024-02-29
2024-02,co:cn:300502.SZ,300502.SZ,1.5699315909793399,1.3688488944835522,0.7609855993266729,0.05042054196979798,0.024440113549996915,reconstruction,True,2024-02-29
2024-02,co:cn:300620.SZ,300620.SZ,1.616426006236886,1.3995352085535326,0.7568834390021928,0.05212388189730514,0.024406748488550883,reconstruction,True,2024-02-29
2024-02,co:cn:300661.SZ,300661.SZ,0.5903984169882305,0.7223569996494199,0.5873273409137121,0.025274512642241148,0.025143042182908523,reconstruction,True,2024-02-29
2024-02,co:cn:300782.SZ,300782.SZ,0.6903703791374342,0.7883384946678942,0.6499698525680132,0.026629066656065677,0.025070731670283942,reconstruction,True,2024-02-29
2024-02,co:cn:600460.SS,600460.SS,0.7554378147778139,0.8312830021905449,0.8125359668312901,0.023268803572275013,0.02502752634002922,reconstruction,True,2024-02-29
2024-02,co:cn:600584.SS,600584.SS,0.8439974519985359,0.8897323627562215,0.8469900715610694,0.024875862228822803,0.02496406627702767,reconstruction,True,2024-02-29
2024-02,co:cn:601138.SS,601138.SS,1.103397592611462,1.0609364555607528,0.7112499839071023,0.03842772132986281,0.02477050553714214,reconstruction,True,2024-02-29
2024-02,co:cn:603019.SS,603019.SS,1.019834395972365,1.0057847457789486,0.7352900241143846,0.03444244476729918,0.024832645519235877,reconstruction,True,2024-02-29
2024-02,co:cn:603501.SS,603501.SS,0.5484647145752382,0.6946807560568449,0.6263935118235477,0.022043545044825724,0.025175609709664887,reconstruction,True,2024-02-29
2024-02,co:cn:603986.SS,603986.SS,0.9051930479441831,0.9301214560803486,0.7588875134841887,0.029720747701419154,0.024917010104359184,reconstruction,True,2024-02-29
2024-02,co:cn:688008.SS,688008.SS,0.7754575115966583,0.8444960020909822,0.7786038802947756,0.024911045205526686,0.025012120160246863,reconstruction,True,2024-02-29
2024-02,co:cn:688012.SS,688012.SS,0.7565796680972887,0.8320366253813982,0.7200316466268835,0.026294443375033408,0.02502424022056601,reconstruction,True,2024-02-29
2024-02,co:cn:688019.SS,688019.SS,0.785549844144969,0.8511569415728673,0.6650834563938135,0.029529265518593598,0.025000865473092167,reconstruction,True,2024-02-29
2024-02,co:cn:688041.SS,688041.SS,1.0848665504842951,1.0487059677568225,0.7267698338663495,0.03699710188532411,0.024784963255370145,reconstruction,True,2024-02-29
2024-02,co:cn:688072.SS,688072.SS,0.905851249064092,0.9305558688194884,0.6956977542974142,0.032439614020035104,0.024913766633683325,reconstruction,True,2024-02-29
2024-02,co:cn:688082.SS,688082.SS,0.8585890258373549,0.8993628014898418,0.6917109413504469,0.030967120155427432,0.024948252527141918,reconstruction,True,2024-02-29
2024-02,co:cn:688120.SS,688120.SS,0.7660289352318088,0.8382731416901816,0.6352910480633744,0.030161650558331594,0.025013972336077984,reconstruction,True,2024-02-29
2024-02,co:cn:688126.SS,688126.SS,0.4700652210616234,0.6429370903378592,0.5935263503171467,0.019984590606019485,0.025233479512023094,reconstruction,True,2024-02-29
2024-02,co:cn:688249.SS,688249.SS,0.7840988018323277,0.8501992536465239,0.6339599732579347,0.03092128533756045,0.025000493789675095,reconstruction,True,2024-02-29
2024-02,co:cn:688256.SS,688256.SS,1.440465788486476,1.283401464838262,0.7588940299992797,0.04656417222763987,0.024531837269487454,reconstruction,True,2024-02-29
2024-02,co:cn:688347.SS,688347.SS,0.7120941393586914,0.8026761764139241,0.6082318099903176,0.02933089877701786,0.02505284718092888,reconstruction,True,2024-02-29
2024-02,co:cn:688385.SS,688385.SS,1.1384922903887562,1.0840989560937668,0.8001346433610543,0.03521675314851749,0.02475040407274208,reconstruction,True,2024-02-29
2024-02,co:cn:688702.SS,688702.SS,1.2872315408789066,1.182266861417266,0.736019151466331,0.043092247587936214,0.024639482872517295,reconstruction,True,2024-02-29
2024-02,co:cn:688795.SS,688795.SS,,,,,,reconstruction,True,2024-02-29
2024-02,co:cn:688802.SS,688802.SS,,,,,,reconstruction,True,2024-02-29
2024-02,co:cn:688981.SS,688981.SS,0.5138245923445202,0.671818275384571,0.6340167228807,0.020424102471468926,0.02520164022834053,reconstruction,True,2024-02-29
2024-03,co:cn:000977.SZ,000977.SZ,1.1291314751485455,1.0776015044907004,0.8202210402986236,0.036945510906388,0.026837871458693565,reconstruction,True,2024-03-29
2024-03,co:cn:002049.SZ,002049.SZ,1.0005340824860018,0.9927272253334216,0.8298805569030863,0.03247775552974991,0.026938270587467197,reconstruction,True,2024-03-29
