month,node_id,symbol,value,value_display_shrunk,corr_to_ex_self,sd_own_daily,sd_ex_self_daily,era,in_universe,stamp_session
2023-06,co:us:BWXT,BWXT,0.5293166649503787,0.5213566567765723,0.4330958595589556,0.011939503467885089,0.00976910394010659,reconstruction,True,2023-06-30
2023-06,co:us:CEG,CEG,0.30967650574787975,0.376394151702923,0.2394746940227732,0.012994037521567602,0.010048366930784319,reconstruction,True,2023-06-30
2023-06,co:us:GEV,GEV,,,,,,reconstruction,True,2023-06-30
2023-06,co:us:NNE,NNE,,,,,,reconstruction,True,2023-06-30
2023-06,co:us:NRG,NRG,0.3950312521979677,0.4327282843599811,0.19772578149700176,0.01916236559297298,0.009591377115406193,reconstruction,True,2023-06-30
2023-06,co:us:OKLO,OKLO,0.01013732892295873,0.17869829499847517,0.021857299726844248,0.005054106643994459,0.010897261458985959,reconstruction,True,2023-06-30
2023-06,co:us:SMR,SMR,1.0819968834566323,0.8861256009906997,0.2589475204945698,0.03191717771144258,0.007638537740662421,reconstruction,True,2023-06-30
2023-06,co:us:TLN,TLN,,,,,,reconstruction,True,2023-06-30
2023-06,co:us:VST,VST,0.7092706219475192,0.6401262683946851,0.48086229130858804,0.013830891798310261,0.0093768924232544,reconstruction,True,2023-06-30
2023-07,co:us:BWXT,BWXT,0.560619693680033,0.5257271691237014,0.4364351646009356,0.012405062770945921,0.009657180568852263,reconstruction,True,2023-07-31
2023-07,co:us:CEG,CEG,0.27079904783326475,0.3344455428648344,0.2160576579969913,0.012647336310145859,0.01009070705726004,reconstruction,True,2023-07-31
2023-07,co:us:GEV,GEV,,,,,,reconstruction,True,2023-07-31
2023-07,co:us:NNE,NNE,,,,,,reconstruction,True,2023-07-31
2023-07,co:us:NRG,NRG,0.3125549469894932,0.3620044363079452,0.15862846253026286,0.01915833413073164,0.009723273034296848,reconstruction,True,2023-07-31
2023-07,co:us:OKLO,OKLO,0.0007383732536862971,0.15620549764231265,0.0015195515873415333,0.005249570300115933,0.010803469441203804,reconstruction,True,2023-07-31
2023-07,co:us:SMR,SMR,1.2665480587907756,0.9916398900967915,0.2506592210193755,0.0360571015338278,0.0071359668667565525,reconstruction,True,2023-07-31
2023-07,co:us:TLN,TLN,,,,,,reconstruction,True,2023-07-31
2023-07,co:us:VST,VST,0.3367076081859186,0.377945192697586,0.23012547077138615,0.014414186590071015,0.00985148952439209,reconstruction,True,2023-07-31
2023-08,co:us:BWXT,BWXT,0.7486465159328197,0.6603109053209941,0.4118112667090736,0.015198501653919868,0.008360306346155946,reconstruction,True,2023-08-31
2023-08,co:us:CEG,CEG,0.3153057483215865,0.3743059986975802,0.19633503623357387,0.014325335288738139,0.008920120352845286,reconstruction,True,2023-08-31
2023-08,co:us:GEV,GEV,,,,,,reconstruction,True,2023-08-31
2023-08,co:us:NNE,NNE,,,,,,reconstruction,True,2023-08-31
