lane,membership_basis,hypothesis,endpoint,held_out_era,episode_anchor,raw_fire_n_held_era,score,probability_oos,training_prevalence,outcome,lead_sessions,member_coverage,required_source_coverage,calibrator_estimable,calibrator_intercept,calibrator_slope,input_vintage_id,code_commit_sha,code_blob_sha,quality_state,b_leadership,b_vix_pct,b_rv_pct,b_rv_target,b_ma_break
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2021-02-23,114,0.958882446,0.07490794059,0.075,0,,0.8333333333,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.9362150764,0.1924090669,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2021-03-04,114,0.8750658935,0.0750694054,0.075,0,,0.8333333333,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.9868212968,0.9483394834,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2021-05-10,114,0.831839747,0.07515280149,0.075,0,,0.8333333333,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.8392198208,0.6626251977,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2022-01-10,114,0.8181338956,0.07517926192,0.075,0,,0.8333333333,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.8260411176,0.6652609383,1,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2022-01-26,114,0.8993147074,0.07502265946,0.075,0,,0.8333333333,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.9936742225,0.7564575646,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2022-02-04,114,0.9246178176,0.07497390961,0.075,0,,0.8571428571,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.9372693727,0.9515023722,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2022-03-03,114,0.8471270427,0.07512329802,0.075,0,,0.8571428571,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.9915656299,0.9557195572,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2022-03-09,114,0.9884027412,0.07485114852,0.075,0,,0.8571428571,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.9936742225,0.9783869267,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2022-04-04,114,0.8133895625,0.0751884233,0.075,0,,0.8571428571,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.7691091197,0.8434370058,1,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2022-04-29,114,0.9341064839,0.07495563592,0.075,0,,0.8571428571,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.9942013706,0.9931470743,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2022-05-17,114,0.9847127043,0.07485824537,0.075,0,,0.8571428571,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.9731154454,0.9625724829,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2022-05-31,114,0.8993147074,0.07502265946,0.075,0,,0.8571428571,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.9741697417,0.9346336321,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2022-06-28,114,0.9204006326,0.07498203256,0.075,1,3,0.8571428571,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.9857670005,0.9741697417,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2022-07-07,114,0.942540854,0.07493939608,0.075,0,,0.8571428571,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.9731154454,0.7285187138,0,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2022-07-20,114,0.9130205588,0.07499624968,0.075,0,,0.8571428571,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.9472851871,0.9367422246,1,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2022-09-01,114,0.9515023722,0.07492214479,0.075,0,,0.8571428571,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.9694254085,0.9172377438,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2022-10-06,114,0.975224038,0.07487649723,0.075,1,3,0.8571428571,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.9915656299,0.9862941487,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_3s,E2_2020_2022,2022-11-01,114,0.9204006326,0.07498203256,0.075,0,,0.8571428571,1,True,-2.487003373,-0.02777189525,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.9720611492,0.9114391144,1,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2023-04-11,67,0.9471290506,0.05111857874,0.05128205128,0,,0.8571428571,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.5906765208,0.1910176236,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2023-04-17,67,0.9846503695,0.05096610234,0.05128205128,0,,0.8571428571,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.4963047186,0.5082433201,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2023-08-11,67,0.9573621376,0.05107695152,0.05128205128,0,,0.8571428571,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.3700966458,0.4314951677,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2023-10-19,67,0.9960204662,0.0509199824,0.05128205128,0,,0.880952381,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.6850483229,0.6316088687,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2023-10-27,67,0.8402501421,0.05155527436,0.05128205128,0,,0.880952381,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.6765207504,0.6145537237,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2024-01-03,67,0.8266060262,0.05161127603,0.05128205128,0,,0.880952381,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.3234792496,0.2461625924,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2024-03-13,67,0.9005116543,0.05130862037,0.05128205128,0,,0.880952381,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.3069926094,0.54235361,1,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2024-04-24,67,0.8061398522,0.05169538638,0.05128205128,0,,0.9047619048,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.4366117112,0.5957930642,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2024-06-26,67,0.8266060262,0.05161127603,0.05128205128,0,,0.9047619048,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.2018192155,0.1205230244,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2024-07-19,67,0.8561682774,0.05149001171,0.05128205128,0,,0.9047619048,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.4764070495,0.5781694144,1,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2024-08-07,67,0.9693007391,0.05102842696,0.05128205128,0,,0.9047619048,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.8828880045,0.8226264923,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2024-08-30,67,0.8561682774,0.05149001171,0.05128205128,1,1,0.9047619048,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.379761228,0.4064809551,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2024-09-19,67,0.9306424105,0.05118571235,0.05128205128,0,,0.9047619048,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.4638999431,0.5514496873,1,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2024-10-04,67,0.9920409323,0.05093611988,0.05128205128,0,,0.9047619048,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.5946560546,0.4957362138,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2024-11-14,67,0.9414440023,0.05114171885,0.05128205128,0,,0.9285714286,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.3376918704,0.2467310972,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2025-03-05,67,0.8061398522,0.05169538638,0.05128205128,0,,0.9523809524,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.708357021,0.8669698692,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2025-03-24,67,0.9067652075,0.05128308822,0.05128205128,0,,0.9523809524,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.5196134167,0.7441728255,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2025-04-08,67,0.9914724275,0.05093842563,0.05128205128,0,,0.9761904762,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.9903354179,0.9789653212,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2025-04-21,67,0.9448550313,0.0511278336,0.05128205128,0,,0.9761904762,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.9647527004,0.8447981808,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2025-05-02,67,0.9704377487,0.05102380785,0.05128205128,0,,0.9761904762,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.739056282,0.4354747015,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2025-11-17,67,0.8061398522,0.05169538638,0.05128205128,0,,0.9761904762,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.7248436612,0.5736213758,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2026-03-04,67,0.922114838,0.05122046935,0.05128205128,0,,0.9761904762,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.6702671973,0.4548038658,0,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2026-05-18,67,0.9636156907,0.05105152845,0.05128205128,0,,1,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.5343945424,0.5520181922,1,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2026-07-02,67,0.9448550313,0.0511278336,0.05128205128,0,,1,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.4485503127,0.6458214895,1,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge3_1s,E3_2023_2026H1,2026-07-22,67,0.9351904491,0.05116718441,0.05128205128,0,,1,1,True,-2.84167436,-0.08389719642,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.481523593,0.4963047186,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2023-04-11,67,0.9471290506,1e-06,0,0,,0.8571428571,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.5906765208,0.1910176236,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2023-04-17,67,0.9846503695,1e-06,0,0,,0.8571428571,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.4963047186,0.5082433201,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2023-08-11,67,0.9573621376,1e-06,0,0,,0.8571428571,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.3700966458,0.4314951677,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2023-10-19,67,0.9960204662,1e-06,0,0,,0.880952381,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.6850483229,0.6316088687,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2023-10-27,67,0.8402501421,1e-06,0,0,,0.880952381,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.6765207504,0.6145537237,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2024-01-03,67,0.8266060262,1e-06,0,0,,0.880952381,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.3234792496,0.2461625924,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2024-03-13,67,0.9005116543,1e-06,0,0,,0.880952381,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.3069926094,0.54235361,1,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2024-04-24,67,0.8061398522,1e-06,0,0,,0.9047619048,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.4366117112,0.5957930642,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2024-06-26,67,0.8266060262,1e-06,0,0,,0.9047619048,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.2018192155,0.1205230244,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2024-07-19,67,0.8561682774,1e-06,0,0,,0.9047619048,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.4764070495,0.5781694144,1,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2024-08-07,67,0.9693007391,1e-06,0,0,,0.9047619048,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.8828880045,0.8226264923,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2024-08-30,67,0.8561682774,1e-06,0,1,1,0.9047619048,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.379761228,0.4064809551,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2024-09-19,67,0.9306424105,1e-06,0,0,,0.9047619048,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.4638999431,0.5514496873,1,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2024-10-04,67,0.9920409323,1e-06,0,0,,0.9047619048,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.5946560546,0.4957362138,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2024-11-14,67,0.9414440023,1e-06,0,0,,0.9285714286,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,0.5,0.3376918704,0.2467310972,0,0
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2025-03-05,67,0.8061398522,1e-06,0,0,,0.9523809524,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.708357021,0.8669698692,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2025-03-24,67,0.9067652075,1e-06,0,0,,0.9523809524,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.5196134167,0.7441728255,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2025-04-08,67,0.9914724275,1e-06,0,0,,0.9761904762,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.9903354179,0.9789653212,1,1
def_current_cf,current_membership_file_at_run_not_pit,GD-H1,y_resid_dd_ge5_1s,E3_2023_2026H1,2025-04-21,67,0.9448550313,1e-06,0,0,,0.9761904762,1,False,-13.81550956,0,5941e39d30b6885a,cdf99c6203b6bd964d7fb5564452289ecfde90e8,cb0a3f468ac1bf2267fb6d0ee57d378b293d3c0b,COUNTERFACTUAL_NOT_PIT,1,0.9647527004,0.8447981808,1,1
